UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-06-30 00:00:00,2024-07-17 00:00:00,3.1,3.9441589405230615,298.48822164311485,278.9058824918041,815.8623705292492,0.0787632199384476,818.1166,1141.40157,8535.30106,95.87232,953.99046,171.37412
2023-06-30 01:00:00,2024-07-17 00:00:00,3.1,2.943664563690077,293.3622983414085,280.9260360877289,268.1804631042955,0.0691842085923449,797.60271,1142.64097,8291.26987,75.52132,931.65099,171.45565
2023-06-30 02:00:00,2024-07-17 00:00:00,3.1,2.943664563690077,293.3622983414085,280.9260360877289,268.1804631042955,0.0691842085923449,803.88508,1145.01487,8250.07499,44.28491,926.60577,172.39859
2023-06-30 03:00:00,2024-07-17 00:00:00,3.1,2.943664563690077,293.3622983414085,280.9260360877289,268.1804631042955,0.0691842085923449,804.70452,1147.71814,8216.52916,24.85931,906.98685,172.57499
2023-06-30 04:00:00,2024-07-17 00:00:00,3.1,2.6604001297801005,289.6064520101787,279.8386397689464,136.41166302861672,0.1133116764881858,814.0254,1149.74317,7753.57194,9.22175,874.6477,172.93835
2023-06-30 05:00:00,2024-07-17 00:00:00,3.1,2.6604001297801005,289.6064520101787,279.8386397689464,136.41166302861672,0.1133116764881858,816.54488,1148.7564,7008.33461,6.43179,842.44403,173.28963
2023-06-30 06:00:00,2024-07-17 00:00:00,3.1,2.6604001297801005,289.6064520101787,279.8386397689464,136.41166302861672,0.1133116764881858,820.63964,1148.11761,6095.06809,4.5961,814.99874,174.40156
2023-06-30 07:00:00,2024-07-17 00:00:00,3.1,2.5639295840803653,288.08201275033167,279.44316472394576,0.0,0.0144785494819863,825.72078,1149.84546,5272.10769,0.0,811.70941,175.05101
2023-06-30 08:00:00,2024-07-17 00:00:00,3.1,2.5639295840803653,288.08201275033167,279.44316472394576,0.0,0.0144785494819863,805.09221,1148.64911,4621.80608,0.0,822.91513,175.23679
2023-06-30 09:00:00,2024-07-17 00:00:00,3.1,2.5639295840803653,288.08201275033167,279.44316472394576,0.0,0.0144785494819863,812.22904,1147.19834,4282.01207,0.0,795.12124,174.62432
