UTC time,nat_gas,nuclear,hydro,solar,wind,other
2023-07-24 00:00:00,979.0,1121.0,9312.0,74.0,633.0,113.0
2023-07-24 01:00:00,980.0,1121.0,9380.0,75.0,796.0,121.0
2023-07-24 02:00:00,988.0,1122.0,9392.0,73.0,922.0,124.0
2023-07-24 03:00:00,995.0,1121.0,9074.0,56.0,1258.0,124.0
2023-07-24 04:00:00,1001.0,1121.0,8502.0,20.0,1582.0,123.0
2023-07-24 05:00:00,948.0,1123.0,8071.0,9.0,1697.0,129.0
2023-07-24 06:00:00,1017.0,1126.0,6250.0,15.0,1777.0,131.0
2023-07-24 07:00:00,993.0,1131.0,5395.0,3.0,1900.0,134.0
2023-07-24 08:00:00,904.0,1130.0,4815.0,2.0,1979.0,125.0
2023-07-24 09:00:00,900.0,1128.0,4514.0,0.0,2259.0,129.0
2023-07-24 10:00:00,900.0,1131.0,3969.0,0.0,2186.0,129.0
2023-07-24 11:00:00,900.0,1134.0,3628.0,0.0,1946.0,121.0
2023-07-24 12:00:00,902.0,1135.0,3884.0,0.0,1766.0,128.0
2023-07-24 13:00:00,907.0,1138.0,4086.0,0.0,1715.0,141.0
2023-07-24 14:00:00,981.0,1139.0,5425.0,23.0,1712.0,143.0
2023-07-24 15:00:00,1005.0,1136.0,5900.0,76.0,1929.0,143.0
2023-07-24 16:00:00,1006.0,1133.0,6252.0,113.0,1973.0,146.0
2023-07-24 17:00:00,1004.0,1133.0,6507.0,118.0,1952.0,143.0
2023-07-24 18:00:00,1001.0,1131.0,6816.0,118.0,1808.0,145.0
2023-07-24 19:00:00,1001.0,1129.0,6989.0,121.0,1962.0,148.0
2023-07-24 20:00:00,1000.0,1127.0,7043.0,121.0,1964.0,151.0
2023-07-24 21:00:00,999.0,1126.0,7278.0,119.0,2058.0,148.0
2023-07-24 22:00:00,998.0,1127.0,7548.0,107.0,2213.0,148.0
2023-07-24 23:00:00,997.0,1124.0,7750.0,82.0,2271.0,147.0
