Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,hydro,solar,wind,other
35664,2023-01-26 00:00:00,2024-07-17 00:00:00,3.1,85.83,1028.0,1160.0,6962.0,61.0,67.0,176.0
35665,2023-01-26 01:00:00,2024-07-17 00:00:00,3.1,80.95,1036.0,1161.0,7856.0,36.0,66.0,177.0
35666,2023-01-26 02:00:00,2024-07-17 00:00:00,3.1,70.45,970.0,1161.0,9577.0,10.0,102.0,178.0
35667,2023-01-26 03:00:00,2024-07-17 00:00:00,3.1,60.71,721.0,1161.0,9806.0,7.0,173.0,181.0
35668,2023-01-26 04:00:00,2024-07-17 00:00:00,3.1,63.01,733.0,1165.0,9267.0,0.0,165.0,183.0
35669,2023-01-26 05:00:00,2024-07-17 00:00:00,3.1,69.14,825.0,1170.0,8572.0,0.0,131.0,181.0
35670,2023-01-26 06:00:00,2024-07-17 00:00:00,3.1,71.83,817.0,1170.0,7911.0,0.0,114.0,181.0
35671,2023-01-26 07:00:00,2024-07-17 00:00:00,3.1,82.05,793.0,1164.0,5932.0,0.0,159.0,184.0
35672,2023-01-26 08:00:00,2024-07-17 00:00:00,3.1,85.92,792.0,1164.0,5422.0,0.0,126.0,181.0
35673,2023-01-26 09:00:00,2024-07-17 00:00:00,3.1,88.12,791.0,1163.0,5088.0,0.0,180.0,181.0
35674,2023-01-26 10:00:00,2024-07-17 00:00:00,3.1,88.54,791.0,1163.0,4909.0,0.0,289.0,181.0
35675,2023-01-26 11:00:00,2024-07-17 00:00:00,3.1,88.45,793.0,1164.0,4800.0,0.0,397.0,181.0
35676,2023-01-26 12:00:00,2024-07-17 00:00:00,3.1,87.74,793.0,1163.0,4865.0,0.0,412.0,181.0
35677,2023-01-26 13:00:00,2024-07-17 00:00:00,3.1,81.92,791.0,1164.0,5415.0,0.0,576.0,183.0
35678,2023-01-26 14:00:00,2024-07-17 00:00:00,3.1,73.09,793.0,1164.0,6770.0,0.0,624.0,178.0
35679,2023-01-26 15:00:00,2024-07-17 00:00:00,3.1,64.88,819.0,1163.0,8803.0,0.0,739.0,178.0
35680,2023-01-26 16:00:00,2024-07-17 00:00:00,3.1,62.91,818.0,1164.0,8999.0,4.0,1101.0,184.0
35681,2023-01-26 17:00:00,2024-07-17 00:00:00,3.1,63.51,820.0,1163.0,8448.0,37.0,1404.0,186.0
35682,2023-01-26 18:00:00,2024-07-17 00:00:00,3.1,65.47,818.0,1163.0,7880.0,91.0,1402.0,189.0
35683,2023-01-26 19:00:00,2024-07-17 00:00:00,3.1,65.4,819.0,1161.0,7551.0,73.0,1660.0,187.0
35684,2023-01-26 20:00:00,2024-07-17 00:00:00,3.1,67.01,818.0,1160.0,7121.0,59.0,1695.0,190.0
35685,2023-01-26 21:00:00,2024-07-17 00:00:00,3.1,68.06,817.0,1159.0,6863.0,64.0,1681.0,190.0
35686,2023-01-26 22:00:00,2024-07-17 00:00:00,3.1,68.91,817.0,1159.0,6619.0,64.0,1680.0,187.0
35687,2023-01-26 23:00:00,2024-07-17 00:00:00,3.1,69.39,816.0,1159.0,6808.0,47.0,1458.0,188.0
