UTC time,nat_gas,nuclear,hydro,solar,wind,other
2023-06-14 00:00:00,333.0,0.0,7099.0,70.0,2608.0,138.0
2023-06-14 01:00:00,335.0,0.0,7383.0,66.0,2542.0,138.0
2023-06-14 02:00:00,337.0,0.0,7616.0,59.0,2548.0,135.0
2023-06-14 03:00:00,339.0,0.0,7600.0,30.0,2581.0,135.0
2023-06-14 04:00:00,341.0,0.0,7405.0,5.0,2572.0,163.0
2023-06-14 05:00:00,342.0,0.0,7130.0,0.0,2510.0,171.0
2023-06-14 06:00:00,344.0,0.0,6101.0,0.0,2502.0,159.0
2023-06-14 07:00:00,344.0,0.0,5056.0,0.0,2493.0,160.0
2023-06-14 08:00:00,288.0,0.0,5291.0,0.0,2347.0,153.0
2023-06-14 09:00:00,261.0,0.0,5130.0,0.0,2546.0,155.0
2023-06-14 10:00:00,261.0,0.0,4956.0,0.0,2543.0,156.0
2023-06-14 11:00:00,261.0,0.0,4976.0,0.0,2560.0,158.0
2023-06-14 12:00:00,262.0,0.0,5323.0,0.0,2574.0,155.0
2023-06-14 13:00:00,261.0,0.0,5415.0,24.0,2554.0,157.0
2023-06-14 14:00:00,259.0,0.0,6419.0,42.0,2615.0,164.0
2023-06-14 15:00:00,261.0,0.0,6457.0,85.0,2595.0,166.0
2023-06-14 16:00:00,259.0,0.0,6273.0,84.0,2596.0,167.0
2023-06-14 17:00:00,258.0,0.0,6397.0,85.0,2569.0,167.0
2023-06-14 18:00:00,260.0,0.0,6531.0,90.0,2552.0,170.0
2023-06-14 19:00:00,257.0,0.0,6413.0,87.0,2544.0,169.0
2023-06-14 20:00:00,256.0,0.0,6411.0,84.0,2533.0,168.0
2023-06-14 21:00:00,256.0,0.0,6402.0,87.0,2493.0,164.0
2023-06-14 22:00:00,255.0,0.0,6550.0,94.0,2405.0,167.0
2023-06-14 23:00:00,254.0,0.0,6657.0,128.0,2290.0,170.0
