Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,hydro,solar,wind,other
43728,2023-12-28 00:00:00,2024-07-17 00:00:00,3.1,52.43,377.0,1153.0,7642.0,7.0,175.0,164.0
43729,2023-12-28 01:00:00,2024-07-17 00:00:00,3.1,49.19,380.0,1152.0,8883.0,22.0,181.0,163.0
43730,2023-12-28 02:00:00,2024-07-17 00:00:00,3.1,48.32,379.0,1152.0,9456.0,0.0,137.0,168.0
43731,2023-12-28 03:00:00,2024-07-17 00:00:00,3.1,48.28,380.0,1153.0,9268.0,0.0,247.0,166.0
43732,2023-12-28 04:00:00,2024-07-17 00:00:00,3.1,49.05,382.0,1159.0,9157.0,0.0,145.0,168.0
43733,2023-12-28 05:00:00,2024-07-17 00:00:00,3.1,49.72,381.0,1161.0,8837.0,0.0,53.0,162.0
43734,2023-12-28 06:00:00,2024-07-17 00:00:00,3.1,51.73,380.0,1162.0,8090.0,0.0,26.0,162.0
43735,2023-12-28 07:00:00,2024-07-17 00:00:00,3.1,53.15,379.0,1161.0,7447.0,0.0,39.0,156.0
43736,2023-12-28 08:00:00,2024-07-17 00:00:00,3.1,55.89,380.0,1155.0,6693.0,0.0,29.0,156.0
43737,2023-12-28 09:00:00,2024-07-17 00:00:00,3.1,59.7,380.0,1156.0,5750.0,0.0,35.0,154.0
43738,2023-12-28 10:00:00,2024-07-17 00:00:00,3.1,60.44,382.0,1157.0,5591.0,0.0,70.0,155.0
43739,2023-12-28 11:00:00,2024-07-17 00:00:00,3.1,60.52,381.0,1157.0,5575.0,0.0,86.0,157.0
43740,2023-12-28 12:00:00,2024-07-17 00:00:00,3.1,59.85,384.0,1158.0,5765.0,0.0,74.0,157.0
43741,2023-12-28 13:00:00,2024-07-17 00:00:00,3.1,57.51,382.0,1158.0,6217.0,0.0,54.0,153.0
43742,2023-12-28 14:00:00,2024-07-17 00:00:00,3.1,56.0,383.0,1158.0,6775.0,0.0,33.0,160.0
43743,2023-12-28 15:00:00,2024-07-17 00:00:00,3.1,52.86,384.0,1158.0,7860.0,0.0,28.0,166.0
43744,2023-12-28 16:00:00,2024-07-17 00:00:00,3.1,52.44,383.0,1157.0,8326.0,0.0,13.0,180.0
43745,2023-12-28 17:00:00,2024-07-17 00:00:00,3.1,53.09,383.0,1158.0,8345.0,5.0,12.0,191.0
43746,2023-12-28 18:00:00,2024-07-17 00:00:00,3.1,54.02,383.0,1158.0,8059.0,13.0,22.0,193.0
43747,2023-12-28 19:00:00,2024-07-17 00:00:00,3.1,55.29,381.0,1157.0,7490.0,22.0,78.0,190.0
43748,2023-12-28 20:00:00,2024-07-17 00:00:00,3.1,55.93,381.0,1158.0,7389.0,23.0,59.0,193.0
43749,2023-12-28 21:00:00,2024-07-17 00:00:00,3.1,56.63,379.0,1156.0,7176.0,28.0,37.0,192.0
43750,2023-12-28 22:00:00,2024-07-17 00:00:00,3.1,57.47,379.0,1157.0,6917.0,17.0,50.0,191.0
43751,2023-12-28 23:00:00,2024-07-17 00:00:00,3.1,58.99,380.0,1155.0,6529.0,14.0,42.0,189.0
