UTC time,nat_gas,nuclear,hydro,solar,wind,other
2023-05-01 00:00:00,5.0,926.0,4410.0,65.0,2095.0,157.0
2023-05-01 01:00:00,5.0,925.0,4761.0,31.0,2157.0,161.0
2023-05-01 02:00:00,5.0,926.0,5243.0,34.0,2198.0,159.0
2023-05-01 03:00:00,5.0,927.0,5485.0,2.0,2277.0,162.0
2023-05-01 04:00:00,5.0,928.0,5260.0,0.0,2486.0,162.0
2023-05-01 05:00:00,5.0,930.0,4795.0,0.0,2620.0,164.0
2023-05-01 06:00:00,6.0,931.0,4355.0,2.0,2617.0,163.0
2023-05-01 07:00:00,5.0,931.0,3936.0,3.0,2533.0,163.0
2023-05-01 08:00:00,5.0,935.0,4107.0,13.0,2480.0,159.0
2023-05-01 09:00:00,5.0,935.0,4011.0,7.0,2492.0,162.0
2023-05-01 10:00:00,5.0,935.0,3887.0,0.0,2542.0,162.0
2023-05-01 11:00:00,14.0,935.0,4043.0,1.0,2476.0,162.0
2023-05-01 12:00:00,15.0,938.0,4934.0,0.0,2412.0,163.0
2023-05-01 13:00:00,75.0,938.0,4931.0,10.0,2294.0,162.0
2023-05-01 14:00:00,200.0,938.0,5995.0,9.0,1673.0,161.0
2023-05-01 15:00:00,182.0,936.0,6489.0,25.0,1599.0,162.0
2023-05-01 16:00:00,181.0,935.0,6496.0,47.0,1709.0,158.0
2023-05-01 17:00:00,181.0,934.0,6022.0,57.0,1471.0,156.0
2023-05-01 18:00:00,180.0,933.0,5958.0,70.0,1218.0,152.0
2023-05-01 19:00:00,180.0,931.0,5825.0,87.0,1123.0,152.0
2023-05-01 20:00:00,180.0,931.0,5792.0,77.0,884.0,158.0
2023-05-01 21:00:00,181.0,931.0,5809.0,79.0,664.0,160.0
2023-05-01 22:00:00,183.0,928.0,5755.0,74.0,619.0,160.0
2023-05-01 23:00:00,229.0,928.0,5774.0,74.0,615.0,160.0
