UTC time,nat_gas,nuclear,hydro,solar,wind,other
2023-10-13 00:00:00,924.0,1151.0,4378.0,101.0,381.0,154.0
2023-10-13 01:00:00,923.0,1153.0,5296.0,60.0,447.0,158.0
2023-10-13 02:00:00,923.0,1153.0,5902.0,28.0,443.0,157.0
2023-10-13 03:00:00,925.0,1154.0,5651.0,16.0,409.0,158.0
2023-10-13 04:00:00,927.0,1156.0,5522.0,12.0,401.0,157.0
2023-10-13 05:00:00,927.0,1156.0,4964.0,0.0,353.0,159.0
2023-10-13 06:00:00,904.0,1155.0,4025.0,0.0,314.0,156.0
2023-10-13 07:00:00,905.0,1158.0,3346.0,0.0,277.0,149.0
2023-10-13 08:00:00,904.0,1153.0,3360.0,0.0,265.0,148.0
2023-10-13 09:00:00,904.0,1150.0,3163.0,0.0,240.0,148.0
2023-10-13 10:00:00,906.0,1150.0,3266.0,0.0,220.0,146.0
2023-10-13 11:00:00,907.0,1148.0,3381.0,0.0,276.0,147.0
2023-10-13 12:00:00,909.0,1150.0,3856.0,0.0,251.0,150.0
2023-10-13 13:00:00,911.0,1152.0,4672.0,0.0,230.0,154.0
2023-10-13 14:00:00,915.0,1153.0,5515.0,0.0,228.0,159.0
2023-10-13 15:00:00,978.0,1153.0,5731.0,7.0,317.0,157.0
2023-10-13 16:00:00,915.0,1153.0,5106.0,52.0,291.0,157.0
2023-10-13 17:00:00,906.0,1151.0,4783.0,96.0,213.0,160.0
2023-10-13 18:00:00,902.0,1149.0,4451.0,104.0,211.0,160.0
2023-10-13 19:00:00,900.0,1148.0,4117.0,92.0,148.0,159.0
2023-10-13 20:00:00,899.0,1147.0,4060.0,81.0,169.0,154.0
2023-10-13 21:00:00,898.0,1145.0,4253.0,69.0,177.0,134.0
2023-10-13 22:00:00,898.0,1144.0,4226.0,61.0,160.0,135.0
2023-10-13 23:00:00,899.0,1144.0,4659.0,44.0,112.0,136.0
