UTC time,nat_gas,nuclear,hydro,solar,wind,other
2023-08-30 00:00:00,832.0,1129.0,8160.0,85.0,2595.0,177.0
2023-08-30 01:00:00,833.0,1126.0,8331.0,75.0,2605.0,179.0
2023-08-30 02:00:00,836.0,1126.0,8648.0,42.0,2563.0,182.0
2023-08-30 03:00:00,833.0,1131.0,8158.0,2.0,2535.0,191.0
2023-08-30 04:00:00,834.0,1134.0,8115.0,0.0,2501.0,190.0
2023-08-30 05:00:00,830.0,1138.0,7616.0,0.0,2516.0,186.0
2023-08-30 06:00:00,732.0,1135.0,5790.0,0.0,2530.0,183.0
2023-08-30 07:00:00,588.0,1137.0,5040.0,0.0,2533.0,179.0
2023-08-30 08:00:00,579.0,1141.0,4962.0,3.0,2450.0,183.0
2023-08-30 09:00:00,578.0,1143.0,4777.0,2.0,2417.0,182.0
2023-08-30 10:00:00,578.0,1143.0,4637.0,2.0,2396.0,182.0
2023-08-30 11:00:00,579.0,1144.0,4648.0,1.0,2393.0,180.0
2023-08-30 12:00:00,580.0,1143.0,4847.0,1.0,2421.0,180.0
2023-08-30 13:00:00,580.0,1143.0,5297.0,0.0,2388.0,176.0
2023-08-30 14:00:00,588.0,1144.0,6439.0,8.0,2355.0,185.0
2023-08-30 15:00:00,591.0,1142.0,6800.0,38.0,2111.0,187.0
2023-08-30 16:00:00,587.0,1146.0,6916.0,82.0,2241.0,187.0
2023-08-30 17:00:00,588.0,1148.0,6847.0,81.0,2482.0,187.0
2023-08-30 18:00:00,586.0,1146.0,6924.0,85.0,2527.0,189.0
2023-08-30 19:00:00,584.0,1140.0,7182.0,90.0,2527.0,195.0
2023-08-30 20:00:00,586.0,1138.0,7471.0,96.0,2476.0,206.0
2023-08-30 21:00:00,583.0,1138.0,7460.0,110.0,2408.0,207.0
2023-08-30 22:00:00,583.0,1138.0,7681.0,110.0,2419.0,208.0
2023-08-30 23:00:00,581.0,1138.0,7898.0,91.0,2485.0,197.0
