Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,hydro,solar,wind,other
39480,2023-07-04 00:00:00,2024-07-17 00:00:00,3.1,43.38,937.0,998.0,7669.0,130.0,476.0,181.0
39481,2023-07-04 01:00:00,2024-07-17 00:00:00,3.1,42.16,938.0,999.0,8005.0,129.0,511.0,186.0
39482,2023-07-04 02:00:00,2024-07-17 00:00:00,3.1,39.67,938.0,999.0,8716.0,117.0,421.0,181.0
39483,2023-07-04 03:00:00,2024-07-17 00:00:00,3.1,39.86,936.0,999.0,8656.0,54.0,473.0,181.0
39484,2023-07-04 04:00:00,2024-07-17 00:00:00,3.1,42.57,936.0,1000.0,8056.0,3.0,404.0,181.0
39485,2023-07-04 05:00:00,2024-07-17 00:00:00,3.1,44.64,936.0,1001.0,7596.0,0.0,329.0,177.0
39486,2023-07-04 06:00:00,2024-07-17 00:00:00,3.1,41.48,864.0,1003.0,7850.0,0.0,203.0,172.0
39487,2023-07-04 07:00:00,2024-07-17 00:00:00,3.1,46.88,868.0,1004.0,6742.0,0.0,118.0,167.0
39488,2023-07-04 08:00:00,2024-07-17 00:00:00,3.1,57.92,941.0,1006.0,5487.0,0.0,77.0,168.0
39489,2023-07-04 09:00:00,2024-07-17 00:00:00,3.1,63.05,944.0,1007.0,4937.0,0.0,57.0,173.0
39490,2023-07-04 10:00:00,2024-07-17 00:00:00,3.1,67.44,945.0,1009.0,4477.0,0.0,56.0,173.0
39491,2023-07-04 11:00:00,2024-07-17 00:00:00,3.1,69.39,946.0,1007.0,4213.0,0.0,139.0,173.0
39492,2023-07-04 12:00:00,2024-07-17 00:00:00,3.1,70.6,948.0,1008.0,4124.0,0.0,146.0,176.0
39493,2023-07-04 13:00:00,2024-07-17 00:00:00,3.1,71.84,948.0,1007.0,4108.0,1.0,86.0,181.0
39494,2023-07-04 14:00:00,2024-07-17 00:00:00,3.1,67.3,947.0,1008.0,4490.0,48.0,56.0,178.0
39495,2023-07-04 15:00:00,2024-07-17 00:00:00,3.1,62.82,947.0,1007.0,4960.0,118.0,29.0,182.0
39496,2023-07-04 16:00:00,2024-07-17 00:00:00,3.1,60.07,943.0,1004.0,5258.0,130.0,17.0,180.0
39497,2023-07-04 17:00:00,2024-07-17 00:00:00,3.1,57.22,943.0,1002.0,5611.0,131.0,30.0,179.0
39498,2023-07-04 18:00:00,2024-07-17 00:00:00,3.1,54.55,935.0,1001.0,5903.0,130.0,90.0,180.0
39499,2023-07-04 19:00:00,2024-07-17 00:00:00,3.1,52.11,934.0,999.0,6208.0,128.0,109.0,174.0
39500,2023-07-04 20:00:00,2024-07-17 00:00:00,3.1,50.9,931.0,936.0,6476.0,130.0,117.0,177.0
39501,2023-07-04 21:00:00,2024-07-17 00:00:00,3.1,49.36,927.0,1079.0,6551.0,131.0,125.0,175.0
39502,2023-07-04 22:00:00,2024-07-17 00:00:00,3.1,48.01,926.0,1101.0,6748.0,132.0,128.0,173.0
39503,2023-07-04 23:00:00,2024-07-17 00:00:00,3.1,45.69,927.0,1120.0,7180.0,132.0,153.0,173.0
