datetime,carbon_intensity_actual,avg_carbon_intensity_forecast
2023-01-12T00:00:00.000000000,595.69,602.46788
2023-01-12T01:00:00.000000000,591.63,579.41698
2023-01-12T02:00:00.000000000,589.83,608.90693
2023-01-12T03:00:00.000000000,592.29,602.27126
2023-01-12T04:00:00.000000000,588.16,624.26332
2023-01-12T05:00:00.000000000,561.13,592.68455
2023-01-12T06:00:00.000000000,514.05,608.01351
2023-01-12T07:00:00.000000000,495.53,593.43969
2023-01-12T08:00:00.000000000,491.01,570.20652
2023-01-12T09:00:00.000000000,504.25,566.21079
2023-01-12T10:00:00.000000000,500.8,578.40038
2023-01-12T11:00:00.000000000,512.41,601.70079
2023-01-12T12:00:00.000000000,522.6,594.83806
2023-01-12T13:00:00.000000000,521.62,590.36991
2023-01-12T14:00:00.000000000,507.92,553.45198
2023-01-12T15:00:00.000000000,514.34,578.97332
2023-01-12T16:00:00.000000000,511.14,595.53047
2023-01-12T17:00:00.000000000,511.4,546.67726
2023-01-12T18:00:00.000000000,507.45,557.59934
2023-01-12T19:00:00.000000000,506.01,583.19373
2023-01-12T20:00:00.000000000,509.65,553.89312
2023-01-12T21:00:00.000000000,518.13,576.53215
2023-01-12T22:00:00.000000000,528.67,592.36916
2023-01-12T23:00:00.000000000,529.47,565.57816
2023-01-13T00:00:00.000000000,520.65,609.4917
2023-01-13T01:00:00.000000000,500.96,583.33908
2023-01-13T02:00:00.000000000,504.66,612.27472
2023-01-13T03:00:00.000000000,501.05,613.15094
2023-01-13T04:00:00.000000000,510.0,630.5469
2023-01-13T05:00:00.000000000,518.34,600.01247
2023-01-13T06:00:00.000000000,512.22,614.89396
2023-01-13T07:00:00.000000000,526.85,591.66963
2023-01-13T08:00:00.000000000,542.64,572.53714
2023-01-13T09:00:00.000000000,544.92,566.64352
2023-01-13T10:00:00.000000000,542.39,583.82169
2023-01-13T11:00:00.000000000,559.66,613.16123
2023-01-13T12:00:00.000000000,576.97,601.1835
2023-01-13T13:00:00.000000000,572.85,591.99286
2023-01-13T14:00:00.000000000,575.85,558.1859
2023-01-13T15:00:00.000000000,585.38,583.58123
2023-01-13T16:00:00.000000000,589.6,604.03167
2023-01-13T17:00:00.000000000,596.17,553.91595
2023-01-13T18:00:00.000000000,595.16,564.41305
2023-01-13T19:00:00.000000000,597.47,585.42136
2023-01-13T20:00:00.000000000,593.09,558.91156
2023-01-13T21:00:00.000000000,597.65,582.25608
2023-01-13T22:00:00.000000000,598.16,602.74697
2023-01-13T23:00:00.000000000,595.82,566.63204
2023-01-14T00:00:00.000000000,590.91,612.75465
2023-01-14T01:00:00.000000000,591.72,583.15535
2023-01-14T02:00:00.000000000,587.17,616.36228
2023-01-14T03:00:00.000000000,584.21,611.54803
2023-01-14T04:00:00.000000000,582.14,636.89924
2023-01-14T05:00:00.000000000,579.96,599.58466
2023-01-14T06:00:00.000000000,568.7,616.92462
2023-01-14T07:00:00.000000000,562.95,596.81121
2023-01-14T08:00:00.000000000,560.25,571.4963
2023-01-14T09:00:00.000000000,541.55,565.44292
2023-01-14T10:00:00.000000000,528.24,582.69323
2023-01-14T11:00:00.000000000,521.06,614.77749
2023-01-14T12:00:00.000000000,508.04,602.00874
2023-01-14T13:00:00.000000000,504.57,589.50825
2023-01-14T14:00:00.000000000,487.63,556.12928
2023-01-14T15:00:00.000000000,499.0,582.72184
2023-01-14T16:00:00.000000000,527.51,606.19546
2023-01-14T17:00:00.000000000,548.64,544.9329
2023-01-14T18:00:00.000000000,557.97,557.49557
2023-01-14T19:00:00.000000000,513.02,583.35364
2023-01-14T20:00:00.000000000,487.08,550.07614
2023-01-14T21:00:00.000000000,497.5,580.12421
2023-01-14T22:00:00.000000000,495.35,605.06442
2023-01-14T23:00:00.000000000,488.41,559.10956
2023-01-15T00:00:00.000000000,502.09,611.21063
2023-01-15T01:00:00.000000000,514.62,581.2267
2023-01-15T02:00:00.000000000,525.4,614.0215
2023-01-15T03:00:00.000000000,530.59,608.52923
2023-01-15T04:00:00.000000000,536.53,633.72694
2023-01-15T05:00:00.000000000,525.7,598.46477
2023-01-15T06:00:00.000000000,525.67,614.84251
2023-01-15T07:00:00.000000000,513.37,592.86032
2023-01-15T08:00:00.000000000,514.51,569.97609
2023-01-15T09:00:00.000000000,521.56,564.43751
2023-01-15T10:00:00.000000000,520.69,582.3995
2023-01-15T11:00:00.000000000,530.53,611.53075
2023-01-15T12:00:00.000000000,527.01,601.27528
2023-01-15T13:00:00.000000000,538.02,590.04744
2023-01-15T14:00:00.000000000,546.02,553.92766
2023-01-15T15:00:00.000000000,552.15,579.51283
2023-01-15T16:00:00.000000000,567.36,603.28319
2023-01-15T17:00:00.000000000,567.54,546.97722
2023-01-15T18:00:00.000000000,566.57,557.82994
2023-01-15T19:00:00.000000000,565.3,584.0763
2023-01-15T20:00:00.000000000,566.19,551.80778
2023-01-15T21:00:00.000000000,529.65,580.08297
2023-01-15T22:00:00.000000000,505.55,601.71343
2023-01-15T23:00:00.000000000,499.28,559.69396
2023-01-16T00:00:00.000000000,506.35,616.64325
2023-01-16T01:00:00.000000000,502.86,585.40581
2023-01-16T02:00:00.000000000,486.46,616.64377
2023-01-16T03:00:00.000000000,480.26,612.66639
2023-01-16T04:00:00.000000000,472.59,643.67914
2023-01-16T05:00:00.000000000,468.02,600.86133
2023-01-16T06:00:00.000000000,468.94,622.22265
2023-01-16T07:00:00.000000000,454.95,594.60471
2023-01-16T08:00:00.000000000,440.62,571.6118
2023-01-16T09:00:00.000000000,415.64,564.6388
2023-01-16T10:00:00.000000000,415.39,582.88486
2023-01-16T11:00:00.000000000,444.62,619.00617
2023-01-16T12:00:00.000000000,468.17,606.51019
2023-01-16T13:00:00.000000000,489.23,588.37188
2023-01-16T14:00:00.000000000,509.55,556.20977
2023-01-16T15:00:00.000000000,531.55,581.88301
2023-01-16T16:00:00.000000000,522.99,612.86722
2023-01-16T17:00:00.000000000,522.69,545.83598
2023-01-16T18:00:00.000000000,532.34,555.76701
2023-01-16T19:00:00.000000000,552.1,583.33935
2023-01-16T20:00:00.000000000,543.48,545.43882
2023-01-16T21:00:00.000000000,531.37,580.71023
2023-01-16T22:00:00.000000000,527.2,612.43486
2023-01-16T23:00:00.000000000,521.67,553.30455
2023-01-17T00:00:00.000000000,547.4,620.84781
2023-01-17T01:00:00.000000000,539.51,590.14681
2023-01-17T02:00:00.000000000,535.14,619.54396
2023-01-17T03:00:00.000000000,556.78,614.14347
2023-01-17T04:00:00.000000000,567.33,653.13388
2023-01-17T05:00:00.000000000,572.46,601.39696
2023-01-17T06:00:00.000000000,571.46,627.74963
2023-01-17T07:00:00.000000000,566.81,596.69999
2023-01-17T08:00:00.000000000,564.65,573.32921
2023-01-17T09:00:00.000000000,575.59,565.19654
2023-01-17T10:00:00.000000000,595.56,580.80687
2023-01-17T11:00:00.000000000,600.94,627.212
2023-01-17T12:00:00.000000000,577.04,611.35392
2023-01-17T13:00:00.000000000,547.01,583.26719
2023-01-17T14:00:00.000000000,557.13,556.76019
2023-01-17T15:00:00.000000000,528.81,582.68326
2023-01-17T16:00:00.000000000,535.96,621.52833
2023-01-17T17:00:00.000000000,543.66,541.53799
2023-01-17T18:00:00.000000000,563.12,554.17731
2023-01-17T19:00:00.000000000,571.17,581.3498
2023-01-17T20:00:00.000000000,586.38,532.67691
2023-01-17T21:00:00.000000000,596.08,581.24145
2023-01-17T22:00:00.000000000,616.75,624.59138
2023-01-17T23:00:00.000000000,624.15,542.80548
2023-01-18T00:00:00.000000000,613.69,620.16371
2023-01-18T01:00:00.000000000,608.14,589.87191
2023-01-18T02:00:00.000000000,605.05,619.83333
2023-01-18T03:00:00.000000000,591.32,612.57642
2023-01-18T04:00:00.000000000,589.08,652.52565
2023-01-18T05:00:00.000000000,639.45,600.39945
2023-01-18T06:00:00.000000000,652.66,626.65893
2023-01-18T07:00:00.000000000,671.65,598.12589
2023-01-18T08:00:00.000000000,629.57,573.89535
2023-01-18T09:00:00.000000000,584.33,564.4343
2023-01-18T10:00:00.000000000,588.43,580.01878
2023-01-18T11:00:00.000000000,578.9,626.3641
2023-01-18T12:00:00.000000000,588.36,609.69971
2023-01-18T13:00:00.000000000,574.15,582.5115
2023-01-18T14:00:00.000000000,572.46,555.77136
2023-01-18T15:00:00.000000000,551.81,581.99887
2023-01-18T16:00:00.000000000,546.8,620.08247
2023-01-18T17:00:00.000000000,562.93,539.56201
2023-01-18T18:00:00.000000000,619.69,553.36052
2023-01-18T19:00:00.000000000,638.34,580.6225
2023-01-18T20:00:00.000000000,600.26,531.73035
2023-01-18T21:00:00.000000000,584.34,580.2504
2023-01-18T22:00:00.000000000,564.92,622.70945
2023-01-18T23:00:00.000000000,532.12,543.45818
2023-01-13T00:00:00.000000000,520.65,610.79031
2023-01-13T01:00:00.000000000,500.96,584.01139
2023-01-13T02:00:00.000000000,504.66,613.8794
2023-01-13T03:00:00.000000000,501.05,615.37532
2023-01-13T04:00:00.000000000,510.0,631.74952
2023-01-13T05:00:00.000000000,518.34,601.42511
2023-01-13T06:00:00.000000000,512.22,615.45258
2023-01-13T07:00:00.000000000,526.85,593.1797
2023-01-13T08:00:00.000000000,542.64,572.42508
2023-01-13T09:00:00.000000000,544.92,567.19191
2023-01-13T10:00:00.000000000,542.39,584.75899
2023-01-13T11:00:00.000000000,559.66,614.83701
2023-01-13T12:00:00.000000000,576.97,601.76979
2023-01-13T13:00:00.000000000,572.85,592.26218
2023-01-13T14:00:00.000000000,575.85,559.39559
2023-01-13T15:00:00.000000000,585.38,585.05088
2023-01-13T16:00:00.000000000,589.6,604.98246
2023-01-13T17:00:00.000000000,596.17,553.35917
2023-01-13T18:00:00.000000000,595.16,565.1677
2023-01-13T19:00:00.000000000,597.47,585.93629
2023-01-13T20:00:00.000000000,593.09,559.0742
2023-01-13T21:00:00.000000000,597.65,583.24248
2023-01-13T22:00:00.000000000,598.16,604.21678
2023-01-13T23:00:00.000000000,595.82,566.1909
2023-01-14T00:00:00.000000000,590.91,612.98227
2023-01-14T01:00:00.000000000,591.72,583.28681
2023-01-14T02:00:00.000000000,587.17,616.65917
2023-01-14T03:00:00.000000000,584.21,611.61098
2023-01-14T04:00:00.000000000,582.14,637.35928
2023-01-14T05:00:00.000000000,579.96,599.67375
2023-01-14T06:00:00.000000000,568.7,617.09993
2023-01-14T07:00:00.000000000,562.95,597.06916
2023-01-14T08:00:00.000000000,560.25,571.48334
2023-01-14T09:00:00.000000000,541.55,565.38665
2023-01-14T10:00:00.000000000,528.24,582.72283
2023-01-14T11:00:00.000000000,521.06,615.11641
2023-01-14T12:00:00.000000000,508.04,602.20408
2023-01-14T13:00:00.000000000,504.57,589.38563
2023-01-14T14:00:00.000000000,487.63,556.18972
2023-01-14T15:00:00.000000000,499.0,582.73685
2023-01-14T16:00:00.000000000,527.51,606.44862
2023-01-14T17:00:00.000000000,548.64,544.62265
2023-01-14T18:00:00.000000000,557.97,557.33349
2023-01-14T19:00:00.000000000,513.02,583.26987
2023-01-14T20:00:00.000000000,487.08,549.62167
2023-01-14T21:00:00.000000000,497.5,580.07015
2023-01-14T22:00:00.000000000,495.35,605.45673
2023-01-14T23:00:00.000000000,488.41,558.75404
2023-01-15T00:00:00.000000000,502.09,611.47706
2023-01-15T01:00:00.000000000,514.62,581.36512
2023-01-15T02:00:00.000000000,525.4,614.30997
2023-01-15T03:00:00.000000000,530.59,608.73374
2023-01-15T04:00:00.000000000,536.53,634.13902
2023-01-15T05:00:00.000000000,525.7,598.63647
2023-01-15T06:00:00.000000000,525.67,615.04872
2023-01-15T07:00:00.000000000,513.37,593.08538
2023-01-15T08:00:00.000000000,514.51,570.00207
2023-01-15T09:00:00.000000000,521.56,564.42125
2023-01-15T10:00:00.000000000,520.69,582.50573
2023-01-15T11:00:00.000000000,530.53,611.88966
2023-01-15T12:00:00.000000000,527.01,601.48129
2023-01-15T13:00:00.000000000,538.02,590.01813
2023-01-15T14:00:00.000000000,546.02,554.03971
2023-01-15T15:00:00.000000000,552.15,579.62566
2023-01-15T16:00:00.000000000,567.36,603.55727
2023-01-15T17:00:00.000000000,567.54,546.81475
2023-01-15T18:00:00.000000000,566.57,557.77256
2023-01-15T19:00:00.000000000,565.3,584.06208
2023-01-15T20:00:00.000000000,566.19,551.56569
2023-01-15T21:00:00.000000000,529.65,580.11435
2023-01-15T22:00:00.000000000,505.55,602.10424
2023-01-15T23:00:00.000000000,499.28,559.46153
2023-01-16T00:00:00.000000000,506.35,616.75222
2023-01-16T01:00:00.000000000,502.86,585.53143
2023-01-16T02:00:00.000000000,486.46,616.74953
2023-01-16T03:00:00.000000000,480.26,612.89367
2023-01-16T04:00:00.000000000,472.59,643.83759
2023-01-16T05:00:00.000000000,468.02,600.9868
2023-01-16T06:00:00.000000000,468.94,622.3408
2023-01-16T07:00:00.000000000,454.95,594.7
