UTC time,wind,solar,hydro,nuclear
2023-04-10 05:00:00,8.0,41.0,277.0,3018.0
2023-04-10 06:00:00,10.0,305.0,249.0,3019.0
2023-04-10 07:00:00,8.0,889.0,247.0,3016.0
2023-04-10 08:00:00,4.0,1385.0,257.0,2982.0
2023-04-10 09:00:00,3.0,1712.0,243.0,2958.0
2023-04-10 10:00:00,1.0,1905.0,219.0,2954.0
2023-04-10 11:00:00,2.0,1898.0,224.0,2951.0
2023-04-10 12:00:00,4.0,1582.0,241.0,2945.0
2023-04-10 13:00:00,6.0,1382.0,217.0,2943.0
2023-04-10 14:00:00,6.0,1114.0,236.0,2943.0
2023-04-10 15:00:00,8.0,623.0,274.0,2975.0
2023-04-10 16:00:00,10.0,298.0,294.0,2989.0
2023-04-10 17:00:00,18.0,76.0,507.0,2991.0
2023-04-10 18:00:00,20.0,2.0,538.0,2992.0
2023-04-10 19:00:00,31.0,0.0,774.0,2993.0
2023-04-10 20:00:00,35.0,0.0,623.0,2994.0
2023-04-10 21:00:00,35.0,0.0,352.0,2994.0
2023-04-10 22:00:00,33.0,0.0,366.0,2996.0
2023-04-10 23:00:00,39.0,0.0,309.0,2997.0
2023-04-11 00:00:00,40.0,0.0,284.0,2998.0
2023-04-11 01:00:00,45.0,0.0,306.0,2996.0
2023-04-11 02:00:00,41.0,0.0,240.0,2997.0
2023-04-11 03:00:00,41.0,0.0,379.0,2996.0
2023-04-11 04:00:00,44.0,0.0,697.0,2998.0
2023-04-11 05:00:00,45.0,4.0,1401.0,2996.0
2023-04-11 06:00:00,45.0,33.0,2045.0,2997.0
2023-04-11 07:00:00,34.0,210.0,1684.0,2999.0
2023-04-11 08:00:00,25.0,433.0,1107.0,3006.0
2023-04-11 09:00:00,21.0,419.0,794.0,3005.0
2023-04-11 10:00:00,17.0,530.0,967.0,3003.0
2023-04-11 11:00:00,22.0,726.0,707.0,3002.0
2023-04-11 12:00:00,18.0,958.0,703.0,3001.0
2023-04-11 13:00:00,17.0,1043.0,522.0,3001.0
2023-04-11 14:00:00,15.0,557.0,666.0,3001.0
2023-04-11 15:00:00,13.0,380.0,843.0,3002.0
2023-04-11 16:00:00,9.0,342.0,1561.0,3000.0
2023-04-11 17:00:00,9.0,79.0,2413.0,3000.0
2023-04-11 18:00:00,13.0,1.0,2468.0,3001.0
2023-04-11 19:00:00,17.0,0.0,1739.0,3003.0
2023-04-11 20:00:00,20.0,0.0,1001.0,3004.0
2023-04-11 21:00:00,29.0,0.0,343.0,3005.0
2023-04-11 22:00:00,28.0,0.0,453.0,3008.0
2023-04-11 23:00:00,36.0,0.0,471.0,3007.0
2023-04-12 00:00:00,42.0,0.0,746.0,3011.0
2023-04-12 01:00:00,40.0,0.0,853.0,3007.0
2023-04-12 02:00:00,41.0,0.0,815.0,3007.0
2023-04-12 03:00:00,41.0,0.0,638.0,3008.0
2023-04-12 04:00:00,42.0,0.0,1110.0,3007.0
2023-04-12 05:00:00,43.0,27.0,1448.0,3006.0
2023-04-12 06:00:00,43.0,156.0,1455.0,3007.0
2023-04-12 07:00:00,44.0,368.0,1443.0,3005.0
2023-04-12 08:00:00,43.0,876.0,1276.0,3003.0
2023-04-12 09:00:00,44.0,687.0,931.0,2998.0
2023-04-12 10:00:00,39.0,616.0,755.0,2995.0
2023-04-12 11:00:00,49.0,491.0,699.0,2996.0
2023-04-12 12:00:00,50.0,665.0,847.0,2994.0
2023-04-12 13:00:00,45.0,502.0,1117.0,2994.0
2023-04-12 14:00:00,51.0,427.0,1288.0,2994.0
2023-04-12 15:00:00,45.0,236.0,1461.0,2997.0
2023-04-12 16:00:00,40.0,124.0,1647.0,2998.0
2023-04-12 17:00:00,32.0,37.0,2337.0,3000.0
2023-04-12 18:00:00,43.0,1.0,2088.0,3005.0
2023-04-12 19:00:00,42.0,0.0,1089.0,3005.0
2023-04-12 20:00:00,51.0,0.0,1108.0,3006.0
2023-04-12 21:00:00,56.0,0.0,1093.0,3011.0
2023-04-12 22:00:00,52.0,0.0,795.0,3012.0
2023-04-12 23:00:00,50.0,0.0,724.0,3012.0
2023-04-13 00:00:00,49.0,0.0,725.0,3013.0
2023-04-13 01:00:00,41.0,0.0,697.0,3011.0
2023-04-13 02:00:00,51.0,0.0,687.0,3014.0
2023-04-13 03:00:00,47.0,0.0,888.0,3014.0
2023-04-13 04:00:00,29.0,0.0,1507.0,3013.0
2023-04-13 05:00:00,22.0,47.0,1652.0,3012.0
2023-04-13 06:00:00,20.0,401.0,1629.0,3013.0
2023-04-13 07:00:00,19.0,707.0,1517.0,3012.0
2023-04-13 08:00:00,15.0,1266.0,1325.0,3018.0
2023-04-13 09:00:00,19.0,1541.0,1176.0,3019.0
2023-04-13 10:00:00,27.0,1512.0,780.0,3011.0
2023-04-13 11:00:00,26.0,787.0,803.0,3009.0
2023-04-13 12:00:00,28.0,399.0,933.0,3009.0
2023-04-13 13:00:00,34.0,960.0,892.0,3009.0
2023-04-13 14:00:00,33.0,721.0,1046.0,3009.0
2023-04-13 15:00:00,25.0,884.0,1076.0,3011.0
2023-04-13 16:00:00,19.0,699.0,1495.0,3011.0
2023-04-13 17:00:00,21.0,238.0,2258.0,3012.0
2023-04-13 18:00:00,26.0,12.0,2342.0,3010.0
2023-04-13 19:00:00,24.0,0.0,1973.0,3012.0
2023-04-13 20:00:00,23.0,0.0,1333.0,3013.0
2023-04-13 21:00:00,32.0,0.0,950.0,3014.0
2023-04-13 22:00:00,32.0,0.0,594.0,3015.0
2023-04-13 23:00:00,32.0,0.0,540.0,3017.0
2023-04-14 00:00:00,28.0,0.0,613.0,3016.0
2023-04-14 01:00:00,24.0,0.0,720.0,3016.0
2023-04-14 02:00:00,22.0,0.0,576.0,3018.0
2023-04-14 03:00:00,19.0,0.0,622.0,3017.0
2023-04-14 04:00:00,17.0,0.0,1312.0,3015.0
2023-04-14 05:00:00,12.0,131.0,1909.0,3016.0
2023-04-14 06:00:00,8.0,557.0,2153.0,3016.0
2023-04-14 07:00:00,6.0,877.0,1667.0,3017.0
2023-04-14 08:00:00,5.0,969.0,1170.0,3014.0
2023-04-14 09:00:00,5.0,1589.0,962.0,3010.0
2023-04-14 10:00:00,6.0,1777.0,544.0,3009.0
2023-04-14 11:00:00,8.0,2294.0,547.0,3009.0
2023-04-14 12:00:00,7.0,2428.0,520.0,3006.0
2023-04-14 13:00:00,8.0,2278.0,498.0,3007.0
2023-04-14 14:00:00,8.0,1904.0,427.0,3008.0
2023-04-14 15:00:00,9.0,1269.0,512.0,3005.0
2023-04-14 16:00:00,10.0,609.0,871.0,3006.0
2023-04-14 17:00:00,8.0,98.0,1589.0,3005.0
2023-04-14 18:00:00,8.0,4.0,1602.0,3006.0
2023-04-14 19:00:00,6.0,0.0,1483.0,3009.0
2023-04-14 20:00:00,7.0,0.0,921.0,3011.0
2023-04-14 21:00:00,6.0,0.0,750.0,3013.0
2023-04-14 22:00:00,6.0,0.0,572.0,3015.0
2023-04-14 23:00:00,7.0,0.0,631.0,3016.0
2023-04-15 00:00:00,5.0,0.0,613.0,3017.0
2023-04-15 01:00:00,7.0,0.0,542.0,3016.0
2023-04-15 02:00:00,8.0,0.0,532.0,3018.0
2023-04-15 03:00:00,13.0,0.0,614.0,3016.0
2023-04-15 04:00:00,9.0,0.0,773.0,3014.0
2023-04-15 05:00:00,7.0,3.0,933.0,3019.0
2023-04-15 06:00:00,6.0,60.0,1133.0,3014.0
2023-04-15 07:00:00,5.0,131.0,1206.0,3013.0
2023-04-15 08:00:00,4.0,202.0,731.0,3011.0
2023-04-15 09:00:00,6.0,277.0,498.0,3011.0
2023-04-15 10:00:00,7.0,990.0,559.0,3009.0
2023-04-15 11:00:00,10.0,796.0,469.0,3008.0
2023-04-15 12:00:00,13.0,744.0,452.0,3009.0
2023-04-15 13:00:00,15.0,457.0,601.0,3006.0
2023-04-15 14:00:00,18.0,581.0,656.0,3007.0
2023-04-15 15:00:00,14.0,561.0,732.0,3007.0
2023-04-15 16:00:00,12.0,500.0,1301.0,3005.0
2023-04-15 17:00:00,12.0,161.0,1287.0,3003.0
2023-04-15 18:00:00,13.0,35.0,1364.0,3005.0
2023-04-15 19:00:00,21.0,0.0,895.0,3006.0
2023-04-15 20:00:00,29.0,0.0,796.0,3006.0
2023-04-15 21:00:00,31.0,0.0,648.0,3008.0
2023-04-15 22:00:00,28.0,0.0,647.0,3008.0
2023-04-15 23:00:00,29.0,0.0,649.0,3008.0
2023-04-16 00:00:00,28.0,0.0,586.0,3008.0
2023-04-16 01:00:00,27.0,0.0,688.0,3009.0
2023-04-16 02:00:00,26.0,0.0,666.0,3007.0
2023-04-16 03:00:00,22.0,0.0,664.0,3008.0
2023-04-16 04:00:00,24.0,0.0,705.0,3008.0
2023-04-16 05:00:00,20.0,3.0,697.0,3008.0
2023-04-16 06:00:00,17.0,51.0,674.0,3008.0
2023-04-16 07:00:00,15.0,129.0,657.0,3009.0
2023-04-16 08:00:00,15.0,392.0,592.0,3009.0
2023-04-16 09:00:00,14.0,439.0,539.0,3008.0
2023-04-16 10:00:00,16.0,237.0,528.0,3010.0
2023-04-16 11:00:00,17.0,254.0,598.0,3007.0
2023-04-16 12:00:00,17.0,507.0,600.0,3009.0
2023-04-16 13:00:00,18.0,573.0,506.0,3007.0
2023-04-16 14:00:00,19.0,288.0,542.0,3006.0
2023-04-16 15:00:00,20.0,113.0,693.0,3004.0
2023-04-16 16:00:00,18.0,115.0,1214.0,3005.0
2023-04-16 17:00:00,17.0,73.0,1768.0,3005.0
2023-04-16 18:00:00,18.0,2.0,1992.0,3004.0
2023-04-16 19:00:00,17.0,0.0,1691.0,3006.0
2023-04-16 20:00:00,11.0,0.0,1362.0,3007.0
2023-04-16 21:00:00,8.0,0.0,959.0,3007.0
2023-04-16 22:00:00,6.0,0.0,574.0,3008.0
2023-04-16 23:00:00,6.0,0.0,528.0,3008.0
2023-04-17 00:00:00,7.0,0.0,457.0,3007.0
2023-04-17 01:00:00,7.0,0.0,546.0,3007.0
2023-04-17 02:00:00,8.0,0.0,587.0,3007.0
2023-04-17 03:00:00,7.0,0.0,658.0,3006.0
2023-04-17 04:00:00,6.0,0.0,1639.0,3005.0
2023-04-17 05:00:00,5.0,20.0,2374.0,3004.0
2023-04-17 06:00:00,5.0,127.0,2408.0,3002.0
2023-04-17 07:00:00,6.0,317.0,2012.0,3002.0
2023-04-17 08:00:00,9.0,796.0,1590.0,3001.0
2023-04-17 09:00:00,9.0,899.0,1249.0,3000.0
2023-04-17 10:00:00,13.0,675.0,900.0,2997.0
2023-04-17 11:00:00,16.0,1042.0,573.0,2998.0
2023-04-17 12:00:00,13.0,1600.0,476.0,2997.0
2023-04-17 13:00:00,14.0,1957.0,570.0,2996.0
2023-04-17 14:00:00,16.0,1407.0,609.0,2998.0
2023-04-17 15:00:00,17.0,1415.0,811.0,2999.0
2023-04-17 16:00:00,20.0,794.0,1316.0,2999.0
2023-04-17 17:00:00,19.0,219.0,2229.0,3001.0
2023-04-17 18:00:00,22.0,7.0,2238.0,3002.0
2023-04-17 19:00:00,19.0,0.0,1858.0,3004.0
2023-04-17 20:00:00,19.0,0.0,1263.0,3004.0
2023-04-17 21:00:00,21.0,0.0,760.0,3008.0
2023-04-17 22:00:00,23.0,0.0,735.0,3006.0
2023-04-17 23:00:00,23.0,0.0,650.0,3007.0
2023-04-18 00:00:00,24.0,0.0,647.0,3006.0
2023-04-18 01:00:00,24.0,0.0,582.0,3006.0
2023-04-18 02:00:00,22.0,0.0,749.0,3002.0
2023-04-18 03:00:00,18.0,0.0,896.0,3013.0
2023-04-18 04:00:00,14.0,0.0,1554.0,3014.0
2023-04-18 05:00:00,15.0,28.0,2115.0,3012.0
2023-04-18 06:00:00,13.0,204.0,2242.0,3014.0
2023-04-18 07:00:00,10.0,724.0,1747.0,3016.0
2023-04-18 08:00:00,10.0,1752.0,1318.0,3012.0
2023-04-18 09:00:00,6.0,1812.0,995.0,3011.0
2023-04-18 10:00:00,9.0,2083.0,662.0,3010.0
2023-04-18 11:00:00,9.0,2438.0,646.0,3009.0
2023-04-18 12:00:00,8.0,2417.0,625.0,3006.0
2023-04-18 13:00:00,10.0,2215.0,670.0,3005.0
2023-04-18 14:00:00,11.0,1810.0,749.0,3001.0
2023-04-18 15:00:00,13.0,1394.0,818.0,3000.0
2023-04-18 16:00:00,10.0,630.0,1302.0,2995.0
2023-04-18 17:00:00,9.0,233.0,1781.0,2993.0
2023-04-18 18:00:00,14.0,18.0,1656.0,2994.0
2023-04-18 19:00:00,21.0,0.0,1147.0,2998.0
2023-04-18 20:00:00,23.0,0.0,882.0,2998.0
2023-04-18 21:00:00,22.0,0.0,555.0,3001.0
2023-04-18 22:00:00,19.0,0.0,554.0,3002.0
2023-04-18 23:00:00,21.0,0.0,553.0,3004.0
2023-04-19 00:00:00,19.0,0.0,515.0,3004.0
2023-04-19 01:00:00,21.0,0.0,513.0,3004.0
2023-04-19 02:00:00,20.0,0.0,493.0,3002.0
2023-04-19 03:00:00,12.0,0.0,626.0,3003.0
2023-04-19 04:00:00,9.0,0.0,1215.0,3003.0
2023-04-19 05:00:00,10.0,79.0,1680.0,3002.0
2023-04-19 06:00:00,7.0,344.0,1873.0,3002.0
2023-04-19 07:00:00,7.0,588.0,1538.0,3002.0
2023-04-19 08:00:00,7.0,1344.0,912.0,3002.0
2023-04-19 09:00:00,6.0,1316.0,858.0,3001.0
2023-04-19 10:00:00,8.0,1244.0,722.0,3000.0
2023-04-19 11:00:00,10.0,1417.0,754.0,3001.0
2023-04-19 12:00:00,10.0,1993.0,624.0,3000.0
2023-04-19 13:00:00,12.0,1641.0,544.0,3000.0
2023-04-19 14:00:00,12.0,1719.0,635.0,3001.0
2023-04-19 15:00:00,12.0,1025.0,901.0,2997.0
2023-04-19 16:00:00,13.0,591.0,1600.0,2998.0
2023-04-19 17:00:00,12.0,201.0,1771.0,3000.0
2023-04-19 18:00:00,11.0,22.0,1830.0,3000.0
2023-04-19 19:00:00,8.0,0.0,1480.0,3003.0
2023-04-19 20:00:00,8.0,0.0,1355.0,3009.0
2023-04-19 21:00:00,7.0,0.0,650.0,3013.0
2023-04-19 22:00:00,7.0,0.0,1060.0,3013.0
2023-04-19 23:00:00,12.0,0.0,551.0,3014.0
2023-04-20 00:00:00,12.0,0.0,641.0,3013.0
2023-04-20 01:00:00,13.0,0.0,549.0,3013.0
2023-04-20 02:00:00,13.0,0.0,676.0,3015.0
2023-04-20 03:00:00,11.0,0.0,942.0,3013.0
2023-04-20 04:00:00,10.0,0.0,1519.0,3011.0
2023-04-20 05:00:00,11.0,0.0,2191.0,3010.0
2023-04-20 06:00:00,10.0,23.0,2236.0,3013.0
2023-04-20 07:00:00,9.0,69.0,2250.0,3012.0
2023-04-20 08:00:00,6.0,165.0,1992.0,3022.0
2023-04-20 09:00:00,6.0,529.0,1745.0,3017.0
2023-04-20 10:00:00,6.0,592.0,1457.0,3012.0
2023-04-20 11:00:00,4.0,764.0,1558.0,3009.0
2023-04-20 12:00:00,5.0,548.0,1534.0,3011.0
2023-04-20 13:00:00,3.0,665.0,1620.0,3009.0
2023-04-20 14:00:00,3.0,521.0,1612.0,3009.0
2023-04-20 15:00:00,2.0,668.0,1647.0,3009.0
2023-04-20 16:00:00,5.0,83.0,1900.0,3010.0
2023-04-20 17:00:00,6.0,67.0,2481.0,3009.0
2023-04-20 18:00:00,5.0,12.0,2657.0,3010.0
2023-04-20 19:00:00,3.0,0.0,2418.0,3009.0
2023-04-20 20:00:00,2.0,0.0,1803.0,3012.0
2023-04-20 21:00:00,2.0,0.0,1017.0,3014.0
2023-04-20 22:00:00,6.0,0.0,1265.0,3015.0
2023-04-20 23:00:00,7.0,0.0,1040.0,3013.0
2023-04-21 00:00:00,9.0,0.0,852.0,3017.0
2023-04-21 01:00:00,14.0,0.0,905.0,3016.0
2023-04-21 02:00:00,13.0,0.0,892.0,3016.0
2023-04-21 03:00:00,13.0,0.0,1250.0,3015.0
2023-04-21 04:00:00,13.0,0.0,1767.0,3015.0
2023-04-21 05:00:00,16.0,28.0,1971.0,3013.0
2023-04-21 06:00:00,13.0,166.0,2228.0,3013.0
2023-04-21 07:00:00,14.0,302.0,1946.0,3013.0
2023-04-21 08:00:00,12.0,498.0,1509.0,3011.0
2023-04-21 09:00:00,7.0,900.0,1341.0,3009.0
2023-04-21 10:00:00,12.0,1313.0,1395.0,3008.0
2023-04-21 11:00:00,27.0,883.0,1167.0,3002.0
2023-04-21 12:00:00,19.0,446.0,765.0,2999.0
2023-04-21 13:00:00,16.0,790.0,1090.0,3000.0
2023-04-21 14:00:00,12.0,683.0,1136.0,3001.0
2023-04-21 15:00:00,17.0,379.0,1098.0,3006.0
2023-04-21 16:00:00,19.0,292.0,1405.0,3001.0
2023-04-21 17:00:00,15.0,140.0,2128.0,3000.0
2023-04-21 18:00:00,17.0,18.0,2211.0,2999.0
2023-04-21 19:00:00,22.0,0.0,1320.0,2999.0
2023-04-21 20:00:00,23.0,0.0,1061.0,3001.0
2023-04-21 21:00:00,21.0,0.0,573.0,3003.0
2023-04-21 22:00:00,22.0,0.0,599.0,3004.0
2023-04-21 23:00:00,27.0,0.0,567.0,3006.0
2023-04-22 00:00:00,25.0,0.0,548.0,3010.0
2023-04-22 01:00:00,30.0,0.0,464.0,3011.0
2023-04-22 02:00:00,36.0,0.0,443.0,3011.0
2023-04-22 03:00:00,35.0,0.0,462.0,3019.0
2023-04-22 04:00:00,34.0,0.0,527.0,3013.0
2023-04-22 05:00:00,38.0,68.0,486.0,3012.0
2023-04-22 06:00:00,36.0,172.0,454.0,3011.0
2023-04-22 07:00:00,34.0,335.0,480.0,3010.0
2023-04-22 08:00:00,31.0,1242.0,444.0,3011.0
2023-04-22 09:00:00,31.0,1355.0,470.0,3002.0
2023-04-22 10:00:00,36.0,1409.0,396.0,2995.0
2023-04-22 11:00:00,35.0,1541.0,325.0,2990.0
2023-04-22 12:00:00,33.0,1294.0,348.0,2986.0
2023-04-22 13:00:00,30.0,361.0,472.0,2985.0
2023-04-22 14:00:00,24.0,381.0,570.0,2985.0
2023-04-22 15:00:00,18.0,251.0,721.0,2984.0
2023-04-22 16:00:00,16.0,262.0,1320.0,2986.0
2023-04-22 17:00:00,7.0,117.0,1295.0,2988.0
2023-04-22 18:00:00,9.0,11.0,1169.0,2987.0
2023-04-22 19:00:00,9.0,0.0,1033.0,2991.0
2023-04-22 20:00:00,15.0,0.0,843.0,2992.0
2023-04-22 21:00:00,12.0,0.0,457.0,2993.0
2023-04-22 22:00:00,18.0,0.0,405.0,2995.0
2023-04-22 23:00:00,16.0,0.0,391.0,2995.0
2023-04-23 00:00:00,19.0,0.0,367.0,2995.0
2023-04-23 01:00:00,25.0,0.0,349.0,2997.0
2023-04-23 02:00:00,25.0,0.0,361.0,2995.0
2023-04-23 03:00:00,11.0,0.0,398.0,2996.0
2023-04-23 04:00:00,8.0,0.0,405.0,2997.0
2023-04-23 05:00:00,9.0,32.0,418.0,2999.0
2023-04-23 06:00:00,12.0,148.0,462.0,2998.0
2023-04-23 07:00:00,14.0,514.0,433.0,2998.0
2023-04-23 08:00:00,19.0,1080.0,379.0,2994.0
2023-04-23 09:00:00,26.0,1753.0,428.0,2992.0
2023-04-23 10:00:00,29.0,2295.0,346.0,2989.0
2023-04-23 11:00:00,24.0,2287.0,365.0,2987.0
2023-04-23 12:00:00,19.0,1565.0,382.0,2984.0
2023-04-23 13:00:00,19.0,1314.0,465.0,2980.0
2023-04-23 14:00:00,35.0,1409.0,484.0,2977.0
2023-04-23 15:00:00,29.0,645.0,586.0,2979.0
2023-04-23 16:00:00,38.0,253.0,966.0,2983.0
2023-04-23 17:00:00,49.0,50.0,1519.0,2986.0
2023-04-23 18:00:00,43.0,2.0,1596.0,2991.0
2023-04-23 19:00:00,36.0,0.0,987.0,2993.0
2023-04-23 20:00:00,30.0,0.0,617.0,2996.0
2023-04-23 21:00:00,39.0,0.0,510.0,2996.0
2023-04-23 22:00:00,38.0,0.0,529.0,2996.0
2023-04-23 23:00:00,35.0,0.0,506.0,2997.0
2023-04-24 00:00:00,41.0,0.0,472.0,2999.0
2023-04-24 01:00:00,40.0,0.0,485.0,2999.0
2023-04-24 02:00:00,38.0,0.0,519.0,3000.0
2023-04-24 03:00:00,39.0,0.0,592.0,3000.0
2023-04-24 04:00:00,42.0,0.0,645.0,2999.0
2023-04-24 05:00:00,38.0,51.0,1529.0,2999.0
2023-04-24 06:00:00,37.0,305.0,1532.0,2999.0
2023-04-24 07:00:00,41.0,477.0,935.0,3000.0
2023-04-24 08:00:00,32.0,1018.0,597.0,3003.0
2023-04-24 09:00:00,28.0,2065.0,521.0,3002.0
2023-04-24 10:00:00,31.0,2193.0,487.0,3001.0
2023-04-24 11:00:00,26.0,1386.0,495.0,2999.0
2023-04-24 12:00:00,26.0,2875.0,511.0,2998.0
2023-04-24 13:00:00,27.0,1644.0,471.0,2998.0
2023-04-24 14:00:00,23.0,1193.0,525.0,2997.0
2023-04-24 15:00:00,20.0,799.0,618.0,2994.0
2023-04-24 16:00:00,22.0,370.0,720.0,2993.0
2023-04-24 17:00:00,22.0,301.0,1507.0,2993.0
2023-04-24 18:00:00,23.0,29.0,1814.0,2994.0
2023-04-24 19:00:00,32.0,0.0,1591.0,2997.0
2023-04-24 20:00:00,22.0,0.0,985.0,2998.0
2023-04-24 21:00:00,19.0,0.0,555.0,2999.0
2023-04-24 22:00:00,21.0,0.0,472.0,3001.0
2023-04-24 23:00:00,19.0,0.0,439.0,3002.0
2023-04-25 00:00:00,17.0,0.0,444.0,3002.0
2023-04-25 01:00:00,16.0,0.0,462.0,3000.0
2023-04-25 02:00:00,17.0,0.0,490.0,3005.0
2023-04-25 03:00:00,15.0,0.0,539.0,3012.0
2023-04-25 04:00:00,16.0,0.0,775.0,3005.0
2023-04-25 05:00:00,13.0,4.0,1207.0,3003.0
2023-04-25 06:00:00,22.0,172.0,1285.0,3004.0
2023-04-25 07:00:00,27.0,256.0,988.0,3007.0
2023-04-25 08:00:00,24.0,534.0,580.0,3002.0
2023-04-25 09:00:00,19.0,808.0,585.0,2999.0
2023-04-25 10:00:00,12.0,1037.0,692.0,2844.0
2023-04-25 11:00:00,14.0,2177.0,558.0,3001.0
2023-04-25 12:00:00,16.0,1713.0,481.0,2998.0
2023-04-25 13:00:00,18.0,1575.0,532.0,2994.0
2023-04-25 14:00:00,13.0,805.0,469.0,2997.0
2023-04-25 15:00:00,18.0,726.0,501.0,2996.0
2023-04-25 16:00:00,15.0,160.0,732.0,2995.0
2023-04-25 17:00:00,13.0,207.0,1889.0,2995.0
2023-04-25 18:00:00,15.0,24.0,1996.0,2994.0
2023-04-25 19:00:00,12.0,0.0,1815.0,2996.0
2023-04-25 20:00:00,9.0,0.0,1231.0,2999.0
2023-04-25 21:00:00,7.0,0.0,608.0,2998.0
2023-04-25 22:00:00,3.0,0.0,543.0,3000.0
2023-04-25 23:00:00,2.0,0.0,489.0,3001.0
2023-04-26 00:00:00,1.0,0.0,437.0,3002.0
2023-04-26 01:00:00,1.0,0.0,453.0,3003.0
2023-04-26 02:00:00,2.0,0.0,536.0,3002.0
2023-04-26 03:00:00,1.0,0.0,604.0,3004.0
2023-04-26 04:00:00,1.0,7.0,1256.0,3003.0
2023-04-26 05:00:00,3.0,166.0,2175.0,3002.0
2023-04-26 06:00:00,3.0,465.0,2196.0,3003.0
2023-04-26 07:00:00,2.0,1012.0,1870.0,3003.0
2023-04-26 08:00:00,2.0,1765.0,1103.0,3000.0
2023-04-26 09:00:00,1.0,2190.0,501.0,2998.0
2023-04-26 10:00:00,2.0,2152.0,508.0,2993.0
2023-04-26 11:00:00,6.0,2293.0,504.0,2991.0
2023-04-26 12:00:00,8.0,2458.0,544.0,2997.0
2023-04-26 13:00:00,9.0,2158.0,548.0,2994.0
2023-04-26 14:00:00,11.0,1209.0,615.0,2985.0
2023-04-26 15:00:00,10.0,1372.0,682.0,2984.0
2023-04-26 16:00:00,10.0,707.0,1158.0,2982.0
2023-04-26 17:00:00,8.0,168.0,2313.0,2981.0
2023-04-26 18:00:00,5.0,26.0,2453.0,2983.0
2023-04-26 19:00:00,3.0,0.0,2208.0,2984.0
2023-04-26 20:00:00,1.0,0.0,1648.0,2985.0
2023-04-26 21:00:00,1.0,0.0,820.0,2989.0
2023-04-26 22:00:00,3.0,0.0,504.0,2988.0
2023-04-26 23:00:00,3.0,0.0,377.0,2988.0
2023-04-27 00:00:00,3.0,0.0,357.0,2989.0
2023-04-27 01:00:00,2.0,0.0,335.0,2989.0
2023-04-27 02:00:00,3.0,0.0,355.0,2989.0
2023-04-27 03:00:00,3.0,0.0,433.0,2990.0
2023-04-27 04:00:00,3.0,3.0,1499.0,2987.0
2023-04-27 05:00:00,3.0,111.0,1920.0,2987.0
2023-04-27 06:00:00,2.0,388.0,2072.0,2987.0
2023-04-27 07:00:00,1.0,946.0,1018.0,2987.0
2023-04-27 08:00:00,1.0,1653.0,493.0,2983.0
2023-04-27 09:00:00,1.0,1720.0,481.0,2981.0
2023-04-27 10:00:00,1.0,2181.0,415.0,2978.0
2023-04-27 11:00:00,3.0,2056.0,383.0,2977.0
2023-04-27 12:00:00,5.0,1801.0,352.0,2980.0
2023-04-27 13:00:00,7.0,2001.0,379.0,2979.0
2023-04-27 14:00:00,9.0,1588.0,461.0,2973.0
2023-04-27 15:00:00,8.0,1333.0,573.0,2968.0
2023-04-27 16:00:00,5.0,899.0,1086.0,2966.0
2023-04-27 17:00:00,3.0,259.0,1930.0,2968.0
2023-04-27 18:00:00,3.0,28.0,2020.0,2967.0
2023-04-27 19:00:00,2.0,0.0,1735.0,2971.0
2023-04-27 20:00:00,2.0,0.0,1370.0,2974.0
2023-04-27 21:00:00,5.0,0.0,804.0,2973.0
2023-04-27 22:00:00,11.0,0.0,399.0,2978.0
2023-04-27 23:00:00,19.0,0.0,339.0,2979.0
2023-04-28 00:00:00,21.0,0.0,324.0,2981.0
2023-04-28 01:00:00,30.0,0.0,456.0,2980.0
2023-04-28 02:00:00,39.0,0.0,342.0,2982.0
2023-04-28 03:00:00,40.0,0.0,426.0,2981.0
2023-04-28 04:00:00,35.0,1.0,1176.0,2980.0
2023-04-28 05:00:00,40.0,51.0,1829.0,2980.0
2023-04-28 06:00:00,41.0,189.0,1964.0,2980.0
2023-04-28 07:00:00,38.0,305.0,1601.0,2984.0
2023-04-28 08:00:00,32.0,423.0,1312.0,2988.0
2023-04-28 09:00:00,29.0,363.0,1041.0,2988.0
2023-04-28 10:00:00,27.0,668.0,773.0,2988.0
2023-04-28 11:00:00,27.0,1168.0,535.0,2984.0
2023-04-28 12:00:00,21.0,1713.0,399.0,2977.0
2023-04-28 13:00:00,17.0,1317.0,575.0,2970.0
2023-04-28 14:00:00,20.0,454.0,1075.0,2966.0
2023-04-28 15:00:00,26.0,788.0,1279.0,2967.0
2023-04-28 16:00:00,27.0,615.0,1506.0,2968.0
2023-04-28 17:00:00,24.0,243.0,2276.0,2971.0
2023-04-28 18:00:00,14.0,43.0,2386.0,2972.0
2023-04-28 19:00:00,21.0,0.0,1917.0,2971.0
2023-04-28 20:00:00,11.0,0.0,941.0,2973.0
2023-04-28 21:00:00,8.0,0.0,727.0,2975.0
2023-04-28 22:00:00,10.0,0.0,622.0,2978.0
2023-04-28 23:00:00,4.0,0.0,575.0,2978.0
2023-04-29 00:00:00,5.0,0.0,472.0,2980.0
2023-04-29 01:00:00,4.0,0.0,501.0,2978.0
2023-04-29 02:00:00,2.0,0.0,432.0,2978.0
2023-04-29 03:00:00,1.0,0.0,482.0,2979.0
2023-04-29 04:00:00,1.0,3.0,508.0,2978.0
2023-04-29 05:00:00,1.0,93.0,619.0,2980.0
