,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_wind_production_forecast,avg_solar_production_forecast,avg_coal_production_forecast,avg_hydro_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_other_production_forecast
13757,2021-07-27 05:00:00,376.79,32034,32092,31484,215,723,10,251,856,1.8044738137452,294.27829361018,291.688432663515,4.24356599209575,0.378618450128289,1112.2479,0,29974.475,778.4804,35967.984,31766.82,390.14453,1110.5598
13758,2021-07-27 06:00:00,370.04,30402,30316,31519,216,754,10,249,857,1.8044738137452,294.27829361018,291.688432663515,4.24356599209575,0.378618450128289,1094.4988,0,28104.086,661.5882,33721.277,31760.018,360.31537,1142.3289
13759,2021-07-27 07:00:00,365.97,29369,28677,31534,217,714,10,190,852,1.85943859065995,293.399769204352,291.131370969658,0,0.180232944069509,1055.0339,40.25067,28190.576,758.49445,33010.668,31755.492,321.45135,1156.6434
13760,2021-07-27 08:00:00,363.38,28791,28050,31561,218,663,10,224,853,1.85943859065995,293.399769204352,291.131370969658,0,0.180232944069509,1044.6089,7.02652,27702.785,680.57513,33013.348,31736.371,314.79648,1053.3536
13761,2021-07-27 09:00:00,366.4,29453,29143,31600,219,540,10,289,858,1.85943859065995,293.399769204352,291.131370969658,0,0.180232944069509,944.3528,0,27917.922,588.5766,34544.777,31714.328,300.7998,1072.9504
13762,2021-07-27 10:00:00,372.17,30862,31902,31664,221,533,13,244,844,1.84438688738898,294.743142937289,291.893427338719,20.9770543159223,0.357579559061841,929.2712,6.44128,28854.799,646.57465,36826.074,31732.28,323.15683,1106.9408
13763,2021-07-27 11:00:00,373.4,31789,34558,31694,260,606,435,346,852,1.84438688738898,294.743142937289,291.893427338719,20.9770543159223,0.357579559061841,884.74805,459.55139,30787.555,760.3137,40134.316,31773.91,347.25363,1222.081
13764,2021-07-27 12:00:00,371.29,32500,37837,31783,321,848,1335,514,1015,1.84438688738898,294.743142937289,291.893427338719,20.9770543159223,0.357579559061841,683.05756,1226.34369,31951.287,727.51135,41928.848,31736.715,367.30164,1253.7378
13765,2021-07-27 13:00:00,376.2,34412,41671,31774,374,970,1936,551,1480,2.18722774770359,299.879479489796,292.389853096698,464.23781595847,0.135495307275512,519.9435,1890.46608,33183.035,924.88995,46026.375,31713.441,394.96387,1451.835
13766,2021-07-27 14:00:00,381.13,36330,45642,31719,443,1366,2290,517,2124,2.18722774770359,299.879479489796,292.389853096698,464.23781595847,0.135495307275512,550.13214,2206.94142,35338.94,1095.349,50490.77,31733.043,428.32745,1692.7566
13767,2021-07-27 15:00:00,385.41,38612,50075,31726,423,1995,2546,582,2643,2.18722774770359,299.879479489796,292.389853096698,464.23781595847,0.135495307275512,514.3601,2331.79486,38127.44,1519.6409,54325.62,31799.295,436.8797,1916.6755
13768,2021-07-27 16:00:00,385.21,39276,55100,31838,550,2252,2497,731,2541,2.39888124951303,302.832133588684,291.609206887797,654.734763489011,0.263611663428914,650.6087,2446.64994,38813.367,2556.4536,58336.324,31730.984,459.79077,2023.533
13769,2021-07-27 17:00:00,384.45,40345,58812,31835,567,3624,2463,573,2545,2.39888124951303,302.832133588684,291.609206887797,654.734763489011,0.263611663428914,461.3253,2433.63857,39581.617,3737.1743,61007.133,31657.672,491.9845,2082.25
13770,2021-07-27 18:00:00,381.15,40634,60792,31778,604,5058,2402,704,2540,2.39888124951303,302.832133588684,291.609206887797,654.734763489011,0.263611663428914,673.6516,2455.70245,40746.957,4795.395,64348.984,31678.176,515.4487,2134.4902
13771,2021-07-27 19:00:00,381.35,41317,62857,31748,576,5559,2247,993,2671,2.72951161894065,302.936142954588,291.539537913529,733.850064035551,0.075541151175468,727.7958,2424.66817,41401.27,5676.6816,64805.242,31661.021,540.72833,2149.9878
13772,2021-07-27 20:00:00,382.15,41555,63832,31722,687,5537,2124,1082,2707,2.72951161894065,302.936142954588,291.539537913529,733.850064035551,0.075541151175468,762.70325,2260.12584,39965.12,6021.7754,65538.586,31697.24,563.2607,2250.1255
13773,2021-07-27 21:00:00,381.63,41499,65096,31702,747,5888,1879,1189,2860,2.72951161894065,302.936142954588,291.539537913529,733.850064035551,0.075541151175468,920.00275,1856.62033,41890.562,5748.104,65836.35,31725.361,572.9148,2266.8477
13774,2021-07-27 22:00:00,385.98,41762,64821,31712,964,5363,1336,925,3068,2.33920530854227,298.94786024525,293.606642513779,515.31298269736,0.203626599460527,1078.6746,1130.03189,41155.203,4775.0176,62866.523,31681.082,577.105,2237.5142
13775,2021-07-27 23:00:00,392.63,41798,62780,31735,694,4200,369,547,2876,2.33920530854227,298.94786024525,293.606642513779,515.31298269736,0.203626599460527,1012.56866,388.08365,40799.215,3890.4426,61407.062,31736.586,561.4787,2198.8389
13776,2021-07-28 00:00:00,395.51,41126,58181,31699,601,3082,13,526,2550,2.33920530854227,298.94786024525,293.606642513779,515.31298269736,0.203626599460527,774.135,8.87921,41407.598,2805.185,56729.48,31237.043,249.77997,2036.0109
13777,2021-07-28 01:00:00,400.23,41134,55022,31424,374,1862,0,569,2361,2.03696760616069,295.353516831564,292.315773306344,7.95712918651336,0.098911395825226,871.07446,33.15357,39950.887,1639.618,52944.594,31221.057,249.1034,1758.5844
13778,2021-07-28 02:00:00,400.49,40326,48989,31312,203,1260,0,581,1559,2.03696760616069,295.353516831564,292.315773306344,7.95712918651336,0.098911395825226,1177.0754,77.8444,38083.477,966.5578,48771.18,31247.285,249.05246,1410.4487
13779,2021-07-28 03:00:00,398.97,38372,41733,31186,203,619,1,536,1463,2.03696760616069,295.353516831564,292.315773306344,7.95712918651336,0.098911395825226,1194.6128,0,35292.527,766.31165,44903.293,31257.459,251.23488,1082.9653
13780,2021-07-28 04:00:00,383.89,34006,35053,31433,213,691,10,356,864,2.10839822202698,294.320598671265,292.036045370441,3.9785400834137,0.220680295466105,1572.3794,0,32485.148,910.104,39528.203,31251.182,251.5068,976.2728
13781,2021-07-28 05:00:00,386.97,34472,34914,30983,206,571,0,569,853,2.10839822202698,294.320598671265,292.036045370441,3.9785400834137,0.220680295466105,1764.4908,0,30016.04,943.5033,36837.188,31268.807,247.17148,953.5249
13782,2021-07-28 06:00:00,376.5,31806,33587,30956,207,527,0,792,838,2.10839822202698,294.320598671265,292.036045370441,3.9785400834137,0.220680295466105,1751.2411,0,28051.723,787.921,34433.062,31262.686,245.22183,1021.9814
13783,2021-07-28 07:00:00,369.6,30265,32085,30945,207,488,0,1058,842,2.27544066711964,293.726133158123,291.830325975122,0,0.291045971986767,2341.8623,38.99362,28069.924,826.69867,33775.527,31257.994,245.54187,1014.2349
13784,2021-07-28 08:00:00,367.74,29890,30935,31084,211,530,0,960,848,2.27544066711964,293.726133158123,291.830325975122,0,0.291045971986767,2174.493,0,27407.059,785.98395,33918.938,31246.12,235.4639,922.4789
13785,2021-07-28 09:00:00,368.53,30013,32386,31112,210,612,1,783,850,2.27544066711964,293.726133158123,291.830325975122,0,0.291045971986767,2455.8267,0,27436.758,752.2418,35507.07,31231.06,225.21182,944.4286
13786,2021-07-28 10:00:00,373.62,31372,34092,31134,213,607,2,841,837,2.3117946445971,295.087050945113,292.506238147483,18.4704354773558,1.18978626698025,2611.8875,0,28056.82,771.59515,37631.12,31244.785,232.18254,1015.73376
13787,2021-07-28 11:00:00,375.48,32308,37098,31150,262,620,410,814,806,2.3117946445971,295.087050945113,292.506238147483,18.4704354773558,1.18978626698025,2469.4775,306.7734,29682.72,801.20605,40926.1,31290.701,222.36734,1152.385
13788,2021-07-28 12:00:00,377.22,34307,40934,31158,263,814,1563,987,903,2.3117946445971,295.087050945113,292.506238147483,18.4704354773558,1.18978626698025,2668.5068,987.70806,30791.738,789.1012,42746.453,31258.916,217.96072,1241.2046
13789,2021-07-28 13:00:00,381.78,35739,43527,31087,257,925,2202,554,1360,3.5357799104027,299.664558537021,293.533054587542,398.779556239338,0.519970610771774,2813.304,1581.96844,31933.81,1048.5223,46820.74,31238.484,218.85536,1454.3065
13790,2021-07-28 14:00:00,383.08,36681,47223,31114,286,1253,2569,598,2070,3.5357799104027,299.664558537021,293.533054587542,398.779556239338,0.519970610771774,2605.8008,1830.08698,34134.355,1307.4176,51296.38,31262.527,221.04488,1693.4073
13791,2021-07-28 15:00:00,383.45,37718,51984,31086,284,1757,2650,821,2164,3.5357799104027,299.664558537021,293.533054587542,398.779556239338,0.519970610771774,2552.13,1871.96453,36675.29,1780.0137,54948.25,31323.979,218.7014,1904.7479
13792,2021-07-28 16:00:00,380.45,38341,56307,31046,288,3308,2594,873,2146,4.28721227585027,301.976528530853,293.530251768225,551.989741416906,0.954058054151539,2867.6863,1937.9446,37316.24,2642.6987,59319.145,31265.754,213.8261,1993.0035
13793,2021-07-28 17:00:00,380.72,39378,60703,31033,258,4274,2601,744,2184,4.28721227585027,301.976528530853,293.530251768225,551.989741416906,0.954058054151539,2931.4177,1960.48245,38143.58,3707.759,61318.17,31201.676,230.21228,2008.1608
13794,2021-07-28 18:00:00,379.88,39629,63532,31017,277,5112,2340,744,2323,4.28721227585027,301.976528530853,293.530251768225,551.989741416906,0.954058054151539,2972.8477,1997.81759,39260.168,4794.5767,64472.69,31224.451,227.79951,2045.8754
13795,2021-07-28 19:00:00,377.44,39512,63877,31029,276,5842,2191,979,2349,4.37366320419249,302.421117793514,293.550809355062,638.133650062846,0.663169209112369,2965.3474,1939.95454,39871.836,5629.0063,64896.8,31208.643,222.70654,2061.353
13796,2021-07-28 20:00:00,379.46,39884,65198,31032,242,6157,1566,855,2368,4.37366320419249,302.421117793514,293.550809355062,638.133650062846,0.663169209112369,3284.7122,1740.17845,38381.703,5831.523,64888.57,31241.557,230.32907,2142.108
13797,2021-07-28 21:00:00,382.34,40601,64594,31160,245,5842,1374,778,2222,4.37366320419249,302.421117793514,293.550809355062,638.133650062846,0.663169209112369,3483.4907,1371.58718,40414.207,5516.117,65040.98,31268.67,233.25952,2137.656
13798,2021-07-28 22:00:00,385.63,40656,64302,31185,259,5134,1037,659,2319,3.68114185331323,299.25061873604,294.566560647394,459.203621659378,1.27957018313838,3616.6096,794.4788,39626.81,4773.346,62583.152,31226.662,243.58105,2086.3708
13799,2021-07-28 23:00:00,387.16,39980,62377,31204,263,4915,303,416,2247,3.68114185331323,299.25061873604,294.566560647394,459.203621659378,1.27957018313838,3294.0024,238.51329,39256.387,4139.1504,60424.883,31274.629,249.49261,2058.3098
13800,2021-07-29 00:00:00,393.18,39816,58804,31220,214,2716,11,719,2120,3.68114185331323,299.25061873604,294.566560647394,459.203621659378,1.27957018313838,2843.655,0,38626.62,2471.405,53090.62,31541,239.79544,1883.4227
13801,2021-07-29 01:00:00,394.75,39614,56086,31255,217,1787,0,1066,2116,3.54768098744889,296.118558535064,293.455162603979,7.65783865507224,0.660290752496727,2407.2979,18.84222,37129.176,1421.6837,49246.938,31525.125,238.45737,1616.9503
13802,2021-07-29 02:00:00,393.95,38836,49570,31308,217,1152,0,1312,1506,3.54768098744889,296.118558535064,293.455162603979,7.65783865507224,0.660290752496727,2454.896,83.93914,35370.633,871.14075,45609.465,31552.695,238.4863,1293.1359
13803,2021-07-29 03:00:00,390.28,37298,41237,31326,216,797,0,1660,1231,3.54768098744889,296.118558535064,293.455162603979,7.65783865507224,0.660290752496727,2615.8948,0,32655.803,702.73083,42094.61,31560.076,241.12767,995.1548
13804,2021-07-29 04:00:00,389.95,35271,38229,31053,201,514,0,517,1184,3.59866861235291,294.861738731443,292.772344108851,3.82884271476089,1.05654480616859,2599.637,0,30038.6,822.61,36893.04,31551.389,240.91933,906.59283
13805,2021-07-29 05:00:00,370,32225,32021,31424,219,430,0,2551,751,3.59866861235291,294.861738731443,292.772344108851,3.82884271476089,1.05654480616859,2524.644,0,27714.736,862.5125,34301.992,31569.666,237.18672,896.79767
13806,2021-07-29 06:00:00,361.34,30141,30610,31475,221,422,0,2565,756,3.59866861235291,294.861738731443,292.772344108851,3.82884271476089,1.05654480616859,2399.8477,4.69605,25860.041,686.3719,32131.37,31563.543,235.34196,975.8325
13807,2021-07-29 07:00:00,359.09,29178,29644,31510,222,425,0,2016,739,3.46850886277195,293.711874221616,291.961448172049,0,0.20126799473066,2613.358,38.59697,25922.727,726.12213,31572.082,31560.285,235.53772,972.7262
13808,2021-07-29 08:00:00,357.36,28802,28856,31561,222,432,0,1962,742,3.46850886277195,293.711874221616,291.961448172049,0,0.20126799473066,2494.0981,0,25403.588,693.87,31547.166,31543.758,226.87975,887.22577
13809,2021-07-29 09:00:00,354.81,28761,30537,31579,224,516,0,2557,754,3.46850886277195,293.711874221616,291.961448172049,0,0.20126799473066,2584.1653,0,25312.29,651.25806,33045.887,31524.354,219.86238,909.1593
13810,2021-07-29 10:00:00,359.17,30453,32774,31626,221,558,3,3264,748,3.56173943776095,294.016788750094,291.987197291126,18.2728427164534,0.346380536787949,2621.7053,0,25837.4,643.9765,34895.918,31540.602,225.79315,976.10474
13811,2021-07-29 11:00:00,362.78,31822,35747,31657,261,572,417,3391,773,3.56173943776095,294.016788750094,291.987197291126,18.2728427164534,0.346380536787949,2558.3093,304.95192,27410.215,706.5853,37989.336,31583.486,218.70363,1108.2384
13812,2021-07-29 12:00:00,360.34,32352,38721,31680,259,650,1206,3960,910,3.56173943776095,294.016788750094,291.987197291126,18.2728427164534,0.346380536787949,2383.7593,974.77413,28311.213,695.81195,39574.816,31549.36,215.41046,1202.3972
13813,2021-07-29 13:00:00,362.76,33682,40543,31655,258,665,1795,4410,1371,4.33546495504035,297.578121833769,291.584071051282,405.635092273509,0.093105426146494,2559.4595,1639.44844,29449.035,915.4481,43264.02,31527.436,216.95844,1414.3959
13814,2021-07-29 14:00:00,363.14,34144,44287,31631,259,716,2275,4768,2071,4.33546495504035,297.578121833769,291.584071051282,405.635092273509,0.093105426146494,2384.8718,2037.67224,31351.906,1062.6738,47403.438,31548.156,218.25262,1644.6735
13815,2021-07-29 15:00:00,361.51,34456,48502,31622,299,1530,2436,4816,2113,4.33546495504035,297.578121833769,291.584071051282,405.635092273509,0.093105426146494,2234.1277,2225.78383,33716.562,1394.4935,50841.05,31612.84,216.8643,1844.7507
13816,2021-07-29 16:00:00,360.54,35281,52381,31595,303,3082,2397,4681,2107,4.50084031924173,300.054597422989,290.528543782302,588.674826643863,0.25851047979959,2515.1174,2339.1968,34367.4,2258.8486,55038.23,31547.676,213.45248,1929.3501
13817,2021-07-29 17:00:00,359.39,36435,54533,31595,252,4594,2468,4846,2079,4.50084031924173,300.054597422989,290.528543782302,588.674826643863,0.25851047979959,2406.7395,2291.77324,35080.023,3370.9944,57288.87,31479.062,226.30827,1929.8917
13818,2021-07-29 18:00:00,360.25,36806,57886,31569,243,5416,2372,4335,2102,4.50084031924173,300.054597422989,290.528543782302,588.674826643863,0.25851047979959,2478.7612,2285.17006,36158.742,4491.5312,60347.54,31499.266,223.19324,1957.0193
13819,2021-07-29 19:00:00,362.29,37507,59151,31547,236,5588,2274,4303,2129,4.40183825928722,299.98186292368,289.783085479383,729.967206143732,0.266404054147383,2498.681,2246.64811,36886.86,5373.3115,60742.613,31482.307,217.94086,1965.1497
13820,2021-07-29 20:00:00,364.13,37353,58508,31521,238,5787,1938,3515,2041,4.40183825928722,299.98186292368,289.783085479383,729.967206143732,0.266404054147383,2703.5117,2087.66094,35414.836,5616.8794,61115.082,31518.957,223.74837,2045.6521
13821,2021-07-29 21:00:00,367.12,37096,60328,31508,218,5128,1611,3149,2118,4.40183825928722,299.98186292368,289.783085479383,729.967206143732,0.266404054147383,2809.5422,1712.33677,37327.395,5339.293,61398.504,31547.4,226.12384,2050.2856
13822,2021-07-29 22:00:00,369.12,36496,60247,31525,217,4963,961,2529,2090,3.24301207046411,296.03465191782,290.55272441736,510.194909532382,0.549245414845697,2721.9807,1037.78924,36579.598,4537.147,58778.625,31504.615,234.37692,2008.8364
13823,2021-07-29 23:00:00,372.8,36010,58872,31517,202,4085,266,2216,2041,3.24301207046411,296.03465191782,290.55272441736,510.194909532382,0.549245414845697,2545.4194,332.67184,36216.445,3793.6113,57142.277,31556.545,239.14574,1978.1802
13824,2021-07-30 00:00:00,374.93,35347,55897,31573,207,2452,6,2646,2047,3.24301207046411,296.03465191782,290.55272441736,510.194909532382,0.549245414845697,1591.7172,15.78403,32882.043,2061.7637,51285.45,31599.295,237.72246,1760.1062
13825,2021-07-30 01:00:00,376.82,34940,53268,31577,207,1146,0,2943,2062,2.65823919140979,293.0986926429,289.47605216588,6.07806558484069,0.297095946544656,1296.9,15.24698,31446.924,1322.2748,48061.96,31587.14,236.26573,1496.8926
13826,2021-07-30 02:00:00,370.04,33417,48023,31619,206,813,0,3437,1150,2.65823919140979,293.0986926429,289.47605216588,6.07806558484069,0.297095946544656,1284.1934,81.31424,29973.607,869.274,44371.46,31614.854,236.29494,1189.7653
13827,2021-07-30 03:00:00,370.63,32877,42666,31672,205,608,0,2818,1108,2.65823919140979,293.0986926429,289.47605216588,6.07806558484069,0.297095946544656,1364.6027,0,27302.13,635.6313,41184.145,31621.014,239.10646,917.2577
13828,2021-07-30 04:00:00,379.7,34423,34581,31394,219,458,0,2147,760,2.39774699546266,291.579706567882,288.465271626863,3.03905474159053,0.438389786171114,1299.552,0,25115.705,673.2253,36604.96,31614.672,238.93597,845.893
13829,2021-07-30 05:00:00,355.31,28265,35235,31737,222,453,0,1988,803,2.39774699546266,291.579706567882,288.465271626863,3.03905474159053,0.438389786171114,1172.26,0,23015.566,720.6219,34766.023,31629.951,235.18428,846.5159
13830,2021-07-30 06:00:00,345.55,26316,33536,31740,224,449,2,2315,800,2.39774699546266,291.579706567882,288.465271626863,3.03905474159053,0.438389786171114,1072.0764,0,21209.658,609.5766,32568.271,31623.695,233.43991,931.3836
13831,2021-07-30 07:00:00,334.45,24165,32530,31746,223,450,0,2615,776,2.20922226490988,290.711030468122,287.701254904196,0,0.065738210335032,893.6363,26.02258,21187.66,710.44653,32115.12,31620.195,233.48337,932.584
13832,2021-07-30 08:00:00,331.36,23759,32904,31764,224,532,0,2895,776,2.20922226490988,290.711030468122,287.701254904196,0,0.065738210335032,1016.68695,0,20719.055,657.5484,32161.486,31602.146,225.10808,858.06036
13833,2021-07-30 09:00:00,332.61,24224,33603,31763,226,554,0,3202,777,2.20922226490988,290.711030468122,287.701254904196,0,0.065738210335032,800.76434,0,20405.857,572.4058,33746.137,31586.59,218.34415,887.54694
13834,2021-07-30 10:00:00,336.08,24908,35621,31783,228,556,7,3266,774,1.9859426321449,291.929699886668,288.079892145032,18.7191078646611,0.190119251801179,766.99457,7.11952,20604.22,606.9056,35471.4,31603.371,223.7699,952.352
13835,2021-07-30 11:00:00,337.81,25502,39340,31792,225,654,426,3349,789,1.9859426321449,291.929699886668,288.079892145032,18.7191078646611,0.190119251801179,780.2036,453.86118,22112.957,736.4895,38749.223,31644.035,216.94658,1079.3645
13836,2021-07-30 12:00:00,344.56,26894,43536,31833,227,690,1153,2843,1252,1.9859426321449,291.929699886668,288.079892145032,18.7191078646611,0.190119251801179,540.2088,1186.19778,22735.787,731.89404,40262.05,31613.795,213.52278,1179.61
13837,2021-07-30 13:00:00,347.38,27447,46804,31808,225,611,1799,2385,1399,2.17503999530272,296.316250680471,288.64068074227,413.10450418578,0.145359044902512,469.51093,1853.44397,23875.154,860.7439,43735.355,31589.541,215.10149,1393.0917
13838,2021-07-30 14:00:00,348.17,28237,48244,31624,233,1112,2593,2402,1944,2.17503999530272,296.316250680471,288.64068074227,413.10450418578,0.145359044902512,552.597,2238.62529,25492.84,858.90625,47789.918,31617.02,216.31555,1614.5775
13839,2021-07-30 15:00:00,348.81,28728,50906,31450,242,1944,2824,2068,1988,2.17503999530272,296.316250680471,288.64068074227,413.10450418578,0.145359044902512,432.9541,2442.29265,27592.37,1062.5167,50742.645,31678.043,215.2787,1804.2682
13840,2021-07-30 16:00:00,348.51,29533,52591,31498,236,3295,2720,1925,1979,2.590298046272,299.170845883702,288.786991497608,587.844749881914,0.390772388928433,523.2177,2588.31927,28416.46,2001.7654,55252.008,31613.084,212.29164,1889.0419
13841,2021-07-30 17:00:00,345.82,29810,55021,31486,264,4623,2552,2241,1970,2.590298046272,299.170845883702,288.786991497608,587.844749881914,0.390772388928433,401.48434,2553.19596,29103.17,3117.216,56466.816,31544.611,224.79384,1881.123
13842,2021-07-30 18:00:00,347.32,30066,57038,31496,255,4488,2441,2378,2000,2.590298046272,299.170845883702,288.786991497608,587.844749881914,0.390772388928433,652.8424,2548.16713,30212.459,4083.622,59038.652,31568.49,221.79865,1906.6141
13843,2021-07-30 19:00:00,347.42,30346,58008,31503,252,5160,2332,2160,1992,3.01439739447358,299.280195709432,289.143173299976,666.27490488152,0.107142203700031,723.818,2501.16015,31207.898,4951.3096,59125.477,31550.574,216.72186,1913.994
13844,2021-07-30 20:00:00,347.74,30475,58840,31545,220,5542,2369,1776,1990,3.01439739447358,299.280195709432,289.143173299976,666.27490488152,0.107142203700031,689.4749,2333.56004,29885.258,5341.9937,58530.535,31585.691,222.34184,1994.6324
13845,2021-07-30 21:00:00,350.18,30543,59037,31553,224,5169,2085,1590,1987,3.01439739447358,299.280195709432,289.143173299976,666.27490488152,0.107142203700031,782.2794,1926.14787,31452.264,5086.932,58606.504,31617.857,224.79625,2002.1318
13846,2021-07-30 22:00:00,353.87,30472,57784,31586,222,4359,1384,1534,1959,2.38449004420519,296.0712446486,290.669604379818,460.835805029171,0.192057520058557,864.71643,1192.54582,30841.71,4077.836,56838.926,31572.18,233.05779,1968.4093
13847,2021-07-30 23:00:00,360.86,30323,54716,31601,222,2937,375,1192,1938,2.38449004420519,296.0712446486,290.669604379818,460.835805029171,0.192057520058557,854.9688,444.7792,30373.066,3171.2344,54439.98,31621.438,237.75542,1924.1357
13848,2021-07-31 00:00:00,362.1,29822,49363,31648,228,2124,12,1223,1927,2.38449004420519,296.0712446486,290.669604379818,460.835805029171,0.192057520058557,1127.967,0,28433.168,1804.5505,42911.62,31820.066,266.33044,1059.6337
13849,2021-07-31 01:00:00,362.8,29184,47394,31675,228,1408,0,930,1869,2.38534128127693,293.084333154879,289.804350829112,6.10855314452975,0.542819148707242,1100.3086,15.6025,26616.96,808.10596,40553.812,31804.547,265.48114,1004.4638
13850,2021-07-31 02:00:00,359.51,28115,42828,31717,225,686,0,857,1105,2.38534128127693,293.084333154879,289.804350829112,6.10855314452975,0.542819148707242,1187.3351,68.37649,25206.543,338.45108,39493.703,31849.734,264.19705,878.231
13851,2021-07-31 03:00:00,357.77,27956,37379,31748,226,506,0,924,725,2.38534128127693,293.084333154879,289.804350829112,6.10855314452975,0.542819148707242,1179.2394,0,23473.9,230.43054,36559.305,31870.904,265.47214,729.5138
13852,2021-07-31 04:00:00,363.45,30655,37948,31719,217,448,0,2450,791,2.38614916094063,292.106559233124,289.559232951375,3.05414958021824,1.32168674189386,1520.593,0,21776.74,464.06006,32484.367,31871.771,265.89987,641.16254
13853,2021-07-31 05:00:00,340.34,24120,29535,31827,230,499,0,527,716,2.38614916094063,292.106559233124,289.559232951375,3.05414958021824,1.32168674189386,1676.0615,0,19871.002,551.1318,30875.428,31876.406,260.8929,621.0667
13854,2021-07-31 06:00:00,335.95,23356,27387,31847,232,493,0,478,722,2.38614916094063,292.106559233124,289.559232951375,3.05414958021824,1.32168674189386,1642.05,10.97536,18755.682,309.71765,29275.047,31864.111,258.26453,657.5866
13855,2021-07-31 07:00:00,328.68,22053,25836,31879,233,492,0,413,722,2.37372753039721,291.421694616042,289.457333838615,0,0.808060002552706,1996.3085,28.03935,18579.809,314.7619,28099.754,31877.994,258.17462,697.5034
13856,2021-07-31 08:00:00,322.72,21078,25239,31906,232,466,0,510,722,2.37372753039721,291.421694616042,289.457333838615,0,0.808060002552706,1786.1722,0,18345.373,365.55945,26775.7,31856.547,246.76003,702.1839
13857,2021-07-31 09:00:00,321.95,20885,25244,31922,233,490,0,402,724,2.37372753039721,291.421694616042,289.457333838615,0,0.808060002552706,1935.882,0,17884.805,391.7616,27329.7,31823.545,232.98738,756.6795
13858,2021-07-31 10:00:00,324.23,21242,25373,31926,230,496,0,317,711,2.46415084633524,292.215734287766,290.014221469278,13.8810803895416,1.47498516635586,2042.702,0,18479.033,394.33398,27846.275,31834.336,239.48488,802.4761
13859,2021-07-31 11:00:00,323.03,21163,25611,31927,227,485,299,258,716,2.46415084633524,292.215734287766,290.014221469278,13.8810803895416,1.47498516635586,1882.6431,84.5088,19339.188,492.98044,30513.188,31867.787,227.89897,859.75745
13860,2021-07-31 12:00:00,324.2,21814,27151,31943,228,503,1137,198,730,2.46415084633524,292.215734287766,290.014221469278,13.8810803895416,1.47498516635586,1974.4995,565.8071,20103.092,503.15933,32447.129,31844.723,221.91093,887.9861
13861,2021-07-31 13:00:00,324.31,22078,30465,31928,228,656,1896,132,778,3.48878775491305,295.847217050877,290.883693831462,337.950111931704,0.494325418729832,1971.1895,1131.6874,21424.566,679.1047,36003.54,31828.197,222.76524,972.05286
13862,2021-07-31 14:00:00,325.41,22484,32962,31942,226,606,2392,235,750,3.48878775491305,295.847217050877,290.883693831462,337.950111931704,0.494325418729832,1896.0046,1549.56498,22507.996,680.99457,40131.035,31833.562,225.9652,1052.1626
13863,2021-07-31 15:00:00,329.23,23077,34623,31912,225,686,2413,340,1094,3.48878775491305,295.847217050877,290.883693831462,337.950111931704,0.494325418729832,1813.1501,1770.12895,24771.598,809.6467,43326.91,31912.855,223.43016,1147.5731
13864,2021-07-31 16:00:00,331,23644,36845,31901,222,865,2477,631,1136,4.26676891146498,298.206689487285,290.846175264802,508.413685667277,1.27493289389037,2117.0496,1878.50617,25661.586,1465.5325,46025.984,31820.979,219.076,1217.2988
13865,2021-07-31 17:00:00,332.54,24191,38735,31890,222,1294,2391,761,1134,4.26676891146498,298.206689487285,290.846175264802,508.413685667277,1.27493289389037,2165.9792,1832.07272,26911.035,2405.9817,50298.59,31761.146,237.70447,1234.3828
13866,2021-07-31 18:00:00,328.74,24491,40275,31866,223,3077,2364,754,1100,4.26676891146498,298.206689487285,290.846175264802,508.413685667277,1.27493289389037,2259.8835,1806.70958,28002.697,3334.3152,53021.117,31774.18,237.25685,1237.3235
13867,2021-07-31 19:00:00,325.31,24451,42104,31855,220,4586,2154,776,1121,4.62673617719978,298.459765377429,290.739718025169,644.832485688244,0.9008750619731,2379.4055,1740.39694,29420.014,4086.1035,52553.965,31740.875,233.5134,1232.897
13868,2021-07-31 20:00:00,325.82,24695,43670,31842,219,5237,1832,805,1088,4.62673617719978,298.459765377429,290.739718025169,644.832485688244,0.9008750619731,2451.4036,1580.9168,28437.07,4435.059,54068.027,31807.887,242.93051,1265.0215
13869,2021-07-31 21:00:00,328.35,24891,45860,31822,219,5254,1649,709,1122,4.62673617719978,298.459765377429,290.739718025169,644.832485688244,0.9008750619731,2778.2222,1269.18732,29758.479,4390.8975,53332.92,31842.393,246.67107,1282.112
13870,2021-07-31 22:00:00,332.5,24912,46525,31808,219,4644,979,685,1085,3.74980110441111,295.120270541179,290.813189740731,458.141380458331,2.01316771722404,2976.9106,755.58029,29050.594,3701.3306,51534.69,31813.254,257.83286,1289.0498
13871,2021-07-31 23:00:00,340.36,24838,45535,31833,218,2622,258,649,1061,3.74980110441111,295.120270541179,290.813189740731,458.141380458331,2.01316771722404,2638.5217,233.50248,28386.586,2866.8203,51354.637,31823.19,265.0049,1274.5591
13872,2021-08-01 00:00:00,344.48,24149,44409,31841,216,681,6,635,1054,3.74980110441111,295.120270541179,290.813189740731,458.141380458331,2.01316771722404,3071.946,0,25512.588,1980.6997,39971.402,31956.383,272.71606,1044.4259
