datetime,carbon_intensity_actual,avg_carbon_intensity_forecast
2022-12-29T00:00:00.000000000,362.0,396.74348
2022-12-29T01:00:00.000000000,355.38,383.86174
2022-12-29T02:00:00.000000000,354.48,378.75973
2022-12-29T03:00:00.000000000,330.77,377.82191
2022-12-29T04:00:00.000000000,302.26,374.99864
2022-12-29T05:00:00.000000000,307.2,372.63854
2022-12-29T06:00:00.000000000,295.91,364.31198
2022-12-29T07:00:00.000000000,277.16,364.30611
2022-12-29T08:00:00.000000000,273.17,355.06576
2022-12-29T09:00:00.000000000,268.6,347.91582
2022-12-29T10:00:00.000000000,254.25,349.29847
2022-12-29T11:00:00.000000000,257.52,335.72973
2022-12-29T12:00:00.000000000,270.18,334.52109
2022-12-29T13:00:00.000000000,263.33,327.52086
2022-12-29T14:00:00.000000000,251.89,325.61965
2022-12-29T15:00:00.000000000,238.58,319.63104
2022-12-29T16:00:00.000000000,232.1,328.36784
2022-12-29T17:00:00.000000000,230.04,328.22145
2022-12-29T18:00:00.000000000,237.93,328.90652
2022-12-29T19:00:00.000000000,255.35,324.95571
2022-12-29T20:00:00.000000000,273.38,330.346
2022-12-29T21:00:00.000000000,311.45,334.2439
2022-12-29T22:00:00.000000000,341.74,323.34939
2022-12-29T23:00:00.000000000,378.57,331.9345
2022-12-30T00:00:00.000000000,419.57,348.26817
2022-12-30T01:00:00.000000000,429.89,340.80657
2022-12-30T02:00:00.000000000,442.99,335.64519
2022-12-30T03:00:00.000000000,450.15,331.92622
2022-12-30T04:00:00.000000000,436.53,330.10732
2022-12-30T05:00:00.000000000,411.67,328.85286
2022-12-30T06:00:00.000000000,385.3,330.01415
2022-12-30T07:00:00.000000000,341.44,335.31927
2022-12-30T08:00:00.000000000,312.75,335.90245
2022-12-30T09:00:00.000000000,337.55,338.90597
2022-12-30T10:00:00.000000000,379.14,344.63183
2022-12-30T11:00:00.000000000,386.04,347.77775
2022-12-30T12:00:00.000000000,416.17,350.32637
2022-12-30T13:00:00.000000000,442.61,353.68151
2022-12-30T14:00:00.000000000,458.25,351.96601
2022-12-30T15:00:00.000000000,454.28,352.09932
2022-12-30T16:00:00.000000000,403.28,357.84495
2022-12-30T17:00:00.000000000,369.32,351.76157
2022-12-30T18:00:00.000000000,370.31,348.81001
2022-12-30T19:00:00.000000000,363.52,341.19688
2022-12-30T20:00:00.000000000,365.36,338.55119
2022-12-30T21:00:00.000000000,361.51,339.25403
2022-12-30T22:00:00.000000000,370.62,327.0623
2022-12-30T23:00:00.000000000,383.21,328.03524
2022-12-31T00:00:00.000000000,406.88,337.96392
2022-12-31T01:00:00.000000000,402.4,329.16336
2022-12-31T02:00:00.000000000,369.25,321.65356
2022-12-31T03:00:00.000000000,365.86,319.84604
2022-12-31T04:00:00.000000000,363.28,317.00376
2022-12-31T05:00:00.000000000,370.61,317.92912
2022-12-31T06:00:00.000000000,372.67,317.87669
2022-12-31T07:00:00.000000000,371.85,325.03918
2022-12-31T08:00:00.000000000,393.49,329.75137
2022-12-31T09:00:00.000000000,428.12,332.87626
2022-12-31T10:00:00.000000000,443.63,342.33269
2022-12-31T11:00:00.000000000,459.23,347.20833
2022-12-31T12:00:00.000000000,493.27,355.25661
2022-12-31T13:00:00.000000000,470.65,360.75962
2022-12-31T14:00:00.000000000,475.95,363.11326
2022-12-31T15:00:00.000000000,486.83,365.6877
2022-12-31T16:00:00.000000000,455.3,374.87652
2022-12-31T17:00:00.000000000,401.62,370.79805
2022-12-31T18:00:00.000000000,386.01,370.05476
2022-12-31T19:00:00.000000000,381.74,360.85319
2022-12-31T20:00:00.000000000,370.37,360.2641
2022-12-31T21:00:00.000000000,363.86,361.96618
2022-12-31T22:00:00.000000000,382.11,347.25389
2022-12-31T23:00:00.000000000,412.73,348.44884
2023-01-01T00:00:00.000000000,417.83,353.77305
2023-01-01T01:00:00.000000000,414.39,345.54526
2023-01-01T02:00:00.000000000,383.04,339.91164
2023-01-01T03:00:00.000000000,363.75,333.09814
2023-01-01T04:00:00.000000000,341.02,328.49728
2023-01-01T05:00:00.000000000,335.21,324.65893
2023-01-01T06:00:00.000000000,359.37,315.92774
2023-01-01T07:00:00.000000000,322.61,317.13646
2023-01-01T08:00:00.000000000,325.23,316.44294
2023-01-01T09:00:00.000000000,347.58,317.70096
2023-01-01T10:00:00.000000000,349.78,315.53576
2023-01-01T11:00:00.000000000,379.33,320.52258
2023-01-01T12:00:00.000000000,430.41,321.02627
2023-01-01T13:00:00.000000000,450.3,326.53436
2023-01-01T14:00:00.000000000,469.22,332.70051
2023-01-01T15:00:00.000000000,469.7,332.65764
2023-01-01T16:00:00.000000000,440.78,343.53301
2023-01-01T17:00:00.000000000,435.09,342.506
2023-01-01T18:00:00.000000000,435.69,340.59775
2023-01-01T19:00:00.000000000,431.28,340.37972
2023-01-01T20:00:00.000000000,416.62,345.65147
2023-01-01T21:00:00.000000000,418.82,344.9359
2023-01-01T22:00:00.000000000,421.31,330.98504
2023-01-01T23:00:00.000000000,413.41,341.76302
2022-12-30T00:00:00.000000000,419.57,379.80755
2022-12-30T01:00:00.000000000,429.89,365.24136
2022-12-30T02:00:00.000000000,442.99,355.57392
2022-12-30T03:00:00.000000000,450.15,345.60609
2022-12-30T04:00:00.000000000,436.53,334.12398
2022-12-30T05:00:00.000000000,411.67,329.34958
2022-12-30T06:00:00.000000000,385.3,327.50669
2022-12-30T07:00:00.000000000,341.44,330.13011
2022-12-30T08:00:00.000000000,312.75,327.97495
2022-12-30T09:00:00.000000000,337.55,337.01449
2022-12-30T10:00:00.000000000,379.14,349.41385
2022-12-30T11:00:00.000000000,386.04,352.73127
2022-12-30T12:00:00.000000000,416.17,355.91633
2022-12-30T13:00:00.000000000,442.61,360.24069
2022-12-30T14:00:00.000000000,458.25,362.79283
2022-12-30T15:00:00.000000000,454.28,356.29509
2022-12-30T16:00:00.000000000,403.28,370.78526
2022-12-30T17:00:00.000000000,369.32,357.52807
2022-12-30T18:00:00.000000000,370.31,353.39056
2022-12-30T19:00:00.000000000,363.52,343.81604
2022-12-30T20:00:00.000000000,365.36,339.49604
2022-12-30T21:00:00.000000000,361.51,334.134
2022-12-30T22:00:00.000000000,370.62,317.34207
2022-12-30T23:00:00.000000000,383.21,315.936
2022-12-31T00:00:00.000000000,406.88,320.74997
2022-12-31T01:00:00.000000000,402.4,310.34412
2022-12-31T02:00:00.000000000,369.25,301.39894
2022-12-31T03:00:00.000000000,365.86,302.64229
2022-12-31T04:00:00.000000000,363.28,299.57001
2022-12-31T05:00:00.000000000,370.61,304.1585
2022-12-31T06:00:00.000000000,372.67,307.66874
2022-12-31T07:00:00.000000000,371.85,318.96802
2022-12-31T08:00:00.000000000,393.49,325.64417
