datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2023-09-02 00:00:00,2023-09-03 16:44:46,3.0,3.466668201321231,294.77723960717594,288.7775600734692,0.0,0.0013215202638949,199.36995,1652.34967,986.41331,211.81066,5481.87985,479.22617
2023-09-02 01:00:00,2023-09-03 16:44:46,3.0,3.466668201321231,294.77723960717594,288.7775600734692,0.0,0.0013215202638949,197.83896,1686.87486,985.90184,209.7652,1769.36994,154.6784
2023-09-02 02:00:00,2023-09-03 16:44:46,3.0,3.466668201321231,294.77723960717594,288.7775600734692,0.0,0.0013215202638949,205.64137,1659.04272,983.22948,178.96067,45.58,3.98461
2023-09-02 03:00:00,2023-09-03 16:44:46,3.0,3.466668201321231,294.77723960717594,288.7775600734692,0.0,0.0013215202638949,219.90426,1628.01614,980.80447,145.91673,0.0,0.0
2023-09-02 04:00:00,2023-09-03 16:44:46,3.0,3.238822446722067,293.7560172179926,288.7636630974621,0.0,0.0013215202638949,234.44821,1554.99684,981.78225,105.78191,0.0,0.0
2023-09-02 05:00:00,2023-09-03 16:44:46,3.0,3.238822446722067,293.7560172179926,288.7636630974621,0.0,0.0013215202638949,247.28381,1506.38733,983.56539,60.55698,0.0,0.0
2023-09-02 06:00:00,2023-09-03 16:44:46,3.0,3.238822446722067,293.7560172179926,288.7636630974621,0.0,0.0013215202638949,255.84007,1471.35554,983.7782,32.24956,0.0,0.0
2023-09-02 07:00:00,2023-09-03 16:44:46,3.0,3.1240675266233504,293.0601146957373,288.7187568552524,0.0,0.0081492464855696,249.64042,1436.12151,982.73384,19.02529,0.0,0.0
2023-09-02 08:00:00,2023-09-03 16:44:46,3.0,3.1240675266233504,293.0601146957373,288.7187568552524,0.0,0.0081492464855696,244.31597,1412.73994,982.49436,9.40887,0.0,0.0
2023-09-02 09:00:00,2023-09-03 16:44:46,3.0,3.1240675266233504,293.0601146957373,288.7187568552524,0.0,0.0081492464855696,247.48844,1400.29488,982.02661,21.78266,0.0,0.0
2023-09-02 10:00:00,2023-09-03 16:44:46,3.0,3.1731413176836334,293.3742413127337,289.1531273153518,0.0,0.022474361032919,245.07311,1397.0306,981.70429,33.22066,0.0,0.0
2023-09-02 11:00:00,2023-09-03 16:44:46,3.0,3.1731413176836334,293.3742413127337,289.1531273153518,0.0,0.022474361032919,240.20726,1382.05466,982.2485,50.15065,0.0,0.0
2023-09-02 12:00:00,2023-09-03 16:44:46,3.0,3.1731413176836334,293.3742413127337,289.1531273153518,0.0,0.022474361032919,240.43351,1388.06152,982.70796,69.86205,0.0,0.0
