datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2023-09-08 00:00:00,2023-09-08 23:15:10,3.0,2.6620945299690124,296.40456218387465,293.0590113237587,0.0,0.9089495237974538,445.08912,2296.83583,986.41331,252.48325,7910.28961,691.51785
2023-09-08 01:00:00,2023-09-08 23:15:10,3.0,2.6620945299690124,296.40456218387465,293.0590113237587,0.0,0.9089495237974538,437.8696,2286.48026,985.90184,245.51909,2352.52001,205.6574
2023-09-08 02:00:00,2023-09-08 23:15:10,3.0,2.6620945299690124,296.40456218387465,293.0590113237587,0.0,0.9089495237974538,447.96251,2227.08574,983.22948,203.88869,22.03,1.92586
2023-09-08 03:00:00,2023-09-08 23:15:10,3.0,2.6620945299690124,296.40456218387465,293.0590113237587,0.0,0.9089495237974538,453.99797,2161.09422,980.80447,163.16657,0.0,0.0
2023-09-08 04:00:00,2023-09-08 23:15:10,3.0,2.199854002741035,295.5793580779021,292.4283024445523,0.0,0.9089495237974538,453.53628,2096.23049,981.78225,112.14721,0.0,0.0
2023-09-08 05:00:00,2023-09-08 23:15:10,3.0,2.199854002741035,295.5793580779021,292.4283024445523,0.0,0.9089495237974538,449.72729,2070.71753,983.56539,57.67393,0.0,0.0
2023-09-08 06:00:00,2023-09-08 23:15:10,3.0,2.199854002741035,295.5793580779021,292.4283024445523,0.0,0.9089495237974538,446.40753,2026.36121,983.7782,25.94949,0.0,0.0
2023-09-08 07:00:00,2023-09-08 23:15:10,3.0,1.8984731091851208,295.12757736914864,292.23621954460793,0.0,1.3489894320685316,432.04111,2020.36904,982.73384,9.96557,25.41,2.22134
2023-09-08 08:00:00,2023-09-08 23:15:10,3.0,1.8984731091851208,295.12757736914864,292.23621954460793,0.0,1.3489894320685316,417.14311,1964.40572,982.49436,0.0,23.25,2.03252
2023-09-08 09:00:00,2023-09-08 23:15:10,3.0,1.8984731091851208,295.12757736914864,292.23621954460793,0.0,1.3489894320685316,412.41507,1953.34914,982.02661,8.09582,23.04,2.01416
2023-09-08 10:00:00,2023-09-08 23:15:10,3.0,1.5679311305179602,295.75888230952137,292.561438190866,0.0,1.4558895337066042,405.01347,1898.61069,981.70429,18.54445,22.08,1.93023
2023-09-08 11:00:00,2023-09-08 23:15:10,3.0,1.5679311305179602,295.75888230952137,292.561438190866,0.0,1.4558895337066042,397.58337,1841.02701,982.2485,34.61148,20.43,1.78599
2023-09-08 12:00:00,2023-09-08 23:15:10,3.0,1.5679311305179602,295.75888230952137,292.561438190866,0.0,1.4558895337066042,405.35272,1848.83414,982.70796,55.29334,18.57,1.62339
2023-09-08 13:00:00,2023-09-08 23:15:10,3.0,1.9722106980302376,300.80382434993106,293.0897756366086,6.961166188544241,1.586482696437996,405.85788,1868.37085,983.13364,78.71311,214.89,18.78569
2023-09-08 14:00:00,2023-09-08 23:15:10,3.0,1.9722106980302376,300.80382434993106,293.0897756366086,6.961166188544241,1.586482696437996,398.77455,1897.95349,983.2922,63.45752,5035.0901,440.16779
2023-09-08 15:00:00,2023-09-08 23:15:10,3.0,1.9722106980302376,300.80382434993106,293.0897756366086,6.961166188544241,1.586482696437996,403.11248,1907.33246,982.98343,24.80407,10516.26013,919.33191
2023-09-08 16:00:00,2023-09-08 23:15:10,3.0,3.090331276033856,303.89942187035484,292.4723724827426,390.8133541433945,1.6630513481166087,416.94594,1964.25319,983.1591,12.28016,12347.71977,1079.43819
2023-09-08 17:00:00,2023-09-08 23:15:10,3.0,3.090331276033856,303.89942187035484,292.4723724827426,390.8133541433945,1.6630513481166087,428.64983,2063.41979,983.23983,28.28979,13071.62974,1142.72243
2023-09-08 18:00:00,2023-09-08 23:15:10,3.0,3.090331276033856,303.89942187035484,292.4723724827426,390.8133541433945,1.6630513481166087,433.0188,2113.49552,983.62415,40.51636,13145.92988,1149.21775
2023-09-08 19:00:00,2023-09-08 23:15:10,3.0,3.313437765065779,303.7135357711128,292.2320064287919,584.4720071565774,1.7440108071632967,436.31532,2169.23593,983.74377,56.61244,13187.74009,1152.8728
2023-09-08 20:00:00,2023-09-08 23:15:10,3.0,3.313437765065779,303.7135357711128,292.2320064287919,584.4720071565774,1.7440108071632967,442.12914,2202.28428,983.73492,71.96215,13235.27987,1157.02873
2023-09-08 21:00:00,2023-09-08 23:15:10,3.0,3.313437765065779,303.7135357711128,292.2320064287919,584.4720071565774,1.7440108071632967,452.28691,2230.02718,983.76532,97.09345,13027.45972,1138.86108
2023-09-08 22:00:00,2023-09-08 23:15:10,3.0,3.780144585452332,298.1331622361022,292.9543244886929,649.2565439516612,1.9543149844301828,451.20646,2231.48734,985.06909,136.19937,12602.91957,1101.74777
2023-09-08 23:00:00,2023-09-08 23:15:10,3.0,3.780144585452332,298.1331622361022,292.9543244886929,649.2565439516612,1.9543149844301828,449.35563,2227.11304,982.77141,169.67775,11507.66993,1006.001
2023-09-09 00:00:00,2023-09-08 23:15:10,3.0,3.780144585452332,298.1331622361022,292.9543244886929,649.2565439516612,1.9543149844301828,402.62567,2173.26828,986.41331,188.84245,9376.70181,162.2939
2023-09-09 01:00:00,2023-09-08 23:15:10,3.0,3.1177668379856263,295.57211227817885,292.75848123130515,407.5016540806794,3.294111409947832,395.46718,2174.50938,985.90184,203.42087,7164.37379,250.98174
2023-09-09 02:00:00,2023-09-08 23:15:10,3.0,3.1177668379856263,295.57211227817885,292.75848123130515,407.5016540806794,3.294111409947832,406.03053,2139.83327,983.22948,190.00125,4534.53095,373.51882
2023-09-09 03:00:00,2023-09-08 23:15:10,3.0,3.1177668379856263,295.57211227817885,292.75848123130515,407.5016540806794,3.294111409947832,416.33359,2093.60756,980.80447,171.98433,1862.67808,285.99419
2023-09-09 04:00:00,2023-09-08 23:15:10,3.0,2.309501971373753,294.9709591480678,292.7340445639609,0.0,4.922211632106807,423.30854,2039.05293,981.78225,143.04756,708.35996,444.02937
