datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean
2023-08-12 00:00:00,2023-08-13 18:27:37,3.0,2.5661869779382966,297.5399729264591,295.3321844328811,0.33683547888337,2.194317938941116
2023-08-12 01:00:00,2023-08-13 18:27:37,3.0,2.5661869779382966,297.5399729264591,295.3321844328811,0.33683547888337,2.194317938941116
2023-08-12 02:00:00,2023-08-13 18:27:37,3.0,2.5661869779382966,297.5399729264591,295.3321844328811,0.33683547888337,2.194317938941116
2023-08-12 03:00:00,2023-08-13 18:27:37,3.0,2.5661869779382966,297.5399729264591,295.3321844328811,0.33683547888337,2.194317938941116
2023-08-12 04:00:00,2023-08-13 18:27:37,3.0,2.5583833421383293,297.0754886289509,295.21873894798387,0.33683547888337,2.194317938941116
2023-08-12 05:00:00,2023-08-13 18:27:37,3.0,2.5583833421383293,297.0754886289509,295.21873894798387,0.33683547888337,2.194317938941116
2023-08-12 06:00:00,2023-08-13 18:27:37,3.0,2.5583833421383293,297.0754886289509,295.21873894798387,0.33683547888337,2.194317938941116
2023-08-12 07:00:00,2023-08-13 18:27:37,3.0,2.269240047271494,296.6656921210148,295.0016651237196,0.1677030364212862,2.5812094404983768
2023-08-12 08:00:00,2023-08-13 18:27:37,3.0,2.269240047271494,296.6656921210148,295.0016651237196,0.1677030364212862,2.5812094404983768
2023-08-12 09:00:00,2023-08-13 18:27:37,3.0,2.269240047271494,296.6656921210148,295.0016651237196,0.1677030364212862,2.5812094404983768
2023-08-12 10:00:00,2023-08-13 18:27:37,3.0,1.8345100027603525,297.8367213941631,295.4080278823683,0.0,2.800737638201414
2023-08-12 11:00:00,2023-08-13 18:27:37,3.0,1.8345100027603525,297.8367213941631,295.4080278823683,0.0,2.800737638201414
2023-08-12 12:00:00,2023-08-13 18:27:37,3.0,1.8345100027603525,297.8367213941631,295.4080278823683,0.0,2.800737638201414
2023-08-12 13:00:00,2023-08-13 18:27:37,3.0,2.0178395695474296,303.4302204098244,295.4418540622751,15.607406079727228,2.8579247390616387
2023-08-12 14:00:00,2023-08-13 18:27:37,3.0,2.0178395695474296,303.4302204098244,295.4418540622751,15.607406079727228,2.8579247390616387
2023-08-12 15:00:00,2023-08-13 18:27:37,3.0,2.0178395695474296,303.4302204098244,295.4418540622751,15.607406079727228,2.8579247390616387
2023-08-12 16:00:00,2023-08-13 18:27:37,3.0,2.1708637900792294,307.15138996528367,293.35801828270894,491.5651907247583,2.8975024053894383
2023-08-12 17:00:00,2023-08-13 18:27:37,3.0,2.1708637900792294,307.15138996528367,293.35801828270894,491.5651907247583,2.8975024053894383
2023-08-12 18:00:00,2023-08-13 18:27:37,3.0,2.1708637900792294,307.15138996528367,293.35801828270894,491.5651907247583,2.8975024053894383
2023-08-12 19:00:00,2023-08-13 18:27:37,3.0,2.378230164317994,308.14216501665203,292.2151165413848,694.8763849851641,2.9100859078875305
2023-08-12 20:00:00,2023-08-13 18:27:37,3.0,2.378230164317994,308.14216501665203,292.2151165413848,694.8763849851641,2.9100859078875305
2023-08-12 21:00:00,2023-08-13 18:27:37,3.0,2.378230164317994,308.14216501665203,292.2151165413848,694.8763849851641,2.9100859078875305
2023-08-12 22:00:00,2023-08-13 18:27:37,3.0,2.7211436511199407,303.41944418830667,294.1399099732219,804.6038947734203,2.9100859078875305
2023-08-12 23:00:00,2023-08-13 18:27:37,3.0,2.7211436511199407,303.41944418830667,294.1399099732219,804.6038947734203,2.9100859078875305
2023-08-13 00:00:00,2023-08-13 18:27:37,3.0,2.7211436511199407,303.41944418830667,294.1399099732219,804.6038947734203,2.9100859078875305
2023-08-13 01:00:00,2023-08-13 18:27:37,3.0,3.4846513504757315,300.7350539815369,294.55065041544304,544.2791986549754,2.921234079985362
2023-08-13 02:00:00,2023-08-13 18:27:37,3.0,3.4846513504757315,300.7350539815369,294.55065041544304,544.2791986549754,2.921234079985362
2023-08-13 03:00:00,2023-08-13 18:27:37,3.0,3.4846513504757315,300.7350539815369,294.55065041544304,544.2791986549754,2.921234079985362
2023-08-13 04:00:00,2023-08-13 18:27:37,3.0,3.5963428730682923,299.521676904614,295.4114805609041,0.3315560875659,2.983767786368739
2023-08-13 05:00:00,2023-08-13 18:27:37,3.0,3.5963428730682923,299.521676904614,295.4114805609041,0.3315560875659,2.983767786368739
2023-08-13 06:00:00,2023-08-13 18:27:37,3.0,3.5963428730682923,299.521676904614,295.4114805609041,0.3315560875659,2.983767786368739
2023-08-13 07:00:00,2023-08-13 18:27:37,3.0,2.985979967212122,298.8626886640534,295.7415243330375,0.1654480712200688,3.1000154943076392
2023-08-13 08:00:00,2023-08-13 18:27:37,3.0,2.985979967212122,298.8626886640534,295.7415243330375,0.1654480712200688,3.1000154943076392
2023-08-13 09:00:00,2023-08-13 18:27:37,3.0,2.985979967212122,298.8626886640534,295.7415243330375,0.1654480712200688,3.1000154943076392
2023-08-13 10:00:00,2023-08-13 18:27:37,3.0,2.63247134039139,299.7444727374768,296.17021959424017,0.0,3.147856335552831
2023-08-13 11:00:00,2023-08-13 18:27:37,3.0,2.63247134039139,299.7444727374768,296.17021959424017,0.0,3.147856335552831
2023-08-13 12:00:00,2023-08-13 18:27:37,3.0,2.63247134039139,299.7444727374768,296.17021959424017,0.0,3.147856335552831
