,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
0,2023-08-24 00:00:00,2023-08-25 21:23:44,3.0,396.96,624.0,2242.0,978.0,201.0,60.0,0.0
1,2023-08-24 01:00:00,2023-08-25 21:23:44,3.0,389.54,538.0,2207.0,979.0,229.0,0.0,0.0
2,2023-08-24 02:00:00,2023-08-25 21:23:44,3.0,385.22,543.0,1982.0,978.0,218.0,0.0,0.0
3,2023-08-24 03:00:00,2023-08-25 21:23:44,3.0,368.26,471.0,1745.0,979.0,222.0,0.0,0.0
4,2023-08-24 04:00:00,2023-08-25 21:23:44,3.0,380.76,439.0,1726.0,981.0,55.0,0.0,0.0
5,2023-08-24 05:00:00,2023-08-25 21:23:44,3.0,382.72,445.0,1633.0,980.0,18.0,0.0,0.0
6,2023-08-24 06:00:00,2023-08-25 21:23:44,3.0,377.03,445.0,1481.0,979.0,20.0,0.0,0.0
7,2023-08-24 07:00:00,2023-08-25 21:23:44,3.0,373.83,442.0,1409.0,980.0,18.0,0.0,0.0
8,2023-08-24 08:00:00,2023-08-25 21:23:44,3.0,371.28,439.0,1365.0,980.0,20.0,0.0,0.0
9,2023-08-24 09:00:00,2023-08-25 21:23:44,3.0,371.98,445.0,1353.0,981.0,17.0,0.0,0.0
10,2023-08-24 10:00:00,2023-08-25 21:23:44,3.0,376.03,442.0,1464.0,980.0,18.0,0.0,0.0
11,2023-08-24 11:00:00,2023-08-25 21:23:44,3.0,379.77,445.0,1554.0,981.0,18.0,0.0,0.0
12,2023-08-24 12:00:00,2023-08-25 21:23:44,3.0,367.64,443.0,1520.0,982.0,17.0,97.0,0.0
13,2023-08-24 13:00:00,2023-08-25 21:23:44,3.0,326.83,446.0,1364.0,981.0,17.0,456.0,0.0
14,2023-08-24 14:00:00,2023-08-25 21:23:44,3.0,311.37,446.0,1408.0,981.0,16.0,676.0,0.0
15,2023-08-24 15:00:00,2023-08-25 21:23:44,3.0,316.28,442.0,1644.0,981.0,14.0,758.0,0.0
16,2023-08-24 16:00:00,2023-08-25 21:23:44,3.0,323.34,442.0,1810.0,980.0,17.0,758.0,0.0
17,2023-08-24 17:00:00,2023-08-25 21:23:44,3.0,325.98,445.0,1862.0,981.0,14.0,758.0,0.0
18,2023-08-24 18:00:00,2023-08-25 21:23:44,3.0,340.52,556.0,1934.0,979.0,15.0,776.0,0.0
19,2023-08-24 19:00:00,2023-08-25 21:23:44,3.0,349.56,605.0,2063.0,979.0,11.0,789.0,0.0
20,2023-08-24 20:00:00,2023-08-25 21:23:44,3.0,362.31,735.0,2148.0,980.0,40.0,800.0,0.0
21,2023-08-24 21:00:00,2023-08-25 21:23:44,3.0,364.44,757.0,2194.0,979.0,88.0,768.0,0.0
22,2023-08-24 22:00:00,2023-08-25 21:23:44,3.0,377.75,830.0,2210.0,981.0,101.0,663.0,0.0
23,2023-08-24 23:00:00,2023-08-25 21:23:44,3.0,395.01,864.0,2213.0,981.0,187.0,378.0,0.0
