datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2023-06-28 08:00:00,2.8208453980328403,295.0847338547543,290.0405892824766,2.0806851675527014,3.684928757526682,485.1355,1454.02383,982.49436,16.8543,200.78421,198.95956
2023-06-28 09:00:00,2.8208453980328403,295.0847338547543,290.0405892824766,2.0806851675527014,3.684928757526682,477.67514,1448.39073,982.02661,6.22276,0.0,407.61596
2023-06-28 10:00:00,2.8569052975246416,296.4200782930472,290.7639499858103,0.0,3.71456715049924,468.60996,1446.3449,981.70429,4.23563,0.0,289.22541
2023-06-28 11:00:00,2.8569052975246416,296.4200782930472,290.7639499858103,0.0,3.71456715049924,460.47214,1426.21648,982.2485,16.56901,0.0,180.66499
2023-06-28 12:00:00,2.8569052975246416,296.4200782930472,290.7639499858103,0.0,3.71456715049924,471.27319,1408.80621,982.70796,33.99152,0.0,227.99349
2023-06-28 13:00:00,2.736299702582854,301.2465654587314,290.55107122706625,31.93839114084033,3.734836013101386,474.89333,1406.33176,983.13364,69.80373,344.86034,449.14894
2023-06-28 14:00:00,2.736299702582854,301.2465654587314,290.55107122706625,31.93839114084033,3.734836013101386,471.43007,1425.84915,983.2922,59.7776,1050.19324,328.90846
2023-06-28 15:00:00,2.736299702582854,301.2465654587314,290.55107122706625,31.93839114084033,3.734836013101386,479.41072,1445.26799,982.98343,17.88831,824.44873,308.65419
2023-06-28 16:00:00,2.9224977752581527,303.9120698382484,289.805745996071,566.6770324849804,3.749378178833773,498.47724,1500.83521,983.1591,11.23097,2714.8961,270.93419
2023-06-28 17:00:00,2.9224977752581527,303.9120698382484,289.805745996071,566.6770324849804,3.749378178833773,514.62376,1612.21246,983.23983,23.98706,5291.58253,321.62618
2023-06-28 18:00:00,2.9224977752581527,303.9120698382484,289.805745996071,566.6770324849804,3.749378178833773,521.54927,1689.61257,983.62415,24.83907,6916.01726,291.11896
2023-06-28 19:00:00,2.74866936593483,304.3415705144608,289.5195918383402,757.6962173510574,3.75070696041466,526.05617,1794.62751,983.74377,22.93509,7827.08157,367.83613
2023-06-28 20:00:00,2.74866936593483,304.3415705144608,289.5195918383402,757.6962173510574,3.75070696041466,532.46528,1830.59458,983.73492,18.17273,8531.48685,414.17079
2023-06-28 21:00:00,2.74866936593483,304.3415705144608,289.5195918383402,757.6962173510574,3.75070696041466,542.20602,1898.93967,983.76532,31.677,9749.5309,394.42414
2023-06-28 22:00:00,1.7703761033365542,300.55288059790485,291.94237074951064,842.7882985302842,3.751807425825629,539.14084,1905.81653,985.06909,76.51559,11257.39907,246.23621
2023-06-28 23:00:00,1.7703761033365542,300.55288059790485,291.94237074951064,842.7882985302842,3.751807425825629,536.38852,1874.34695,982.77141,132.93128,11608.96479,374.71026
2023-06-29 00:00:00,1.7703761033365542,300.55288059790485,291.94237074951064,842.7882985302842,3.751807425825629,513.74306,1767.02122,986.41331,237.99778,10701.95546,92.94463
2023-06-29 01:00:00,1.3277500845232555,297.81981606138544,290.36975658696133,585.9516637512723,3.751807425825629,504.89385,1803.91443,985.90184,266.16218,8359.41099,158.86079
2023-06-29 02:00:00,1.3277500845232555,297.81981606138544,290.36975658696133,585.9516637512723,3.751807425825629,515.66462,1727.33411,983.22948,255.93389,5420.61013,227.65779
2023-06-29 03:00:00,1.3277500845232555,297.81981606138544,290.36975658696133,585.9516637512723,3.751807425825629,519.52569,1662.48749,980.80447,245.58691,2358.1637,174.92828
2023-06-29 04:00:00,1.506877591903116,296.6077230388876,290.2172542773297,4.361841246985156,3.751807425825629,515.08316,1546.51701,981.78225,211.41672,926.68969,274.5423
2023-06-29 05:00:00,1.506877591903116,296.6077230388876,290.2172542773297,4.361841246985156,3.751807425825629,506.8663,1490.64118,983.56539,153.54079,530.68027,203.74207
2023-06-29 06:00:00,1.506877591903116,296.6077230388876,290.2172542773297,4.361841246985156,3.751807425825629,500.46629,1445.63709,983.7782,93.88991,27.37962,146.41236
2023-06-29 07:00:00,1.3143482842357423,295.7335114818418,290.1856694458628,2.180961348566394,3.751807425825629,484.2092,1425.31313,982.73384,49.96976,41.08148,175.32638
2023-06-29 08:00:00,1.3143482842357423,295.7335114818418,290.1856694458628,2.180961348566394,3.751807425825629,466.9089,1425.89252,982.49436,12.74416,216.94152,120.07776
2023-06-29 09:00:00,1.3143482842357423,295.7335114818418,290.1856694458628,2.180961348566394,3.751807425825629,460.18101,1420.81129,982.02661,5.4253,0.0,224.09638
2023-06-29 10:00:00,1.2455935677241077,297.7193678256332,291.27493534250567,0.0,3.751807425825629,451.5618,1420.48881,981.70429,6.50233,0.0,160.79535
2023-06-29 11:00:00,1.2455935677241077,297.7193678256332,291.27493534250567,0.0,3.751807425825629,443.61368,1402.17025,982.2485,20.99015,0.0,106.30242
2023-06-29 12:00:00,1.2455935677241077,297.7193678256332,291.27493534250567,0.0,3.751807425825629,453.60204,1384.4735,982.70796,40.13706,0.0,128.22025
2023-06-29 13:00:00,1.644204745090177,303.2370639334105,291.45736313283743,31.407636374184257,3.752470010724928,456.38713,1381.38727,983.13364,75.88044,407.64076,256.35817
2023-06-29 14:00:00,1.644204745090177,303.2370639334105,291.45736313283743,31.407636374184257,3.752470010724928,451.95345,1400.21884,983.2922,64.62084,1005.3324,187.97386
2023-06-29 15:00:00,1.644204745090177,303.2370639334105,291.45736313283743,31.407636374184257,3.752470010724928,458.95765,1419.55182,982.98343,20.24103,691.72212,169.08662
2023-06-29 16:00:00,2.355781323412357,305.81043469145345,290.28839946382334,561.2216957478543,3.752912137168257,476.62135,1474.46309,983.1591,10.38921,2352.32186,153.02495
2023-06-29 17:00:00,2.355781323412357,305.81043469145345,290.28839946382334,561.2216957478543,3.752912137168257,491.57689,1584.83247,983.23983,20.86312,4655.04246,193.72273
2023-06-29 18:00:00,2.355781323412357,305.81043469145345,290.28839946382334,561.2216957478543,3.752912137168257,497.81709,1662.23081,983.62415,20.83039,6042.85757,163.54287
2023-06-29 19:00:00,2.526660222444873,306.0749225988974,290.2641324577375,752.6671372715809,3.752912137168257,501.99953,1767.45435,983.74377,19.60475,6829.81966,213.48549
2023-06-29 20:00:00,2.526660222444873,306.0749225988974,290.2641324577375,752.6671372715809,3.752912137168257,508.24907,1802.8418,983.73492,16.33361,7503.79381,225.15112
2023-06-29 21:00:00,2.526660222444873,306.0749225988974,290.2641324577375,752.6671372715809,3.752912137168257,518.10159,1871.73641,983.76532,32.28982,8779.27803,222.18446
2023-06-29 22:00:00,2.4823463116648403,301.82323338438096,292.74185125534973,846.4199897235002,3.752912137168257,515.56847,1878.61666,985.06909,79.89916,10414.61013,135.98034
2023-06-29 23:00:00,2.4823463116648403,301.82323338438096,292.74185125534973,846.4199897235002,3.752912137168257,513.05779,1846.76264,982.77141,138.49825,10994.11704,203.49887
2023-06-30 00:00:00,2.4823463116648403,301.82323338438096,292.74185125534973,846.4199897235002,3.752912137168257,490.0062,1740.00502,986.41331,205.82504,10088.94689,54.01552
2023-06-30 01:00:00,3.068693356884392,298.78024188457766,291.83733916416054,588.1263770216499,3.752912137168257,481.72045,1778.62807,985.90184,229.22896,7997.37013,95.47414
2023-06-30 02:00:00,3.068693356884392,298.78024188457766,291.83733916416054,588.1263770216499,3.752912137168257,492.25684,1702.42495,983.22948,220.77838,5267.25533,118.1555
2023-06-30 03:00:00,3.068693356884392,298.78024188457766,291.83733916416054,588.1263770216499,3.752912137168257,496.86969,1638.38381,980.80447,211.0998,2371.7418,91.52772
2023-06-30 04:00:00,2.7444932135081173,297.23695201914256,292.2859805171295,4.13635969645353,3.7578285595645866,493.80356,1521.60225,981.78225,182.92615,949.62799,144.88885
2023-06-30 05:00:00,2.7444932135081173,297.23695201914256,292.2859805171295,4.13635969645353,3.7578285595645866,487.11063,1465.24211,983.56539,134.62551,499.58958,134.56264
2023-06-30 06:00:00,2.7444932135081173,297.23695201914256,292.2859805171295,4.13635969645353,3.7578285595645866,481.77566,1420.71289,983.7782,85.29601,13.40729,94.88294
2023-06-30 07:00:00,2.4738321989103254,296.2769935386026,292.6381229852267,2.0679793669181867,3.796026673928498,466.17225,1399.92335,982.73384,49.98025,38.83546,105.55243
2023-06-30 08:00:00,2.4738321989103254,296.2769935386026,292.6381229852267,2.0679793669181867,3.796026673928498,449.70256,1402.48351,982.49436,20.41109,221.54234,78.27364
2023-06-30 09:00:00,2.4738321989103254,296.2769935386026,292.6381229852267,2.0679793669181867,3.796026673928498,443.66611,1397.53579,982.02661,16.38454,0.0,117.08788
2023-06-30 10:00:00,2.287205209602344,297.0053399960805,293.664373944809,0.0,3.9927212055082,435.46785,1398.85743,981.70429,18.37917,0.0,87.4711
2023-06-30 11:00:00,2.287205209602344,297.0053399960805,293.664373944809,0.0,3.9927212055082,427.69885,1382.03128,982.2485,32.26556,0.0,66.25763
2023-06-30 12:00:00,2.287205209602344,297.0053399960805,293.664373944809,0.0,3.9927212055082,436.92001,1363.54359,982.70796,49.83662,0.0,71.0765
2023-06-30 13:00:00,2.949801464496064,299.12376899593613,293.4266143664619,20.89303535033869,5.299756606773503,438.91683,1359.66422,983.13364,79.812,440.33057,146.90793
2023-06-30 14:00:00,2.949801464496064,299.12376899593613,293.4266143664619,20.89303535033869,5.299756606773503,433.56703,1377.84654,983.2922,70.35297,936.15494,108.37243
2023-06-30 15:00:00,2.949801464496064,299.12376899593613,293.4266143664619,20.89303535033869,5.299756606773503,439.64935,1397.25963,982.98343,31.06853,568.47754,89.07487
2023-06-30 16:00:00,3.1392391142424403,302.5771610311443,293.0515596031191,308.1944177910784,6.0442364893934535,455.98877,1451.66039,983.1591,21.34455,1997.50424,86.55546
2023-06-30 17:00:00,3.1392391142424403,302.5771610311443,293.0515596031191,308.1944177910784,6.0442364893934535,469.82009,1561.51862,983.23983,30.34255,4012.11087,124.39834
2023-06-30 18:00:00,3.1392391142424403,302.5771610311443,293.0515596031191,308.1944177910784,6.0442364893934535,475.41326,1639.20181,983.62415,28.84407,5173.19601,91.10411
2023-06-30 19:00:00,2.7371257622696645,302.91793395284765,293.4803296592316,460.5858459804691,6.049241449527782,479.2894,1745.26711,983.74377,25.56883,5839.3299,127.49337
2023-06-30 20:00:00,2.7371257622696645,302.91793395284765,293.4803296592316,460.5858459804691,6.049241449527782,485.38833,1780.2896,983.73492,21.09238,6466.29921,114.2841
2023-06-30 21:00:00,2.7371257622696645,302.91793395284765,293.4803296592316,460.5858459804691,6.049241449527782,495.3464,1850.22718,983.76532,33.79887,7738.57872,123.81719
2023-06-30 22:00:00,2.5158312116354047,300.2838926468253,294.77927991988025,562.1561905101015,6.075873441540981,493.31551,1857.22501,985.06909,73.42943,9410.22494,73.43976
2023-06-30 23:00:00,2.5158312116354047,300.2838926468253,294.77927991988025,562.1561905101015,6.075873441540981,491.03299,1824.7632,982.77141,122.34633,10139.14616,103.37608
