UTC time,coal,nat_gas,nuclear,hydro,solar,other
2023-01-18 00:00:00,648.0,1182.0,994.0,142.0,0.0,0.0
2023-01-18 01:00:00,653.0,1101.0,992.0,173.0,0.0,0.0
2023-01-18 02:00:00,649.0,1055.0,993.0,118.0,0.0,0.0
2023-01-18 03:00:00,650.0,944.0,993.0,100.0,0.0,0.0
2023-01-18 04:00:00,652.0,865.0,994.0,39.0,0.0,0.0
2023-01-18 05:00:00,652.0,809.0,993.0,34.0,0.0,0.0
2023-01-18 06:00:00,650.0,700.0,992.0,36.0,0.0,0.0
2023-01-18 07:00:00,650.0,689.0,994.0,35.0,0.0,0.0
2023-01-18 08:00:00,648.0,731.0,993.0,37.0,0.0,0.0
2023-01-18 09:00:00,648.0,733.0,993.0,34.0,0.0,0.0
2023-01-18 10:00:00,652.0,725.0,993.0,36.0,0.0,0.0
2023-01-18 11:00:00,651.0,799.0,993.0,35.0,0.0,0.0
2023-01-18 12:00:00,650.0,935.0,992.0,75.0,0.0,1.0
2023-01-18 13:00:00,649.0,934.0,994.0,166.0,1.0,1.0
2023-01-18 14:00:00,651.0,879.0,993.0,163.0,39.0,0.0
2023-01-18 15:00:00,652.0,914.0,992.0,66.0,91.0,1.0
2023-01-18 16:00:00,648.0,892.0,993.0,26.0,146.0,0.0
2023-01-18 17:00:00,650.0,769.0,992.0,26.0,260.0,0.0
2023-01-18 18:00:00,649.0,706.0,993.0,26.0,347.0,0.0
2023-01-18 19:00:00,648.0,685.0,993.0,26.0,409.0,2.0
2023-01-18 20:00:00,651.0,702.0,992.0,27.0,348.0,2.0
2023-01-18 21:00:00,652.0,687.0,993.0,27.0,273.0,3.0
2023-01-18 22:00:00,650.0,826.0,995.0,28.0,93.0,1.0
2023-01-18 23:00:00,650.0,969.0,992.0,75.0,9.0,0.0
