Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
41640,2023-10-02 00:00:00,2024-07-17 00:00:00,3.1,268.76,382.0,1539.0,987.0,291.0,0.0,0.0
41641,2023-10-02 01:00:00,2024-07-17 00:00:00,3.1,268.07,386.0,1456.0,986.0,276.0,0.0,0.0
41642,2023-10-02 02:00:00,2024-07-17 00:00:00,3.1,280.75,382.0,1434.0,988.0,120.0,0.0,0.0
41643,2023-10-02 03:00:00,2024-07-17 00:00:00,3.1,290.23,385.0,1360.0,987.0,10.0,0.0,0.0
41644,2023-10-02 04:00:00,2024-07-17 00:00:00,3.1,283.22,382.0,1155.0,988.0,9.0,0.0,0.0
41645,2023-10-02 05:00:00,2024-07-17 00:00:00,3.1,280.71,387.0,1057.0,987.0,10.0,0.0,0.0
41646,2023-10-02 06:00:00,2024-07-17 00:00:00,3.1,281.41,385.0,1087.0,987.0,10.0,0.0,0.0
41647,2023-10-02 07:00:00,2024-07-17 00:00:00,3.1,279.27,382.0,1051.0,988.0,11.0,0.0,0.0
41648,2023-10-02 08:00:00,2024-07-17 00:00:00,3.1,281.33,385.0,1085.0,988.0,9.0,0.0,0.0
41649,2023-10-02 09:00:00,2024-07-17 00:00:00,3.1,281.08,383.0,1092.0,988.0,10.0,0.0,0.0
41650,2023-10-02 10:00:00,2024-07-17 00:00:00,3.1,279.01,385.0,1019.0,987.0,9.0,0.0,0.0
41651,2023-10-02 11:00:00,2024-07-17 00:00:00,3.1,282.4,384.0,1127.0,989.0,10.0,0.0,0.0
41652,2023-10-02 12:00:00,2024-07-17 00:00:00,3.1,280.05,385.0,1274.0,987.0,65.0,17.0,0.0
41653,2023-10-02 13:00:00,2024-07-17 00:00:00,3.1,250.73,384.0,1108.0,988.0,61.0,258.0,0.0
41654,2023-10-02 14:00:00,2024-07-17 00:00:00,3.1,224.03,384.0,1018.0,987.0,9.0,586.0,0.0
41655,2023-10-02 15:00:00,2024-07-17 00:00:00,3.1,223.48,385.0,1174.0,986.0,10.0,698.0,0.0
41656,2023-10-02 16:00:00,2024-07-17 00:00:00,3.1,222.34,380.0,1259.0,989.0,10.0,756.0,0.0
41657,2023-10-02 17:00:00,2024-07-17 00:00:00,3.1,218.56,383.0,1188.0,987.0,9.0,776.0,0.0
41658,2023-10-02 18:00:00,2024-07-17 00:00:00,3.1,219.49,382.0,1237.0,986.0,11.0,792.0,0.0
41659,2023-10-02 19:00:00,2024-07-17 00:00:00,3.1,222.35,383.0,1313.0,986.0,12.0,800.0,0.0
41660,2023-10-02 20:00:00,2024-07-17 00:00:00,3.1,226.86,387.0,1416.0,987.0,32.0,784.0,0.0
41661,2023-10-02 21:00:00,2024-07-17 00:00:00,3.1,240.58,488.0,1488.0,987.0,144.0,723.0,0.0
41662,2023-10-02 22:00:00,2024-07-17 00:00:00,3.1,265.55,590.0,1552.0,986.0,213.0,510.0,0.0
41663,2023-10-02 23:00:00,2024-07-17 00:00:00,3.1,302.42,631.0,1724.0,987.0,247.0,106.0,0.0
