UTC time,coal,nat_gas,nuclear,hydro,solar,other
2023-03-21 00:00:00,286.0,1269.0,989.0,281.0,13.0,3.0
2023-03-21 01:00:00,290.0,1275.0,991.0,357.0,0.0,2.0
2023-03-21 02:00:00,292.0,1350.0,990.0,297.0,0.0,1.0
2023-03-21 03:00:00,268.0,1352.0,990.0,226.0,0.0,2.0
2023-03-21 04:00:00,266.0,1385.0,992.0,63.0,0.0,2.0
2023-03-21 05:00:00,266.0,1460.0,990.0,22.0,0.0,1.0
2023-03-21 06:00:00,264.0,1454.0,992.0,20.0,0.0,2.0
2023-03-21 07:00:00,268.0,1471.0,990.0,21.0,0.0,1.0
2023-03-21 08:00:00,358.0,1470.0,991.0,20.0,0.0,3.0
2023-03-21 09:00:00,513.0,1477.0,990.0,19.0,0.0,4.0
2023-03-21 10:00:00,576.0,1521.0,990.0,99.0,0.0,5.0
2023-03-21 11:00:00,576.0,1612.0,990.0,348.0,0.0,6.0
2023-03-21 12:00:00,578.0,1610.0,990.0,447.0,21.0,6.0
2023-03-21 13:00:00,554.0,1405.0,992.0,279.0,401.0,6.0
2023-03-21 14:00:00,403.0,1037.0,989.0,21.0,869.0,5.0
2023-03-21 15:00:00,269.0,859.0,991.0,20.0,947.0,7.0
2023-03-21 16:00:00,261.0,795.0,990.0,21.0,962.0,2.0
2023-03-21 17:00:00,258.0,700.0,990.0,21.0,945.0,0.0
2023-03-21 18:00:00,265.0,699.0,992.0,22.0,951.0,0.0
2023-03-21 19:00:00,266.0,703.0,991.0,20.0,953.0,0.0
2023-03-21 20:00:00,265.0,739.0,992.0,19.0,864.0,1.0
2023-03-21 21:00:00,261.0,847.0,989.0,17.0,700.0,0.0
2023-03-21 22:00:00,263.0,982.0,994.0,17.0,613.0,1.0
2023-03-21 23:00:00,266.0,1208.0,989.0,18.0,253.0,1.0
