UTC time,creation_time (UTC),version,coal,nat_gas,nuclear,hydro,solar,other
2023-09-04 00:00:00,2023-09-06 23:37:32,3.0,437.0,1881.0,982.0,335.0,31.0,0.0
2023-09-04 01:00:00,2023-09-06 23:37:32,3.0,270.0,1880.0,982.0,370.0,0.0,0.0
2023-09-04 02:00:00,2023-09-06 23:37:32,3.0,253.0,1790.0,983.0,316.0,0.0,0.0
2023-09-04 03:00:00,2023-09-06 23:37:32,3.0,253.0,1613.0,982.0,121.0,0.0,0.0
2023-09-04 04:00:00,2023-09-06 23:37:32,3.0,253.0,1463.0,982.0,53.0,0.0,0.0
2023-09-04 05:00:00,2023-09-06 23:37:32,3.0,253.0,1462.0,982.0,17.0,0.0,0.0
2023-09-04 06:00:00,2023-09-06 23:37:32,3.0,250.0,1343.0,985.0,12.0,0.0,0.0
2023-09-04 07:00:00,2023-09-06 23:37:32,3.0,247.0,1256.0,980.0,14.0,0.0,0.0
2023-09-04 08:00:00,2023-09-06 23:37:32,3.0,250.0,1199.0,980.0,15.0,0.0,0.0
2023-09-04 09:00:00,2023-09-06 23:37:32,3.0,253.0,1182.0,983.0,11.0,0.0,0.0
2023-09-04 10:00:00,2023-09-06 23:37:32,3.0,253.0,1300.0,982.0,13.0,0.0,0.0
2023-09-04 11:00:00,2023-09-06 23:37:32,3.0,255.0,1342.0,983.0,11.0,0.0,0.0
2023-09-04 12:00:00,2023-09-06 23:37:32,3.0,252.0,1287.0,982.0,11.0,67.0,0.0
2023-09-04 13:00:00,2023-09-06 23:37:32,3.0,253.0,1183.0,983.0,12.0,404.0,0.0
2023-09-04 14:00:00,2023-09-06 23:37:32,3.0,252.0,1189.0,983.0,12.0,639.0,0.0
2023-09-04 15:00:00,2023-09-06 23:37:32,3.0,254.0,1433.0,981.0,13.0,700.0,0.0
2023-09-04 16:00:00,2023-09-06 23:37:32,3.0,252.0,1699.0,982.0,11.0,746.0,0.0
2023-09-04 17:00:00,2023-09-06 23:37:32,3.0,253.0,1887.0,983.0,10.0,786.0,0.0
2023-09-04 18:00:00,2023-09-06 23:37:32,3.0,267.0,2021.0,982.0,13.0,802.0,0.0
2023-09-04 19:00:00,2023-09-06 23:37:32,3.0,403.0,2058.0,983.0,10.0,818.0,0.0
2023-09-04 20:00:00,2023-09-06 23:37:32,3.0,540.0,2049.0,981.0,11.0,812.0,0.0
2023-09-04 21:00:00,2023-09-06 23:37:32,3.0,561.0,2089.0,982.0,13.0,774.0,0.0
2023-09-04 22:00:00,2023-09-06 23:37:32,3.0,562.0,2196.0,981.0,29.0,677.0,0.0
2023-09-04 23:00:00,2023-09-06 23:37:32,3.0,561.0,2242.0,983.0,218.0,342.0,0.0
