UTC time,creation_time (UTC),version,coal,nat_gas,nuclear,hydro,solar,other
2023-08-31 00:00:00,2023-09-03 15:38:40,3.0,246.0,1859.0,980.0,158.0,2.0,0.0
2023-08-31 01:00:00,2023-09-03 15:38:40,3.0,246.0,1809.0,979.0,146.0,0.0,0.0
2023-08-31 02:00:00,2023-09-03 15:38:40,3.0,248.0,1793.0,982.0,44.0,0.0,0.0
2023-08-31 03:00:00,2023-09-03 15:38:40,3.0,248.0,1715.0,977.0,21.0,0.0,0.0
2023-08-31 04:00:00,2023-09-03 15:38:40,3.0,247.0,1405.0,980.0,21.0,0.0,0.0
2023-08-31 05:00:00,2023-09-03 15:38:40,3.0,247.0,1412.0,979.0,19.0,0.0,0.0
2023-08-31 06:00:00,2023-09-03 15:38:40,3.0,248.0,1350.0,979.0,18.0,0.0,0.0
2023-08-31 07:00:00,2023-09-03 15:38:40,3.0,245.0,1364.0,980.0,20.0,0.0,0.0
2023-08-31 08:00:00,2023-09-03 15:38:40,3.0,246.0,1410.0,980.0,20.0,0.0,0.0
2023-08-31 09:00:00,2023-09-03 15:38:40,3.0,248.0,1459.0,980.0,19.0,0.0,0.0
2023-08-31 10:00:00,2023-09-03 15:38:40,3.0,250.0,1486.0,979.0,18.0,0.0,0.0
2023-08-31 11:00:00,2023-09-03 15:38:40,3.0,250.0,1466.0,981.0,18.0,0.0,0.0
2023-08-31 12:00:00,2023-09-03 15:38:40,3.0,249.0,1503.0,981.0,18.0,28.0,0.0
2023-08-31 13:00:00,2023-09-03 15:38:40,3.0,250.0,1466.0,980.0,19.0,193.0,0.0
2023-08-31 14:00:00,2023-09-03 15:38:40,3.0,249.0,1583.0,981.0,18.0,293.0,0.0
2023-08-31 15:00:00,2023-09-03 15:38:40,3.0,249.0,1655.0,980.0,16.0,405.0,0.0
2023-08-31 16:00:00,2023-09-03 15:38:40,3.0,249.0,1733.0,982.0,17.0,517.0,0.0
2023-08-31 17:00:00,2023-09-03 15:38:40,3.0,247.0,1745.0,978.0,14.0,632.0,0.0
2023-08-31 18:00:00,2023-09-03 15:38:40,3.0,247.0,1880.0,981.0,13.0,707.0,0.0
2023-08-31 19:00:00,2023-09-03 15:38:40,3.0,248.0,1971.0,981.0,13.0,733.0,0.0
2023-08-31 20:00:00,2023-09-03 15:38:40,3.0,248.0,2092.0,980.0,13.0,723.0,0.0
2023-08-31 21:00:00,2023-09-03 15:38:40,3.0,245.0,2200.0,980.0,50.0,686.0,0.0
2023-08-31 22:00:00,2023-09-03 15:38:40,3.0,322.0,2199.0,980.0,90.0,554.0,0.0
2023-08-31 23:00:00,2023-09-03 15:38:40,3.0,443.0,2179.0,979.0,153.0,304.0,0.0
