,UTC time,carbon_intensity,nat_gas,oil,hydro,solar,other
1933,2019-03-22 13:00:00,486.86,4068.0,0.0,30.0,39.0,86.0
1934,2019-03-22 14:00:00,482.7,3974.0,0.0,30.0,77.0,85.0
1935,2019-03-22 15:00:00,482.61,3920.0,0.0,30.0,78.0,87.0
1936,2019-03-22 16:00:00,482.08,3867.0,0.0,30.0,82.0,87.0
1937,2019-03-22 17:00:00,482.08,3785.0,0.0,30.0,81.0,88.0
1938,2019-03-22 18:00:00,482.0,3798.0,0.0,30.0,81.0,86.0
1939,2019-03-22 19:00:00,482.13,3837.0,0.0,30.0,80.0,85.0
1940,2019-03-22 20:00:00,482.25,3900.0,0.0,31.0,81.0,89.0
1941,2019-03-22 21:00:00,482.8,4096.0,0.0,31.0,78.0,87.0
1942,2019-03-22 22:00:00,483.17,4162.0,0.0,30.0,76.0,86.0
1943,2019-03-22 23:00:00,485.77,4139.0,0.0,31.0,49.0,86.0
1944,2019-03-23 00:00:00,490.38,4102.0,0.0,31.0,5.0,87.0
1945,2019-03-23 01:00:00,490.9,4109.0,0.0,31.0,0.0,87.0
1946,2019-03-23 02:00:00,491.12,3907.0,0.0,30.0,0.0,88.0
1947,2019-03-23 03:00:00,491.04,3571.0,0.0,31.0,0.0,87.0
1948,2019-03-23 04:00:00,491.09,3193.0,0.0,31.0,0.0,86.0
1949,2019-03-23 05:00:00,491.21,2878.0,0.0,31.0,0.0,86.0
1950,2019-03-23 06:00:00,491.21,2704.0,0.0,31.0,0.0,85.0
1951,2019-03-23 07:00:00,491.31,2647.0,0.0,31.0,0.0,86.0
1952,2019-03-23 08:00:00,491.4,2614.0,0.0,31.0,0.0,87.0
1953,2019-03-23 09:00:00,491.44,2680.0,0.0,31.0,0.0,88.0
1954,2019-03-23 10:00:00,491.29,2837.0,0.0,31.0,0.0,87.0
1955,2019-03-23 11:00:00,491.12,3120.0,0.0,31.0,0.0,86.0
1956,2019-03-23 12:00:00,490.94,3492.0,0.0,31.0,1.0,87.0
1957,2019-03-23 13:00:00,486.52,3913.0,0.0,30.0,41.0,86.0
1958,2019-03-23 14:00:00,482.8,3913.0,0.0,31.0,75.0,87.0
1959,2019-03-23 15:00:00,482.2,3846.0,0.0,31.0,79.0,86.0
1960,2019-03-23 16:00:00,481.79,3751.0,0.0,31.0,82.0,88.0
1961,2019-03-23 17:00:00,481.73,3698.0,0.0,31.0,81.0,87.0
1962,2019-03-23 18:00:00,481.76,3686.0,0.0,31.0,80.0,86.0
1963,2019-03-23 19:00:00,481.62,3724.0,0.0,31.0,82.0,86.0
1964,2019-03-23 20:00:00,482.0,3856.0,0.0,31.0,80.0,84.0
1965,2019-03-23 21:00:00,482.61,4043.0,0.0,31.0,79.0,87.0
1966,2019-03-23 22:00:00,483.09,4177.0,0.0,30.0,77.0,86.0
1967,2019-03-23 23:00:00,485.52,4192.0,0.0,31.0,53.0,88.0
1968,2019-03-24 00:00:00,490.53,4120.0,0.0,31.0,4.0,88.0
1969,2019-03-24 01:00:00,490.85,4125.0,0.0,31.0,0.0,86.0
1970,2019-03-24 02:00:00,490.95,3896.0,0.0,31.0,0.0,87.0
1971,2019-03-24 03:00:00,491.1,3562.0,0.0,31.0,0.0,88.0
1972,2019-03-24 04:00:00,491.1,3160.0,0.0,31.0,0.0,86.0
1973,2019-03-24 05:00:00,491.29,2843.0,0.0,31.0,0.0,87.0
1974,2019-03-24 06:00:00,491.25,2611.0,0.0,31.0,0.0,85.0
1975,2019-03-24 07:00:00,491.46,2504.0,0.0,31.0,0.0,87.0
1976,2019-03-24 08:00:00,491.57,2458.0,0.0,31.0,0.0,88.0
1977,2019-03-24 09:00:00,491.48,2462.0,0.0,31.0,0.0,87.0
1978,2019-03-24 10:00:00,491.44,2539.0,0.0,31.0,0.0,87.0
1979,2019-03-24 11:00:00,491.36,2701.0,0.0,31.0,0.0,87.0
1980,2019-03-24 12:00:00,491.22,2987.0,0.0,31.0,1.0,89.0
1981,2019-03-24 13:00:00,488.98,3297.0,0.0,31.0,16.0,86.0
1982,2019-03-24 14:00:00,482.04,3493.0,0.0,31.0,73.0,84.0
1983,2019-03-24 15:00:00,482.14,3621.0,0.0,30.0,77.0,87.0
1984,2019-03-24 16:00:00,482.03,3707.0,0.0,31.0,78.0,86.0
1985,2019-03-24 17:00:00,482.13,3812.0,0.0,31.0,78.0,84.0
1986,2019-03-24 18:00:00,482.51,3986.0,0.0,31.0,79.0,87.0
1987,2019-03-24 19:00:00,482.91,4132.0,0.0,31.0,77.0,86.0
1988,2019-03-24 20:00:00,483.89,4309.0,0.0,28.0,73.0,86.0
1989,2019-03-24 21:00:00,483.54,4518.0,0.0,32.0,76.0,87.0
1990,2019-03-24 22:00:00,484.45,4707.0,0.0,34.0,66.0,86.0
1991,2019-03-24 23:00:00,487.15,4745.0,0.0,32.0,39.0,87.0
1992,2019-03-25 00:00:00,490.05,4645.0,0.0,32.0,7.0,87.0
1993,2019-03-25 01:00:00,490.8,4647.0,0.0,31.0,0.0,87.0
1994,2019-03-25 02:00:00,490.75,4376.0,0.0,32.0,0.0,87.0
1995,2019-03-25 03:00:00,490.85,3873.0,0.0,31.0,0.0,85.0
1996,2019-03-25 04:00:00,491.04,3323.0,0.0,32.0,0.0,88.0
1997,2019-03-25 05:00:00,491.14,3004.0,0.0,32.0,0.0,88.0
1998,2019-03-25 06:00:00,491.33,2751.0,0.0,31.0,0.0,87.0
1999,2019-03-25 07:00:00,491.46,2646.0,0.0,31.0,0.0,88.0
2000,2019-03-25 08:00:00,491.48,2599.0,0.0,31.0,0.0,88.0
2001,2019-03-25 09:00:00,491.49,2593.0,0.0,31.0,0.0,88.0
2002,2019-03-25 10:00:00,491.44,2836.0,0.0,31.0,0.0,89.0
2003,2019-03-25 11:00:00,491.05,3324.0,0.0,31.0,0.0,86.0
2004,2019-03-25 12:00:00,490.67,3693.0,0.0,31.0,1.0,83.0
2005,2019-03-25 13:00:00,486.82,3809.0,0.0,30.0,36.0,83.0
2006,2019-03-25 14:00:00,482.25,3931.0,0.0,31.0,77.0,80.0
2007,2019-03-25 15:00:00,482.16,3992.0,0.0,31.0,79.0,80.0
2008,2019-03-25 16:00:00,482.32,4019.0,0.0,30.0,80.0,82.0
2009,2019-03-25 17:00:00,482.95,4153.0,0.0,31.0,76.0,84.0
2010,2019-03-25 18:00:00,484.04,4360.0,0.0,31.0,68.0,84.0
2011,2019-03-25 19:00:00,483.75,4603.0,0.0,30.0,77.0,87.0
2012,2019-03-25 20:00:00,484.27,5190.0,0.0,31.0,77.0,85.0
2013,2019-03-25 21:00:00,484.82,5592.0,0.0,30.0,76.0,85.0
2014,2019-03-25 22:00:00,486.56,5722.0,0.0,34.0,50.0,85.0
2015,2019-03-25 23:00:00,487.38,5698.0,0.0,34.0,40.0,87.0
2016,2019-03-26 00:00:00,490.04,5526.0,0.0,34.0,5.0,87.0
2017,2019-03-26 01:00:00,490.36,5419.0,0.0,34.0,0.0,85.0
2018,2019-03-26 02:00:00,490.4,4789.0,0.0,35.0,0.0,87.0
2019,2019-03-26 03:00:00,490.67,4182.0,0.0,33.0,0.0,87.0
2020,2019-03-26 04:00:00,490.65,3614.0,0.0,34.0,0.0,87.0
2021,2019-03-26 05:00:00,490.75,3173.0,0.0,33.0,0.0,85.0
2022,2019-03-26 06:00:00,490.75,2911.0,0.0,33.0,0.0,84.0
2023,2019-03-26 07:00:00,490.79,2756.0,0.0,33.0,0.0,84.0
2024,2019-03-26 08:00:00,490.73,2705.0,0.0,33.0,0.0,83.0
2025,2019-03-26 09:00:00,490.79,2737.0,0.0,33.0,0.0,84.0
2026,2019-03-26 10:00:00,490.94,2959.0,0.0,33.0,0.0,87.0
2027,2019-03-26 11:00:00,490.7,3416.0,0.0,33.0,0.0,85.0
2028,2019-03-26 12:00:00,490.63,3743.0,0.0,33.0,1.0,87.0
2029,2019-03-26 13:00:00,486.34,3855.0,0.0,33.0,39.0,86.0
2030,2019-03-26 14:00:00,482.48,3979.0,0.0,34.0,76.0,87.0
2031,2019-03-26 15:00:00,482.76,4045.0,0.0,33.0,75.0,86.0
2032,2019-03-26 16:00:00,482.29,4114.0,0.0,29.0,80.0,76.0
2033,2019-03-26 17:00:00,482.98,4305.0,0.0,25.0,72.0,59.0
2034,2019-03-26 18:00:00,484.05,4462.0,22.0,26.0,71.0,60.0
2035,2019-03-26 19:00:00,484.18,4810.0,0.0,26.0,66.0,60.0
2036,2019-03-26 20:00:00,483.73,4995.0,0.0,31.0,68.0,59.0
2037,2019-03-26 21:00:00,484.55,5249.0,0.0,31.0,62.0,60.0
2038,2019-03-26 22:00:00,485.01,5333.0,0.0,37.0,50.0,58.0
2039,2019-03-26 23:00:00,485.35,5156.0,0.0,34.0,49.0,62.0
2040,2019-03-27 00:00:00,488.95,4869.0,0.0,33.0,6.0,61.0
2041,2019-03-27 01:00:00,489.46,4706.0,0.0,33.0,0.0,61.0
2042,2019-03-27 02:00:00,489.39,4196.0,0.0,34.0,0.0,63.0
2043,2019-03-27 03:00:00,489.39,3780.0,0.0,33.0,0.0,62.0
2044,2019-03-27 04:00:00,489.17,3313.0,0.0,34.0,0.0,62.0
2045,2019-03-27 05:00:00,489.18,3041.0,0.0,33.0,0.0,61.0
2046,2019-03-27 06:00:00,489.04,2837.0,0.0,34.0,0.0,62.0
2047,2019-03-27 07:00:00,488.85,2692.0,0.0,33.0,0.0,58.0
2048,2019-03-27 08:00:00,488.58,2633.0,0.0,34.0,0.0,57.0
2049,2019-03-27 09:00:00,488.67,2669.0,0.0,34.0,0.0,58.0
2050,2019-03-27 10:00:00,488.64,2908.0,0.0,34.0,0.0,56.0
2051,2019-03-27 11:00:00,488.94,3338.0,0.0,33.0,0.0,56.0
2052,2019-03-27 12:00:00,489.08,3666.0,0.0,34.0,0.0,59.0
2053,2019-03-27 13:00:00,484.44,3728.0,0.0,34.0,39.0,56.0
2054,2019-03-27 14:00:00,480.6,3795.0,0.0,33.0,75.0,55.0
2055,2019-03-27 15:00:00,481.02,3862.0,0.0,34.0,72.0,56.0
2056,2019-03-27 16:00:00,480.52,3853.0,0.0,34.0,79.0,61.0
2057,2019-03-27 17:00:00,480.41,3876.0,0.0,33.0,79.0,56.0
2058,2019-03-27 18:00:00,480.53,3904.0,0.0,34.0,80.0,61.0
2059,2019-03-27 19:00:00,481.06,3948.0,0.0,33.0,77.0,61.0
2060,2019-03-27 20:00:00,480.97,4081.0,0.0,34.0,79.0,60.0
2061,2019-03-27 21:00:00,481.15,4193.0,0.0,35.0,79.0,61.0
2062,2019-03-27 22:00:00,481.42,4257.0,0.0,36.0,76.0,60.0
2063,2019-03-27 23:00:00,483.88,4270.0,0.0,32.0,57.0,63.0
2064,2019-03-28 00:00:00,488.72,4346.0,0.0,33.0,7.0,61.0
2065,2019-03-28 01:00:00,489.43,4424.0,0.0,33.0,0.0,61.0
2066,2019-03-28 02:00:00,489.18,4106.0,0.0,34.0,0.0,59.0
2067,2019-03-28 03:00:00,489.35,3611.0,0.0,34.0,0.0,64.0
2068,2019-03-28 04:00:00,489.14,3173.0,0.0,34.0,0.0,62.0
2069,2019-03-28 05:00:00,489.04,2859.0,0.0,34.0,0.0,62.0
2070,2019-03-28 06:00:00,489.3,2671.0,0.0,33.0,0.0,64.0
2071,2019-03-28 07:00:00,488.87,2583.0,0.0,34.0,0.0,61.0
2072,2019-03-28 08:00:00,489.09,2545.0,0.0,34.0,0.0,64.0
2073,2019-03-28 09:00:00,489.04,2631.0,0.0,34.0,0.0,63.0
2074,2019-03-28 10:00:00,489.05,2885.0,0.0,34.0,0.0,62.0
2075,2019-03-28 11:00:00,489.31,3387.0,0.0,34.0,0.0,64.0
2076,2019-03-28 12:00:00,489.23,3890.0,0.0,34.0,1.0,63.0
2077,2019-03-28 13:00:00,484.91,3961.0,0.0,34.0,42.0,65.0
2078,2019-03-28 14:00:00,481.15,3945.0,0.0,34.0,76.0,63.0
2079,2019-03-28 15:00:00,480.88,3942.0,0.0,34.0,79.0,64.0
2080,2019-03-28 16:00:00,482.03,3902.0,0.0,22.0,80.0,64.0
2081,2019-03-28 17:00:00,482.03,3928.0,0.0,22.0,81.0,65.0
2082,2019-03-28 18:00:00,481.97,3984.0,0.0,23.0,80.0,62.0
2083,2019-03-28 19:00:00,481.24,4062.0,0.0,34.0,79.0,66.0
2084,2019-03-28 20:00:00,481.3,4138.0,0.0,34.0,78.0,62.0
2085,2019-03-28 21:00:00,482.73,4299.0,0.0,34.0,67.0,63.0
2086,2019-03-28 22:00:00,482.05,4384.0,0.0,35.0,75.0,64.0
2087,2019-03-28 23:00:00,483.64,4384.0,0.0,34.0,58.0,61.0
2088,2019-03-29 00:00:00,488.63,4380.0,0.0,34.0,7.0,61.0
2089,2019-03-29 01:00:00,489.24,4475.0,0.0,34.0,0.0,59.0
2090,2019-03-29 02:00:00,489.25,4208.0,0.0,34.0,0.0,60.0
2091,2019-03-29 03:00:00,487.83,3767.0,0.0,35.0,0.0,38.0
2092,2019-03-29 04:00:00,489.97,3254.0,0.0,34.0,0.0,75.0
2093,2019-03-29 05:00:00,488.63,2898.0,0.0,34.0,0.0,56.0
2094,2019-03-29 06:00:00,488.53,2682.0,0.0,34.0,0.0,56.0
2095,2019-03-29 07:00:00,488.62,2556.0,0.0,34.0,0.0,58.0
2096,2019-03-29 08:00:00,488.25,2505.0,0.0,35.0,0.0,56.0
2097,2019-03-29 09:00:00,488.0,2593.0,0.0,34.0,0.0,50.0
2098,2019-03-29 10:00:00,487.49,2807.0,0.0,34.0,0.0,41.0
2099,2019-03-29 11:00:00,487.85,3294.0,0.0,34.0,0.0,41.0
2100,2019-03-29 12:00:00,487.54,3659.0,0.0,34.0,2.0,36.0
2101,2019-03-29 13:00:00,482.52,3701.0,0.0,34.0,46.0,37.0
2102,2019-03-29 14:00:00,479.27,3716.0,0.0,34.0,76.0,39.0
2103,2019-03-29 15:00:00,479.41,3870.0,0.0,33.0,79.0,38.0
2104,2019-03-29 16:00:00,479.71,4008.0,0.0,34.0,80.0,41.0
2105,2019-03-29 17:00:00,484.4,3932.0,78.0,34.0,62.0,37.0
2106,2019-03-29 18:00:00,481.54,4263.0,0.0,34.0,66.0,38.0
2107,2019-03-29 19:00:00,480.41,4382.0,0.0,34.0,79.0,36.0
2108,2019-03-29 20:00:00,480.73,4491.0,0.0,34.0,79.0,38.0
2109,2019-03-29 21:00:00,484.87,4715.0,0.0,34.0,38.0,38.0
2110,2019-03-29 22:00:00,483.89,4662.0,0.0,34.0,47.0,36.0
2111,2019-03-29 23:00:00,485.44,4600.0,0.0,34.0,31.0,39.0
2112,2019-03-30 00:00:00,487.78,4455.0,0.0,33.0,5.0,36.0
2113,2019-03-30 01:00:00,488.14,4497.0,0.0,34.0,0.0,35.0
2114,2019-03-30 02:00:00,488.26,4317.0,0.0,34.0,0.0,39.0
2115,2019-03-30 03:00:00,488.0,4072.0,0.0,34.0,0.0,36.0
2116,2019-03-30 04:00:00,487.61,3490.0,0.0,34.0,0.0,35.0
2117,2019-03-30 05:00:00,487.41,3129.0,0.0,34.0,0.0,36.0
2118,2019-03-30 06:00:00,487.12,2876.0,0.0,34.0,0.0,35.0
2119,2019-03-30 07:00:00,486.96,2725.0,0.0,34.0,0.0,35.0
2120,2019-03-30 08:00:00,486.94,2635.0,0.0,34.0,0.0,36.0
2121,2019-03-30 09:00:00,487.49,2638.0,0.0,34.0,0.0,43.0
2122,2019-03-30 10:00:00,487.93,2704.0,0.0,34.0,0.0,48.0
2123,2019-03-30 11:00:00,488.11,2863.0,0.0,34.0,0.0,49.0
2124,2019-03-30 12:00:00,488.12,3104.0,0.0,34.0,0.0,47.0
2125,2019-03-30 13:00:00,487.75,3400.0,0.0,34.0,8.0,55.0
2126,2019-03-30 14:00:00,485.78,3703.0,0.0,34.0,29.0,60.0
2127,2019-03-30 15:00:00,481.09,3869.0,0.0,34.0,74.0,61.0
2128,2019-03-30 16:00:00,481.05,4046.0,0.0,34.0,79.0,63.0
2129,2019-03-30 17:00:00,482.43,4206.0,0.0,33.0,69.0,62.0
2130,2019-03-30 18:00:00,484.31,4221.0,0.0,34.0,50.0,63.0
2131,2019-03-30 19:00:00,484.91,4392.0,0.0,34.0,45.0,61.0
2132,2019-03-30 20:00:00,487.63,4646.0,0.0,33.0,21.0,64.0
2133,2019-03-30 21:00:00,487.29,4875.0,0.0,34.0,25.0,64.0
2134,2019-03-30 22:00:00,495.68,4935.0,0.0,36.0,13.0,249.0
2135,2019-03-30 23:00:00,494.48,4772.0,0.0,34.0,49.0,289.0
2136,2019-03-31 00:00:00,488.99,4702.0,0.0,34.0,6.0,65.0
2137,2019-03-31 01:00:00,489.58,4667.0,0.0,34.0,0.0,66.0
2138,2019-03-31 02:00:00,489.42,4400.0,0.0,34.0,0.0,63.0
2139,2019-03-31 03:00:00,489.3,4000.0,0.0,35.0,0.0,64.0
2140,2019-03-31 04:00:00,489.39,3477.0,0.0,34.0,0.0,65.0
2141,2019-03-31 05:00:00,489.19,3123.0,0.0,34.0,0.0,63.0
2142,2019-03-31 06:00:00,489.32,2836.0,0.0,34.0,0.0,66.0
2143,2019-03-31 07:00:00,488.97,2657.0,0.0,34.0,0.0,62.0
2144,2019-03-31 08:00:00,489.25,2556.0,0.0,34.0,0.0,66.0
2145,2019-03-31 09:00:00,489.08,2521.0,0.0,34.0,0.0,64.0
2146,2019-03-31 10:00:00,489.1,2583.0,0.0,34.0,0.0,64.0
2147,2019-03-31 11:00:00,489.37,2706.0,0.0,34.0,0.0,67.0
2148,2019-03-31 12:00:00,489.28,2938.0,0.0,34.0,0.0,65.0
2149,2019-03-31 13:00:00,487.92,3302.0,0.0,34.0,12.0,67.0
2150,2019-03-31 14:00:00,484.44,3657.0,0.0,34.0,43.0,66.0
2151,2019-03-31 15:00:00,480.86,3789.0,0.0,34.0,77.0,66.0
2152,2019-03-31 16:00:00,481.77,3907.0,0.0,34.0,71.0,66.0
2153,2019-03-31 17:00:00,482.82,4078.0,0.0,34.0,63.0,64.0
2154,2019-03-31 18:00:00,484.54,4361.0,0.0,33.0,51.0,64.0
2155,2019-03-31 19:00:00,483.53,4676.0,0.0,34.0,65.0,64.0
2156,2019-03-31 20:00:00,487.81,5043.0,0.0,34.0,21.0,66.0
2157,2019-03-31 21:00:00,488.69,5268.0,0.0,34.0,9.0,61.0
2158,2019-03-31 22:00:00,488.72,5287.0,0.0,36.0,8.0,64.0
2159,2019-03-31 23:00:00,489.1,4822.0,0.0,34.0,5.0,65.0
2160,2019-04-01 00:00:00,489.55,4836.0,0.0,34.0,1.0,67.0
2161,2019-04-01 01:00:00,489.59,4746.0,0.0,34.0,0.0,66.0
2162,2019-04-01 02:00:00,489.55,4346.0,0.0,34.0,0.0,66.0
2163,2019-04-01 03:00:00,489.56,3918.0,0.0,34.0,0.0,67.0
2164,2019-04-01 04:00:00,489.51,3527.0,0.0,34.0,0.0,67.0
2165,2019-04-01 05:00:00,489.35,3252.0,0.0,34.0,0.0,65.0
2166,2019-04-01 06:00:00,489.29,2974.0,0.0,34.0,0.0,65.0
2167,2019-04-01 07:00:00,489.01,2814.0,0.0,35.0,0.0,64.0
2168,2019-04-01 08:00:00,489.07,2724.0,0.0,34.0,0.0,63.0
2169,2019-04-01 09:00:00,489.23,2763.0,0.0,34.0,0.0,65.0
2170,2019-04-01 10:00:00,489.44,2969.0,0.0,33.0,0.0,65.0
2171,2019-04-01 11:00:00,489.24,3419.0,0.0,35.0,0.0,65.0
2172,2019-04-01 12:00:00,489.49,3778.0,0.0,34.0,0.0,66.0
2173,2019-04-01 13:00:00,489.34,3877.0,0.0,34.0,1.0,65.0
2174,2019-04-01 14:00:00,488.71,4004.0,0.0,34.0,6.0,63.0
2175,2019-04-01 15:00:00,488.12,4129.0,0.0,33.0,14.0,65.0
2176,2019-04-01 16:00:00,488.4,4202.0,0.0,34.0,12.0,68.0
2177,2019-04-01 17:00:00,487.83,4273.0,0.0,34.0,16.0,64.0
2178,2019-04-01 18:00:00,487.52,4250.0,0.0,33.0,20.0,64.0
2179,2019-04-01 19:00:00,488.43,4244.0,0.0,34.0,10.0,64.0
2180,2019-04-01 20:00:00,488.76,4161.0,0.0,34.0,7.0,65.0
2181,2019-04-01 21:00:00,488.91,4147.0,0.0,34.0,6.0,66.0
2182,2019-04-01 22:00:00,488.67,4283.0,0.0,36.0,7.0,67.0
2183,2019-04-01 23:00:00,488.94,4311.0,0.0,35.0,6.0,68.0
2184,2019-04-02 00:00:00,489.65,4384.0,0.0,34.0,1.0,70.0
2185,2019-04-02 01:00:00,489.7,4480.0,0.0,34.0,0.0,69.0
2186,2019-04-02 02:00:00,489.6,4247.0,0.0,33.0,0.0,65.0
2187,2019-04-02 03:00:00,489.49,3779.0,0.0,34.0,0.0,66.0
2188,2019-04-02 04:00:00,489.36,3312.0,0.0,34.0,0.0,65.0
2189,2019-04-02 05:00:00,489.35,2972.0,0.0,34.0,0.0,66.0
2190,2019-04-02 06:00:00,489.24,2777.0,0.0,34.0,0.0,65.0
2191,2019-04-02 07:00:00,489.13,2668.0,0.0,34.0,0.0,64.0
2192,2019-04-02 08:00:00,489.19,2625.0,0.0,34.0,0.0,65.0
2193,2019-04-02 09:00:00,489.2,2659.0,0.0,34.0,0.0,65.0
2194,2019-04-02 10:00:00,489.47,2768.0,0.0,33.0,0.0,66.0
2195,2019-04-02 11:00:00,489.43,3358.0,0.0,34.0,0.0,66.0
2196,2019-04-02 12:00:00,489.31,3738.0,0.0,34.0,1.0,65.0
2197,2019-04-02 13:00:00,488.68,3901.0,0.0,34.0,7.0,65.0
2198,2019-04-02 14:00:00,488.1,3964.0,0.0,34.0,12.0,64.0
2199,2019-04-02 15:00:00,487.38,4155.0,2.0,34.0,21.0,65.0
2200,2019-04-02 16:00:00,486.72,4206.0,0.0,33.0,28.0,65.0
2201,2019-04-02 17:00:00,482.38,4152.0,0.0,34.0,68.0,63.0
2202,2019-04-02 18:00:00,481.32,4100.0,0.0,34.0,79.0,66.0
2203,2019-04-02 19:00:00,482.4,4016.0,0.0,34.0,66.0,64.0
2204,2019-04-02 20:00:00,482.03,4233.0,0.0,34.0,74.0,65.0
2205,2019-04-02 21:00:00,482.91,4471.0,0.0,34.0,70.0,67.0
2206,2019-04-02 22:00:00,483.77,4665.0,0.0,36.0,60.0,64.0
2207,2019-04-02 23:00:00,485.53,4727.0,0.0,34.0,45.0,67.0
2208,2019-04-03 00:00:00,488.94,4688.0,0.0,34.0,7.0,66.0
2209,2019-04-03 01:00:00,489.65,4931.0,0.0,34.0,0.0,67.0
2210,2019-04-03 02:00:00,489.44,4576.0,0.0,34.0,0.0,63.0
2211,2019-04-03 03:00:00,489.47,4057.0,0.0,34.0,0.0,65.0
2212,2019-04-03 04:00:00,489.21,3285.0,0.0,35.0,0.0,65.0
2213,2019-04-03 05:00:00,489.33,2868.0,0.0,34.0,0.0,66.0
2214,2019-04-03 06:00:00,489.06,2674.0,0.0,34.0,0.0,63.0
2215,2019-04-03 07:00:00,489.19,2599.0,0.0,34.0,0.0,65.0
2216,2019-04-03 08:00:00,489.96,2567.0,0.0,34.0,0.0,75.0
2217,2019-04-03 09:00:00,490.42,2640.0,0.0,34.0,0.0,81.0
2218,2019-04-03 10:00:00,490.18,2889.0,0.0,34.0,0.0,78.0
2219,2019-04-03 11:00:00,490.39,3421.0,0.0,34.0,0.0,82.0
2220,2019-04-03 12:00:00,489.89,3638.0,0.0,35.0,3.0,82.0
2221,2019-04-03 13:00:00,484.97,3721.0,0.0,34.0,47.0,82.0
2222,2019-04-03 14:00:00,482.35,3679.0,0.0,34.0,78.0,99.0
2223,2019-04-03 15:00:00,482.75,3745.0,0.0,34.0,80.0,108.0
2224,2019-04-03 16:00:00,482.61,3790.0,0.0,34.0,81.0,106.0
2225,2019-04-03 17:00:00,482.43,3837.0,0.0,34.0,82.0,103.0
2226,2019-04-03 18:00:00,482.56,3906.0,0.0,34.0,80.0,99.0
2227,2019-04-03 19:00:00,482.59,4074.0,0.0,34.0,83.0,100.0
2228,2019-04-03 20:00:00,483.18,4316.0,0.0,34.0,81.0,100.0
2229,2019-04-03 21:00:00,484.01,4625.0,0.0,36.0,79.0,109.0
2230,2019-04-03 22:00:00,484.26,4807.0,0.0,38.0,77.0,110.0
2231,2019-04-03 23:00:00,485.98,4865.0,0.0,38.0,57.0,108.0
2232,2019-04-04 00:00:00,490.82,4823.0,0.0,37.0,4.0,110.0
2233,2019-04-04 01:00:00,491.08,4845.0,0.0,38.0,0.0,110.0
2234,2019-04-04 02:00:00,491.22,4482.0,0.0,37.0,0.0,109.0
2235,2019-04-04 03:00:00,491.25,3885.0,0.0,37.0,0.0,106.0
2236,2019-04-04 04:00:00,491.44,3333.0,0.0,37.0,0.0,106.0
2237,2019-04-04 05:00:00,491.56,2939.0,0.0,37.0,0.0,105.0
2238,2019-04-04 06:00:00,491.82,2728.0,0.0,37.0,0.0,107.0
2239,2019-04-04 07:00:00,491.66,2625.0,0.0,37.0,0.0,104.0
2240,2019-04-04 08:00:00,492.0,2568.0,0.0,37.0,0.0,108.0
2241,2019-04-04 09:00:00,491.97,2619.0,0.0,37.0,0.0,108.0
2242,2019-04-04 10:00:00,491.94,2871.0,0.0,37.0,0.0,110.0
2243,2019-04-04 11:00:00,491.61,3358.0,0.0,37.0,0.0,109.0
2244,2019-04-04 12:00:00,490.97,3625.0,0.0,37.0,4.0,108.0
2245,2019-04-04 13:00:00,485.11,3670.0,0.0,35.0,51.0,96.0
2246,2019-04-04 14:00:00,483.3,3777.0,0.0,25.0,79.0,96.0
2247,2019-04-04 15:00:00,483.56,3945.0,0.0,26.0,80.0,100.0
2248,2019-04-04 16:00:00,483.39,4076.0,0.0,28.0,81.0,99.0
2249,2019-04-04 17:00:00,483.1,4221.0,0.0,31.0,82.0,97.0
2250,2019-04-04 18:00:00,483.31,4472.0,0.0,36.0,78.0,96.0
2251,2019-04-04 19:00:00,484.2,4764.0,15.0,37.0,78.0,98.0
2252,2019-04-04 20:00:00,485.9,5107.0,18.0,36.0,65.0,100.0
2253,2019-04-04 21:00:00,486.04,5371.0,0.0,37.0,58.0,100.0
2254,2019-04-04 22:00:00,486.6,5500.0,0.0,36.0,53.0,100.0
2255,2019-04-04 23:00:00,489.44,5454.0,0.0,36.0,17.0,101.0
2256,2019-04-05 00:00:00,490.87,5320.0,0.0,36.0,3.0,109.0
2257,2019-04-05 01:00:00,491.11,5335.0,0.0,37.0,0.0,111.0
2258,2019-04-05 02:00:00,491.2,4960.0,0.0,36.0,0.0,109.0
2259,2019-04-05 03:00:00,491.44,4250.0,0.0,36.0,0.0,110.0
2260,2019-04-05 04:00:00,491.61,3660.0,0.0,36.0,0.0,109.0
2261,2019-04-05 05:00:00,491.86,3228.0,0.0,37.0,0.0,112.0
2262,2019-04-05 06:00:00,491.83,2960.0,0.0,36.0,0.0,107.0
2263,2019-04-05 07:00:00,492.08,2791.0,0.0,36.0,0.0,109.0
2264,2019-04-05 08:00:00,491.76,2704.0,0.0,37.0,0.0,106.0
2265,2019-04-05 09:00:00,492.07,2709.0,0.0,36.0,0.0,108.0
2266,2019-04-05 10:00:00,491.86,2922.0,0.0,36.0,0.0,107.0
2267,2019-04-05 11:00:00,491.82,3328.0,0.0,36.0,0.0,110.0
2268,2019-04-05 12:00:00,491.54,3682.0,0.0,36.0,1.0,110.0
2269,2019-04-05 13:00:00,490.53,3869.0,0.0,37.0,7.0,107.0
2270,2019-04-05 14:00:00,489.03,4051.0,0.0,36.0,22.0,107.0
2271,2019-04-05 15:00:00,486.13,4209.0,0.0,36.0,53.0,111.0
2272,2019-04-05 16:00:00,486.04,4427.0,0.0,32.0,62.0,115.0
