datetime,param,level,latitude,longitude,3 hr fcst,6 hr fcst,9 hr fcst,12 hr fcst,15 hr fcst,18 hr fcst,21 hr fcst,24 hr fcst,27 hr fcst,30 hr fcst,33 hr fcst,36 hr fcst,39 hr fcst,42 hr fcst,45 hr fcst,48 hr fcst,51 hr fcst,54 hr fcst,57 hr fcst,60 hr fcst,63 hr fcst,66 hr fcst,69 hr fcst,72 hr fcst,75 hr fcst,78 hr fcst,81 hr fcst,84 hr fcst,87 hr fcst,90 hr fcst,93 hr fcst,96 hr fcst
2023-06-27 00:00:00,TMP,2 m above ground,36.75,-121.75,292.3058102237349,286.62136046463354,285.181577997613,284.251201830509,289.70825570570855,296.3544530741927,300.94818770975564,301.5848700694621,294.9547040369753,288.95514552940284,287.7193418359786,286.5951945489135,291.8778572185886,299.33720036904424,303.6592275299774,303.5149046694929,297.18176702937734,290.9562074462565,289.58553278876684,288.3884257006156,294.3197645708168,302.4347355077408,307.35078071881463,308.04679731408675,300.67598513622147,294.5937090645574,293.3909918031751,292.36247684541195,298.73181696565484,306.7667136726981,311.21225483586204,311.26915323555664
