datetime,param,level,latitude,longitude,3 hr fcst,6 hr fcst,9 hr fcst,12 hr fcst,15 hr fcst,18 hr fcst,21 hr fcst,24 hr fcst,27 hr fcst,30 hr fcst,33 hr fcst,36 hr fcst,39 hr fcst,42 hr fcst,45 hr fcst,48 hr fcst,51 hr fcst,54 hr fcst,57 hr fcst,60 hr fcst,63 hr fcst,66 hr fcst,69 hr fcst,72 hr fcst,75 hr fcst,78 hr fcst,81 hr fcst,84 hr fcst,87 hr fcst,90 hr fcst,93 hr fcst,96 hr fcst
2023-06-27 00:00:00,UGRD,10 m above ground,36.75,-121.75,3.2824430032285985,2.884550881296776,2.450276173284362,2.3429653132062023,1.8972187660740945,2.4418297607530546,3.0535631559968532,3.599064777678317,3.3820909333289544,3.012041041452793,2.500828598985545,2.4888803081235493,2.141657686386866,3.2484196057999584,4.35744176269107,4.668175097991097,4.24925144549676,3.331317160319375,2.8343998579920293,2.368602008816385,1.6318987947278556,2.406311611412389,3.393716562466203,3.8769054896348645,3.3277994679227683,2.8866810744978686,2.4722680938422945,2.081266294940757,1.3119787810930474,2.269730613807638,3.4160982177974306,4.201588807018452
