datetime,param,level,latitude,longitude,3 hr fcst,6 hr fcst,9 hr fcst,12 hr fcst,15 hr fcst,18 hr fcst,21 hr fcst,24 hr fcst,27 hr fcst,30 hr fcst,33 hr fcst,36 hr fcst,39 hr fcst,42 hr fcst,45 hr fcst,48 hr fcst,51 hr fcst,54 hr fcst,57 hr fcst,60 hr fcst,63 hr fcst,66 hr fcst,69 hr fcst,72 hr fcst,75 hr fcst,78 hr fcst,81 hr fcst,84 hr fcst,87 hr fcst,90 hr fcst,93 hr fcst,96 hr fcst
2023-06-27 00:00:00,DPT,2 m above ground,31.5,-82.75,294.9975733042071,294.78726261644147,294.37130539878524,294.52953542623186,292.29825694477154,290.5149780303292,290.6148218973197,292.3803830889482,291.22270246621986,290.9823599872925,290.67866092294787,291.20775142218963,290.96073964256084,290.2938280225864,290.0376663190587,292.2683933433343,290.86810621433403,290.6524116432114,290.5631296923736,291.53774297166785,291.68240853946736,290.58761891908404,290.6095946595656,292.9340302859457,292.32329394383936,292.7386577947018,293.0025837632064,293.8769630583803,293.45363126054303,293.063792183798,293.5246220889904,294.708407910824
