UTC time,coal,nat_gas,hydro,solar,wind
2023-11-29 00:00:00,3232.0,461.0,625.0,13.0,271.0
2023-11-29 01:00:00,3394.0,518.0,688.0,0.0,371.0
2023-11-29 02:00:00,3374.0,499.0,692.0,0.0,443.0
2023-11-29 03:00:00,3325.0,508.0,676.0,0.0,513.0
2023-11-29 04:00:00,3366.0,510.0,647.0,0.0,452.0
2023-11-29 05:00:00,3273.0,475.0,549.0,0.0,451.0
2023-11-29 06:00:00,3033.0,391.0,425.0,0.0,569.0
2023-11-29 07:00:00,2988.0,380.0,357.0,0.0,537.0
2023-11-29 08:00:00,2944.0,343.0,342.0,0.0,478.0
2023-11-29 09:00:00,2942.0,338.0,319.0,0.0,551.0
2023-11-29 10:00:00,3035.0,337.0,322.0,0.0,597.0
2023-11-29 11:00:00,3006.0,341.0,346.0,0.0,581.0
2023-11-29 12:00:00,2943.0,343.0,364.0,0.0,646.0
2023-11-29 13:00:00,3051.0,349.0,479.0,0.0,595.0
2023-11-29 14:00:00,3031.0,372.0,571.0,0.0,580.0
2023-11-29 15:00:00,2987.0,348.0,596.0,45.0,645.0
2023-11-29 16:00:00,2834.0,293.0,568.0,202.0,662.0
2023-11-29 17:00:00,2676.0,290.0,530.0,257.0,499.0
2023-11-29 18:00:00,2713.0,298.0,507.0,252.0,434.0
2023-11-29 19:00:00,2711.0,321.0,504.0,236.0,489.0
2023-11-29 20:00:00,2692.0,324.0,499.0,243.0,511.0
2023-11-29 21:00:00,2589.0,318.0,513.0,246.0,480.0
2023-11-29 22:00:00,2517.0,349.0,514.0,252.0,426.0
2023-11-29 23:00:00,2922.0,345.0,585.0,123.0,415.0
