UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast
2023-09-26 00:00:00,2024-07-17 00:00:00,3.1,4.178246062863743,295.26649867584683,276.1253563311741,542.7731698564567,0.0123132853001627,3136.68999,171.01387,674.1204,171.99568,295.7178
2023-09-26 01:00:00,2024-07-17 00:00:00,3.1,3.5215606848125,289.8115903100041,276.8307255586035,15.958717111643912,0.0171502188330721,3172.46808,172.54559,703.23142,153.01394,290.07902
2023-09-26 02:00:00,2024-07-17 00:00:00,3.1,3.5215606848125,289.8115903100041,276.8307255586035,15.958717111643912,0.0171502188330721,3120.10545,181.82516,703.40994,131.92763,281.892
2023-09-26 03:00:00,2024-07-17 00:00:00,3.1,3.5215606848125,289.8115903100041,276.8307255586035,15.958717111643912,0.0171502188330721,3147.76565,173.73039,692.593,115.43477,259.12317
2023-09-26 04:00:00,2024-07-17 00:00:00,3.1,3.2825532835111355,287.9397222467061,276.9935887350456,7.979340231755909,0.0243267076369346,3068.78909,182.18599,698.74848,96.21547,231.11104
2023-09-26 05:00:00,2024-07-17 00:00:00,3.1,3.2825532835111355,287.9397222467061,276.9935887350456,7.979340231755909,0.0243267076369346,2914.38482,183.63448,661.98155,70.13226,226.85975
2023-09-26 06:00:00,2024-07-17 00:00:00,3.1,3.2825532835111355,287.9397222467061,276.9935887350456,7.979340231755909,0.0243267076369346,2904.00819,189.65398,635.57024,36.88205,210.39157
2023-09-26 07:00:00,2024-07-17 00:00:00,3.1,3.0047267827400503,286.5130463215627,276.8780145243783,0.0,0.0063971761533127,2838.43913,178.22262,620.07492,16.49309,218.87198
2023-09-26 08:00:00,2024-07-17 00:00:00,3.1,3.0047267827400503,286.5130463215627,276.8780145243783,0.0,0.0063971761533127,2647.59412,169.59303,573.63133,1.96089,243.7737
2023-09-26 09:00:00,2024-07-17 00:00:00,3.1,3.0047267827400503,286.5130463215627,276.8780145243783,0.0,0.0063971761533127,2551.54643,169.28585,595.37017,0.0,280.10915
2023-09-26 10:00:00,2024-07-17 00:00:00,3.1,2.7709353574193885,285.4311073540049,276.6516306312116,0.0,0.0101020780898443,2490.18886,173.83774,611.12034,0.0,308.62063
2023-09-26 11:00:00,2024-07-17 00:00:00,3.1,2.7709353574193885,285.4311073540049,276.6516306312116,0.0,0.0101020780898443,2457.99206,184.61877,582.033,0.0,327.41033
2023-09-26 12:00:00,2024-07-17 00:00:00,3.1,2.7709353574193885,285.4311073540049,276.6516306312116,0.0,0.0101020780898443,2412.51514,186.25033,605.02596,0.0,323.15495
2023-09-26 13:00:00,2024-07-17 00:00:00,3.1,3.070306501275972,289.6662347122348,277.17068601787645,107.09082617007644,0.0024874146013307,2507.81331,187.72492,620.32219,0.0,323.09368
2023-09-26 14:00:00,2024-07-17 00:00:00,3.1,3.070306501275972,289.6662347122348,277.17068601787645,107.09082617007644,0.0024874146013307,2510.90482,185.1232,583.73501,0.0,307.86752
2023-09-26 15:00:00,2024-07-17 00:00:00,3.1,3.070306501275972,289.6662347122348,277.17068601787645,107.09082617007644,0.0024874146013307,2597.20152,193.10669,600.59045,0.0,284.86478
2023-09-26 16:00:00,2024-07-17 00:00:00,3.1,3.934722260737828,295.3067387030487,276.6555018183796,334.4742784568059,0.0071803641679225,2580.65944,196.56583,612.26834,7.97314,274.77778
2023-09-26 17:00:00,2024-07-17 00:00:00,3.1,3.934722260737828,295.3067387030487,276.6555018183796,334.4742784568059,0.0071803641679225,2648.80598,193.1537,615.8725,29.34911,279.29603
2023-09-26 18:00:00,2024-07-17 00:00:00,3.1,3.934722260737828,295.3067387030487,276.6555018183796,334.4742784568059,0.0071803641679225,2775.7123,188.06047,604.00941,54.33559,267.56044
2023-09-26 19:00:00,2024-07-17 00:00:00,3.1,4.825020538438716,297.77818612246097,275.779885461606,701.8316850005046,0.0134388745112992,2858.94371,182.26841,626.56969,68.36299,251.35177
2023-09-26 20:00:00,2024-07-17 00:00:00,3.1,4.825020538438716,297.77818612246097,275.779885461606,701.8316850005046,0.0134388745112992,2894.14893,176.38701,644.20322,87.37551,256.31015
2023-09-26 21:00:00,2024-07-17 00:00:00,3.1,4.825020538438716,297.77818612246097,275.779885461606,701.8316850005046,0.0134388745112992,2904.78001,174.06916,639.78106,110.83348,246.07186
2023-09-26 22:00:00,2024-07-17 00:00:00,3.1,4.565302782773439,295.3152400839296,276.62389775067686,530.5879317798403,0.058413519898744,2922.52485,174.6989,668.32031,142.06594,253.86135
2023-09-26 23:00:00,2024-07-17 00:00:00,3.1,4.565302782773439,295.3152400839296,276.62389775067686,530.5879317798403,0.058413519898744,3001.32187,175.94066,666.99124,158.54092,269.38233
2023-09-27 00:00:00,2024-07-17 00:00:00,3.1,4.565302782773439,295.3152400839296,276.62389775067686,530.5879317798403,0.058413519898744,3129.14224,171.01387,664.10653,175.43323,433.02857
2023-09-27 01:00:00,2024-07-17 00:00:00,3.1,4.104249939885657,290.2764286032676,276.6496052204868,13.394967743981509,0.0357507171642665,3163.04189,172.54559,693.51609,156.03086,428.8397
2023-09-27 02:00:00,2024-07-17 00:00:00,3.1,4.104249939885657,290.2764286032676,276.6496052204868,13.394967743981509,0.0357507171642665,3109.93322,181.82516,693.83226,134.39889,419.04191
2023-09-27 03:00:00,2024-07-17 00:00:00,3.1,4.104249939885657,290.2764286032676,276.6496052204868,13.394967743981509,0.0357507171642665,3150.20696,173.73039,683.31537,117.48465,395.72021
2023-09-27 04:00:00,2024-07-17 00:00:00,3.1,4.220549040431575,288.4198776663811,276.55869092694894,6.697435184362263,0.0450716012147028,3086.85297,182.18599,689.20879,97.88894,355.49207
2023-09-27 05:00:00,2024-07-17 00:00:00,3.1,4.220549040431575,288.4198776663811,276.55869092694894,6.697435184362263,0.0450716012147028,2904.69085,183.63448,652.31171,71.31221,347.12782
2023-09-27 06:00:00,2024-07-17 00:00:00,3.1,4.220549040431575,288.4198776663811,276.55869092694894,6.697435184362263,0.0450716012147028,2907.17644,189.65398,625.898,37.44282,322.68082
2023-09-27 07:00:00,2024-07-17 00:00:00,3.1,4.131176503255128,286.9543495047367,276.3320856237533,0.0,0.0027585625344193,2844.42201,178.22262,610.30034,16.67116,321.40583
2023-09-27 08:00:00,2024-07-17 00:00:00,3.1,4.131176503255128,286.9543495047367,276.3320856237533,0.0,0.0027585625344193,2633.85819,169.59303,563.83487,1.87908,344.02472
2023-09-27 09:00:00,2024-07-17 00:00:00,3.1,4.131176503255128,286.9543495047367,276.3320856237533,0.0,0.0027585625344193,2533.30105,169.28585,585.23235,0.0,384.07219
2023-09-27 10:00:00,2024-07-17 00:00:00,3.1,3.943827495996675,285.7380113770461,276.08527383854414,0.0,0.0057140350776993,2471.63035,173.83774,600.76945,0.0,409.84095
2023-09-27 11:00:00,2024-07-17 00:00:00,3.1,3.943827495996675,285.7380113770461,276.08527383854414,0.0,0.0057140350776993,2444.23975,184.61877,571.37029,0.0,427.20434
2023-09-27 12:00:00,2024-07-17 00:00:00,3.1,3.943827495996675,285.7380113770461,276.08527383854414,0.0,0.0057140350776993,2394.47901,186.25033,594.52243,0.0,420.73386
2023-09-27 13:00:00,2024-07-17 00:00:00,3.1,4.404910012065169,289.7102543044301,276.3566541841924,105.70830449972284,0.0023632908922593,2494.56609,187.72492,609.73965,0.0,420.7581
2023-09-27 14:00:00,2024-07-17 00:00:00,3.1,4.404910012065169,289.7102543044301,276.3566541841924,105.70830449972284,0.0023632908922593,2499.93015,185.1232,572.84533,0.0,403.50272
2023-09-27 15:00:00,2024-07-17 00:00:00,3.1,4.404910012065169,289.7102543044301,276.3566541841924,105.70830449972284,0.0023632908922593,2597.01835,193.10669,589.88865,0.0,378.9755
2023-09-27 16:00:00,2024-07-17 00:00:00,3.1,5.227213090187637,295.1670351414865,275.4164553399873,331.6141852657356,0.0048889547094661,2568.52901,196.56583,601.95331,7.5199,372.83215
2023-09-27 17:00:00,2024-07-17 00:00:00,3.1,5.227213090187637,295.1670351414865,275.4164553399873,331.6141852657356,0.0048889547094661,2643.20431,193.1537,605.65547,29.28132,371.91624
2023-09-27 18:00:00,2024-07-17 00:00:00,3.1,5.227213090187637,295.1670351414865,275.4164553399873,331.6141852657356,0.0048889547094661,2778.10933,188.06047,593.9687,54.80796,356.02536
2023-09-27 19:00:00,2024-07-17 00:00:00,3.1,5.808050299796605,297.5518530152532,274.27608299117014,697.8556218228098,0.0023197618209369,2855.45916,182.26841,616.69608,69.22323,341.45175
2023-09-27 20:00:00,2024-07-17 00:00:00,3.1,5.808050299796605,297.5518530152532,274.27608299117014,697.8556218228098,0.0023197618209369,2892.70507,176.38701,634.16196,88.73381,347.40057
2023-09-27 21:00:00,2024-07-17 00:00:00,3.1,5.808050299796605,297.5518530152532,274.27608299117014,697.8556218228098,0.0023197618209369,2910.72832,174.06916,629.74847,112.82022,332.2309
2023-09-27 22:00:00,2024-07-17 00:00:00,3.1,4.864117093821916,295.03628976627294,274.8161731667948,524.9467701754022,0.0097099492663208,2915.56757,174.6989,658.19047,144.73323,352.19003
2023-09-27 23:00:00,2024-07-17 00:00:00,3.1,4.864117093821916,295.03628976627294,274.8161731667948,524.9467701754022,0.0097099492663208,2990.81271,175.94066,657.06614,161.62975,367.16345
