UTC time,coal,nat_gas,hydro,solar,wind
2023-06-28 00:00:00,3049.0,411.0,1385.0,194.0,510.0
2023-06-28 01:00:00,3079.0,404.0,1382.0,141.0,524.0
2023-06-28 02:00:00,3029.0,392.0,1368.0,57.0,697.0
2023-06-28 03:00:00,3073.0,415.0,1377.0,2.0,570.0
2023-06-28 04:00:00,3084.0,419.0,1355.0,0.0,428.0
2023-06-28 05:00:00,2908.0,386.0,1291.0,0.0,380.0
2023-06-28 06:00:00,2553.0,291.0,1273.0,0.0,543.0
2023-06-28 07:00:00,2139.0,175.0,1229.0,0.0,493.0
2023-06-28 08:00:00,2093.0,110.0,1153.0,0.0,698.0
2023-06-28 09:00:00,2041.0,91.0,1130.0,0.0,694.0
2023-06-28 10:00:00,2004.0,60.0,1120.0,0.0,520.0
2023-06-28 11:00:00,1969.0,59.0,1079.0,0.0,578.0
2023-06-28 12:00:00,1951.0,59.0,1126.0,2.0,610.0
2023-06-28 13:00:00,2015.0,88.0,1163.0,55.0,447.0
2023-06-28 14:00:00,2259.0,175.0,1250.0,167.0,335.0
2023-06-28 15:00:00,2560.0,184.0,1264.0,220.0,270.0
2023-06-28 16:00:00,2843.0,183.0,1260.0,259.0,193.0
2023-06-28 17:00:00,3019.0,183.0,1270.0,269.0,134.0
2023-06-28 18:00:00,3097.0,161.0,1300.0,268.0,72.0
2023-06-28 19:00:00,3135.0,184.0,1310.0,264.0,75.0
2023-06-28 20:00:00,3340.0,243.0,1339.0,259.0,120.0
2023-06-28 21:00:00,3293.0,247.0,1335.0,251.0,159.0
2023-06-28 22:00:00,3248.0,241.0,1349.0,204.0,221.0
2023-06-28 23:00:00,3400.0,251.0,1380.0,173.0,302.0
