UTC time,coal,nat_gas,hydro,solar,wind
2023-12-11 00:00:00,3077.0,489.0,800.0,13.0,773.0
2023-12-11 01:00:00,3321.0,524.0,935.0,0.0,721.0
2023-12-11 02:00:00,3310.0,509.0,931.0,0.0,680.0
2023-12-11 03:00:00,3082.0,442.0,929.0,0.0,656.0
2023-12-11 04:00:00,3031.0,424.0,886.0,0.0,661.0
2023-12-11 05:00:00,3011.0,391.0,667.0,0.0,683.0
2023-12-11 06:00:00,2917.0,356.0,514.0,0.0,672.0
2023-12-11 07:00:00,2859.0,340.0,401.0,0.0,640.0
2023-12-11 08:00:00,2697.0,325.0,423.0,0.0,608.0
2023-12-11 09:00:00,2513.0,339.0,407.0,0.0,555.0
2023-12-11 10:00:00,2481.0,337.0,394.0,0.0,564.0
2023-12-11 11:00:00,2399.0,336.0,402.0,0.0,564.0
2023-12-11 12:00:00,2709.0,333.0,450.0,0.0,558.0
2023-12-11 13:00:00,2875.0,387.0,572.0,0.0,504.0
2023-12-11 14:00:00,3178.0,524.0,730.0,0.0,444.0
2023-12-11 15:00:00,3176.0,524.0,705.0,35.0,407.0
2023-12-11 16:00:00,2837.0,367.0,659.0,219.0,405.0
2023-12-11 17:00:00,2790.0,368.0,625.0,290.0,288.0
2023-12-11 18:00:00,2871.0,374.0,564.0,270.0,265.0
2023-12-11 19:00:00,2804.0,406.0,561.0,251.0,237.0
2023-12-11 20:00:00,2794.0,398.0,545.0,256.0,195.0
2023-12-11 21:00:00,2790.0,397.0,537.0,272.0,162.0
2023-12-11 22:00:00,2781.0,399.0,539.0,205.0,117.0
2023-12-11 23:00:00,2763.0,426.0,574.0,105.0,97.0
