UTC time,coal,nat_gas,hydro,solar,wind
2023-03-20 00:00:00,2048.0,412.0,570.0,108.0,561.0
2023-03-20 01:00:00,2144.0,485.0,636.0,26.0,450.0
2023-03-20 02:00:00,2204.0,504.0,647.0,0.0,447.0
2023-03-20 03:00:00,2240.0,475.0,639.0,0.0,462.0
2023-03-20 04:00:00,2195.0,477.0,575.0,0.0,513.0
2023-03-20 05:00:00,2186.0,516.0,466.0,0.0,435.0
2023-03-20 06:00:00,2149.0,437.0,402.0,0.0,387.0
2023-03-20 07:00:00,2099.0,419.0,419.0,0.0,458.0
2023-03-20 08:00:00,2018.0,413.0,416.0,0.0,335.0
2023-03-20 09:00:00,2061.0,449.0,419.0,0.0,299.0
2023-03-20 10:00:00,2059.0,449.0,435.0,0.0,359.0
2023-03-20 11:00:00,2088.0,485.0,438.0,0.0,311.0
2023-03-20 12:00:00,2133.0,535.0,482.0,0.0,236.0
2023-03-20 13:00:00,2206.0,540.0,534.0,0.0,183.0
2023-03-20 14:00:00,2407.0,512.0,597.0,3.0,175.0
2023-03-20 15:00:00,2480.0,503.0,619.0,22.0,129.0
2023-03-20 16:00:00,2482.0,493.0,522.0,57.0,135.0
2023-03-20 17:00:00,2384.0,464.0,498.0,94.0,161.0
2023-03-20 18:00:00,2295.0,356.0,465.0,154.0,179.0
2023-03-20 19:00:00,2236.0,295.0,491.0,156.0,192.0
2023-03-20 20:00:00,2350.0,333.0,496.0,141.0,259.0
2023-03-20 21:00:00,2387.0,300.0,502.0,161.0,293.0
2023-03-20 22:00:00,2505.0,331.0,516.0,141.0,276.0
2023-03-20 23:00:00,2566.0,312.0,567.0,83.0,256.0
