UTC time,coal,nat_gas,hydro,solar,wind
2023-04-04 00:00:00,2142.0,273.0,715.0,97.0,963.0
2023-04-04 01:00:00,2237.0,273.0,743.0,75.0,1010.0
2023-04-04 02:00:00,2518.0,280.0,752.0,9.0,1241.0
2023-04-04 03:00:00,2415.0,373.0,759.0,0.0,1047.0
2023-04-04 04:00:00,2335.0,328.0,708.0,0.0,1029.0
2023-04-04 05:00:00,2141.0,287.0,681.0,0.0,1034.0
2023-04-04 06:00:00,2031.0,304.0,611.0,0.0,1018.0
2023-04-04 07:00:00,2125.0,314.0,558.0,0.0,1004.0
2023-04-04 08:00:00,2013.0,281.0,590.0,0.0,979.0
2023-04-04 09:00:00,2127.0,314.0,593.0,0.0,950.0
2023-04-04 10:00:00,2302.0,343.0,596.0,0.0,908.0
2023-04-04 11:00:00,2377.0,400.0,600.0,0.0,753.0
2023-04-04 12:00:00,2512.0,519.0,617.0,0.0,767.0
2023-04-04 13:00:00,2582.0,471.0,717.0,0.0,789.0
2023-04-04 14:00:00,2539.0,435.0,741.0,18.0,725.0
2023-04-04 15:00:00,2539.0,449.0,714.0,48.0,586.0
2023-04-04 16:00:00,2526.0,451.0,676.0,65.0,556.0
2023-04-04 17:00:00,2486.0,451.0,640.0,135.0,489.0
2023-04-04 18:00:00,2533.0,484.0,615.0,154.0,398.0
2023-04-04 19:00:00,2524.0,468.0,612.0,164.0,457.0
2023-04-04 20:00:00,2376.0,364.0,613.0,181.0,549.0
2023-04-04 21:00:00,2063.0,317.0,605.0,157.0,685.0
2023-04-04 22:00:00,1884.0,296.0,612.0,122.0,821.0
2023-04-04 23:00:00,1858.0,279.0,635.0,108.0,842.0
