UTC time,coal,nat_gas,hydro,solar,wind
2023-03-22 00:00:00,2783.0,341.0,656.0,74.0,563.0
2023-03-22 01:00:00,2764.0,409.0,683.0,22.0,606.0
2023-03-22 02:00:00,2732.0,433.0,676.0,0.0,638.0
2023-03-22 03:00:00,2681.0,401.0,675.0,0.0,611.0
2023-03-22 04:00:00,2675.0,326.0,651.0,0.0,664.0
2023-03-22 05:00:00,2701.0,297.0,581.0,0.0,623.0
2023-03-22 06:00:00,2649.0,304.0,502.0,0.0,531.0
2023-03-22 07:00:00,2651.0,368.0,448.0,0.0,392.0
2023-03-22 08:00:00,2560.0,326.0,469.0,0.0,335.0
2023-03-22 09:00:00,2585.0,319.0,468.0,0.0,290.0
2023-03-22 10:00:00,2638.0,319.0,461.0,0.0,292.0
2023-03-22 11:00:00,2609.0,355.0,472.0,0.0,264.0
2023-03-22 12:00:00,2778.0,478.0,510.0,0.0,267.0
2023-03-22 13:00:00,2870.0,484.0,568.0,0.0,279.0
2023-03-22 14:00:00,2926.0,472.0,655.0,16.0,285.0
2023-03-22 15:00:00,2941.0,469.0,673.0,72.0,257.0
2023-03-22 16:00:00,2997.0,420.0,622.0,109.0,275.0
2023-03-22 17:00:00,2871.0,405.0,571.0,125.0,371.0
2023-03-22 18:00:00,2770.0,434.0,553.0,148.0,447.0
2023-03-22 19:00:00,2791.0,449.0,552.0,148.0,436.0
2023-03-22 20:00:00,2720.0,392.0,547.0,145.0,575.0
2023-03-22 21:00:00,2663.0,264.0,543.0,154.0,547.0
2023-03-22 22:00:00,2642.0,261.0,548.0,149.0,499.0
2023-03-22 23:00:00,2662.0,353.0,582.0,150.0,456.0
