UTC time,coal,nat_gas,hydro,solar,wind
2023-08-18 00:00:00,3599.0,580.0,1312.0,189.0,855.0
2023-08-18 01:00:00,3626.0,582.0,1325.0,92.0,935.0
2023-08-18 02:00:00,3460.0,580.0,1310.0,9.0,952.0
2023-08-18 03:00:00,3359.0,550.0,1279.0,0.0,1031.0
2023-08-18 04:00:00,3176.0,459.0,1236.0,0.0,1056.0
2023-08-18 05:00:00,2933.0,408.0,1148.0,0.0,1039.0
2023-08-18 06:00:00,2621.0,338.0,1019.0,0.0,1009.0
2023-08-18 07:00:00,2492.0,294.0,921.0,0.0,995.0
2023-08-18 08:00:00,2407.0,289.0,863.0,0.0,989.0
2023-08-18 09:00:00,2412.0,289.0,832.0,0.0,986.0
2023-08-18 10:00:00,2504.0,292.0,809.0,0.0,874.0
2023-08-18 11:00:00,2580.0,305.0,772.0,0.0,701.0
2023-08-18 12:00:00,2759.0,348.0,789.0,0.0,675.0
2023-08-18 13:00:00,2792.0,336.0,829.0,13.0,736.0
2023-08-18 14:00:00,2798.0,307.0,824.0,126.0,682.0
2023-08-18 15:00:00,2878.0,312.0,865.0,202.0,618.0
2023-08-18 16:00:00,3157.0,382.0,1026.0,233.0,513.0
2023-08-18 17:00:00,3409.0,477.0,1052.0,244.0,462.0
2023-08-18 18:00:00,3642.0,554.0,1083.0,251.0,410.0
2023-08-18 19:00:00,3727.0,567.0,1099.0,259.0,335.0
2023-08-18 20:00:00,3713.0,690.0,1129.0,260.0,356.0
2023-08-18 21:00:00,3707.0,750.0,1253.0,241.0,341.0
2023-08-18 22:00:00,3640.0,763.0,1295.0,229.0,337.0
2023-08-18 23:00:00,3563.0,787.0,1267.0,211.0,331.0
