Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
37512,2023-04-13 00:00:00,2024-07-17 00:00:00,3.1,492.76,2156.0,371.0,884.0,110.0,500.0
37513,2023-04-13 01:00:00,2024-07-17 00:00:00,3.1,501.95,2315.0,395.0,915.0,53.0,550.0
37514,2023-04-13 02:00:00,2024-07-17 00:00:00,3.1,510.38,2455.0,403.0,1003.0,3.0,526.0
37515,2023-04-13 03:00:00,2024-07-17 00:00:00,3.1,476.76,2195.0,328.0,969.0,0.0,685.0
37516,2023-04-13 04:00:00,2024-07-17 00:00:00,3.1,448.55,1908.0,310.0,903.0,0.0,773.0
37517,2023-04-13 05:00:00,2024-07-17 00:00:00,3.1,427.96,1717.0,272.0,839.0,0.0,842.0
37518,2023-04-13 06:00:00,2024-07-17 00:00:00,3.1,466.39,1906.0,306.0,741.0,0.0,776.0
37519,2023-04-13 07:00:00,2024-07-17 00:00:00,3.1,504.57,2069.0,317.0,648.0,0.0,682.0
37520,2023-04-13 08:00:00,2024-07-17 00:00:00,3.1,500.06,2124.0,329.0,688.0,0.0,713.0
37521,2023-04-13 09:00:00,2024-07-17 00:00:00,3.1,498.5,2121.0,311.0,699.0,0.0,713.0
37522,2023-04-13 10:00:00,2024-07-17 00:00:00,3.1,527.09,2178.0,326.0,725.0,0.0,506.0
37523,2023-04-13 11:00:00,2024-07-17 00:00:00,3.1,536.03,2144.0,312.0,757.0,0.0,394.0
37524,2023-04-13 12:00:00,2024-07-17 00:00:00,3.1,529.67,2219.0,336.0,782.0,0.0,454.0
37525,2023-04-13 13:00:00,2024-07-17 00:00:00,3.1,518.21,2346.0,361.0,936.0,3.0,461.0
37526,2023-04-13 14:00:00,2024-07-17 00:00:00,3.1,509.24,2337.0,365.0,891.0,33.0,545.0
37527,2023-04-13 15:00:00,2024-07-17 00:00:00,3.1,522.92,2386.0,383.0,838.0,41.0,505.0
37528,2023-04-13 16:00:00,2024-07-17 00:00:00,3.1,515.04,2295.0,346.0,812.0,55.0,529.0
37529,2023-04-13 17:00:00,2024-07-17 00:00:00,3.1,490.38,2115.0,310.0,755.0,106.0,621.0
37530,2023-04-13 18:00:00,2024-07-17 00:00:00,3.1,472.45,1935.0,273.0,704.0,141.0,653.0
37531,2023-04-13 19:00:00,2024-07-17 00:00:00,3.1,459.86,1842.0,298.0,709.0,139.0,681.0
37532,2023-04-13 20:00:00,2024-07-17 00:00:00,3.1,473.08,1825.0,435.0,711.0,107.0,596.0
37533,2023-04-13 21:00:00,2024-07-17 00:00:00,3.1,458.29,1852.0,386.0,742.0,124.0,690.0
37534,2023-04-13 22:00:00,2024-07-17 00:00:00,3.1,460.22,2011.0,346.0,769.0,95.0,799.0
37535,2023-04-13 23:00:00,2024-07-17 00:00:00,3.1,462.06,2076.0,346.0,803.0,80.0,815.0
