UTC time,coal,nat_gas,hydro,solar,wind
2023-12-12 00:00:00,3047.0,519.0,714.0,14.0,94.0
2023-12-12 01:00:00,3256.0,532.0,834.0,0.0,136.0
2023-12-12 02:00:00,3044.0,535.0,838.0,0.0,98.0
2023-12-12 03:00:00,3025.0,529.0,813.0,0.0,96.0
2023-12-12 04:00:00,3026.0,474.0,788.0,0.0,84.0
2023-12-12 05:00:00,3002.0,444.0,690.0,0.0,117.0
2023-12-12 06:00:00,2893.0,406.0,555.0,0.0,146.0
2023-12-12 07:00:00,2819.0,383.0,447.0,0.0,182.0
2023-12-12 08:00:00,2639.0,340.0,396.0,0.0,273.0
2023-12-12 09:00:00,2525.0,292.0,378.0,0.0,372.0
2023-12-12 10:00:00,2372.0,274.0,370.0,0.0,449.0
2023-12-12 11:00:00,2338.0,275.0,379.0,0.0,487.0
2023-12-12 12:00:00,2309.0,273.0,440.0,0.0,563.0
2023-12-12 13:00:00,2491.0,286.0,609.0,0.0,591.0
2023-12-12 14:00:00,2668.0,341.0,718.0,0.0,603.0
2023-12-12 15:00:00,2752.0,425.0,711.0,4.0,625.0
2023-12-12 16:00:00,2756.0,443.0,694.0,29.0,594.0
2023-12-12 17:00:00,2877.0,461.0,627.0,64.0,634.0
2023-12-12 18:00:00,2865.0,470.0,565.0,103.0,583.0
2023-12-12 19:00:00,2908.0,497.0,523.0,122.0,466.0
2023-12-12 20:00:00,2964.0,500.0,534.0,118.0,345.0
2023-12-12 21:00:00,3105.0,557.0,525.0,103.0,279.0
2023-12-12 22:00:00,3112.0,584.0,550.0,61.0,262.0
2023-12-12 23:00:00,3127.0,589.0,580.0,30.0,237.0
