Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
35424,2023-01-16 00:00:00,2024-07-17 00:00:00,3.1,631.31,3269.0,291.0,651.0,5.0,286.0
35425,2023-01-16 01:00:00,2024-07-17 00:00:00,3.1,610.9,3304.0,262.0,747.0,0.0,368.0
35426,2023-01-16 02:00:00,2024-07-17 00:00:00,3.1,587.66,3241.0,255.0,770.0,0.0,510.0
35427,2023-01-16 03:00:00,2024-07-17 00:00:00,3.1,568.9,3129.0,252.0,743.0,0.0,647.0
35428,2023-01-16 04:00:00,2024-07-17 00:00:00,3.1,597.32,3239.0,211.0,699.0,0.0,508.0
35429,2023-01-16 05:00:00,2024-07-17 00:00:00,3.1,607.68,3253.0,221.0,599.0,0.0,528.0
35430,2023-01-16 06:00:00,2024-07-17 00:00:00,3.1,620.78,3221.0,218.0,488.0,0.0,528.0
35431,2023-01-16 07:00:00,2024-07-17 00:00:00,3.1,622.13,3142.0,209.0,370.0,0.0,610.0
35432,2023-01-16 08:00:00,2024-07-17 00:00:00,3.1,630.36,3137.0,198.0,352.0,0.0,571.0
35433,2023-01-16 09:00:00,2024-07-17 00:00:00,3.1,638.85,3029.0,199.0,350.0,0.0,484.0
35434,2023-01-16 10:00:00,2024-07-17 00:00:00,3.1,641.76,3073.0,198.0,354.0,0.0,474.0
35435,2023-01-16 11:00:00,2024-07-17 00:00:00,3.1,636.61,3080.0,198.0,363.0,0.0,501.0
35436,2023-01-16 12:00:00,2024-07-17 00:00:00,3.1,606.01,3002.0,198.0,365.0,0.0,684.0
35437,2023-01-16 13:00:00,2024-07-17 00:00:00,3.1,592.95,3098.0,198.0,419.0,0.0,764.0
35438,2023-01-16 14:00:00,2024-07-17 00:00:00,3.1,586.42,3234.0,209.0,497.0,0.0,792.0
35439,2023-01-16 15:00:00,2024-07-17 00:00:00,3.1,590.75,3273.0,235.0,544.0,7.0,715.0
35440,2023-01-16 16:00:00,2024-07-17 00:00:00,3.1,590.98,3423.0,274.0,544.0,48.0,727.0
35441,2023-01-16 17:00:00,2024-07-17 00:00:00,3.1,586.58,3344.0,242.0,524.0,96.0,713.0
35442,2023-01-16 18:00:00,2024-07-17 00:00:00,3.1,586.2,3407.0,277.0,536.0,108.0,713.0
35443,2023-01-16 19:00:00,2024-07-17 00:00:00,3.1,593.82,3395.0,204.0,503.0,113.0,683.0
35444,2023-01-16 20:00:00,2024-07-17 00:00:00,3.1,620.75,3424.0,252.0,479.0,107.0,495.0
35445,2023-01-16 21:00:00,2024-07-17 00:00:00,3.1,634.18,3446.0,291.0,459.0,114.0,403.0
35446,2023-01-16 22:00:00,2024-07-17 00:00:00,3.1,642.52,3374.0,312.0,465.0,103.0,320.0
35447,2023-01-16 23:00:00,2024-07-17 00:00:00,3.1,650.6,3455.0,259.0,492.0,94.0,279.0
