Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
38328,2023-05-17 00:00:00,2024-07-17 00:00:00,3.1,334.45,1501.0,462.0,1309.0,122.0,528.0
38329,2023-05-17 01:00:00,2024-07-17 00:00:00,3.1,392.09,1735.0,568.0,1314.0,44.0,238.0
38330,2023-05-17 02:00:00,2024-07-17 00:00:00,3.1,420.31,1905.0,682.0,1320.0,14.0,124.0
38331,2023-05-17 03:00:00,2024-07-17 00:00:00,3.1,414.39,1968.0,685.0,1317.0,0.0,251.0
38332,2023-05-17 04:00:00,2024-07-17 00:00:00,3.1,404.45,1892.0,567.0,1303.0,0.0,312.0
38333,2023-05-17 05:00:00,2024-07-17 00:00:00,3.1,371.26,1604.0,444.0,1286.0,0.0,392.0
38334,2023-05-17 06:00:00,2024-07-17 00:00:00,3.1,390.98,1628.0,514.0,1235.0,0.0,274.0
38335,2023-05-17 07:00:00,2024-07-17 00:00:00,3.1,413.04,1663.0,633.0,1215.0,0.0,116.0
38336,2023-05-17 08:00:00,2024-07-17 00:00:00,3.1,427.17,1728.0,556.0,1226.0,0.0,46.0
38337,2023-05-17 09:00:00,2024-07-17 00:00:00,3.1,422.18,1702.0,517.0,1222.0,0.0,76.0
38338,2023-05-17 10:00:00,2024-07-17 00:00:00,3.1,428.21,1770.0,577.0,1215.0,0.0,78.0
38339,2023-05-17 11:00:00,2024-07-17 00:00:00,3.1,427.79,1759.0,570.0,1224.0,0.0,65.0
38340,2023-05-17 12:00:00,2024-07-17 00:00:00,3.1,421.99,1772.0,579.0,1271.0,0.0,77.0
38341,2023-05-17 13:00:00,2024-07-17 00:00:00,3.1,421.19,1882.0,575.0,1282.0,37.0,125.0
38342,2023-05-17 14:00:00,2024-07-17 00:00:00,3.1,409.24,1826.0,585.0,1254.0,133.0,122.0
38343,2023-05-17 15:00:00,2024-07-17 00:00:00,3.1,410.11,1786.0,488.0,1237.0,161.0,78.0
38344,2023-05-17 16:00:00,2024-07-17 00:00:00,3.1,404.86,1688.0,473.0,1218.0,172.0,50.0
38345,2023-05-17 17:00:00,2024-07-17 00:00:00,3.1,405.62,1711.0,454.0,1215.0,173.0,67.0
38346,2023-05-17 18:00:00,2024-07-17 00:00:00,3.1,408.52,1747.0,467.0,1206.0,168.0,85.0
38347,2023-05-17 19:00:00,2024-07-17 00:00:00,3.1,407.97,1800.0,528.0,1219.0,176.0,109.0
38348,2023-05-17 20:00:00,2024-07-17 00:00:00,3.1,404.45,1781.0,524.0,1233.0,159.0,129.0
38349,2023-05-17 21:00:00,2024-07-17 00:00:00,3.1,405.45,1773.0,519.0,1240.0,149.0,116.0
38350,2023-05-17 22:00:00,2024-07-17 00:00:00,3.1,400.83,1813.0,489.0,1243.0,161.0,183.0
38351,2023-05-17 23:00:00,2024-07-17 00:00:00,3.1,407.75,1889.0,550.0,1299.0,115.0,167.0
