UTC time,coal,nat_gas,hydro,solar,wind
2023-06-04 00:00:00,2289.0,400.0,1267.0,150.0,179.0
2023-06-04 01:00:00,2326.0,406.0,1303.0,113.0,229.0
2023-06-04 02:00:00,2457.0,486.0,1286.0,23.0,246.0
2023-06-04 03:00:00,2598.0,500.0,1313.0,0.0,232.0
2023-06-04 04:00:00,2604.0,479.0,1239.0,0.0,236.0
2023-06-04 05:00:00,2505.0,441.0,1135.0,0.0,267.0
2023-06-04 06:00:00,2449.0,446.0,1086.0,0.0,246.0
2023-06-04 07:00:00,2459.0,441.0,1013.0,0.0,147.0
2023-06-04 08:00:00,2472.0,400.0,1021.0,0.0,126.0
2023-06-04 09:00:00,2400.0,379.0,1046.0,0.0,149.0
2023-06-04 10:00:00,2293.0,363.0,1026.0,0.0,175.0
2023-06-04 11:00:00,2111.0,315.0,980.0,0.0,195.0
2023-06-04 12:00:00,1889.0,282.0,1048.0,0.0,253.0
2023-06-04 13:00:00,1873.0,312.0,1064.0,9.0,256.0
2023-06-04 14:00:00,1844.0,339.0,1075.0,31.0,283.0
2023-06-04 15:00:00,1839.0,371.0,1163.0,59.0,377.0
2023-06-04 16:00:00,1847.0,357.0,1136.0,93.0,415.0
2023-06-04 17:00:00,1723.0,332.0,1158.0,101.0,458.0
2023-06-04 18:00:00,1715.0,327.0,1156.0,108.0,556.0
2023-06-04 19:00:00,1540.0,240.0,1145.0,111.0,648.0
2023-06-04 20:00:00,1490.0,232.0,1148.0,101.0,696.0
2023-06-04 21:00:00,1637.0,263.0,1164.0,120.0,550.0
2023-06-04 22:00:00,1753.0,253.0,1156.0,118.0,596.0
2023-06-04 23:00:00,1642.0,254.0,1197.0,131.0,472.0
