Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
42360,2023-11-01 00:00:00,2024-07-17 00:00:00,3.1,608.27,3052.0,288.0,664.0,29.0,348.0
42361,2023-11-01 01:00:00,2024-07-17 00:00:00,3.1,610.61,3273.0,282.0,682.0,0.0,419.0
42362,2023-11-01 02:00:00,2024-07-17 00:00:00,3.1,596.17,3116.0,274.0,668.0,0.0,489.0
42363,2023-11-01 03:00:00,2024-07-17 00:00:00,3.1,591.42,3077.0,275.0,639.0,0.0,539.0
42364,2023-11-01 04:00:00,2024-07-17 00:00:00,3.1,595.97,3085.0,275.0,599.0,0.0,546.0
42365,2023-11-01 05:00:00,2024-07-17 00:00:00,3.1,604.26,2992.0,275.0,499.0,0.0,547.0
42366,2023-11-01 06:00:00,2024-07-17 00:00:00,3.1,598.63,2837.0,275.0,411.0,0.0,616.0
42367,2023-11-01 07:00:00,2024-07-17 00:00:00,3.1,584.87,2720.0,268.0,390.0,0.0,689.0
42368,2023-11-01 08:00:00,2024-07-17 00:00:00,3.1,598.92,2712.0,226.0,363.0,0.0,623.0
42369,2023-11-01 09:00:00,2024-07-17 00:00:00,3.1,612.47,2859.0,226.0,349.0,0.0,599.0
42370,2023-11-01 10:00:00,2024-07-17 00:00:00,3.1,624.4,2923.0,226.0,350.0,0.0,540.0
42371,2023-11-01 11:00:00,2024-07-17 00:00:00,3.1,636.63,2942.0,250.0,352.0,0.0,459.0
42372,2023-11-01 12:00:00,2024-07-17 00:00:00,3.1,636.21,2976.0,252.0,390.0,0.0,434.0
42373,2023-11-01 13:00:00,2024-07-17 00:00:00,3.1,619.06,3002.0,275.0,529.0,0.0,416.0
42374,2023-11-01 14:00:00,2024-07-17 00:00:00,3.1,611.11,3024.0,261.0,593.0,4.0,416.0
42375,2023-11-01 15:00:00,2024-07-17 00:00:00,3.1,613.66,2990.0,216.0,570.0,59.0,366.0
42376,2023-11-01 16:00:00,2024-07-17 00:00:00,3.1,609.92,2966.0,222.0,576.0,134.0,306.0
42377,2023-11-01 17:00:00,2024-07-17 00:00:00,3.1,619.73,2885.0,224.0,552.0,157.0,213.0
42378,2023-11-01 18:00:00,2024-07-17 00:00:00,3.1,623.75,2878.0,232.0,502.0,184.0,206.0
42379,2023-11-01 19:00:00,2024-07-17 00:00:00,3.1,621.36,2805.0,224.0,510.0,170.0,205.0
42380,2023-11-01 20:00:00,2024-07-17 00:00:00,3.1,624.59,2766.0,223.0,506.0,150.0,195.0
42381,2023-11-01 21:00:00,2024-07-17 00:00:00,3.1,640.28,2890.0,227.0,500.0,158.0,132.0
42382,2023-11-01 22:00:00,2024-07-17 00:00:00,3.1,635.98,2882.0,249.0,508.0,184.0,119.0
42383,2023-11-01 23:00:00,2024-07-17 00:00:00,3.1,634.64,2898.0,255.0,554.0,151.0,117.0
