UTC time,coal,nat_gas,hydro,solar,wind
2023-07-03 00:00:00,3341.0,460.0,1397.0,223.0,241.0
2023-07-03 01:00:00,3407.0,438.0,1369.0,175.0,263.0
2023-07-03 02:00:00,3398.0,398.0,1357.0,59.0,183.0
2023-07-03 03:00:00,3375.0,409.0,1314.0,3.0,271.0
2023-07-03 04:00:00,3318.0,377.0,1291.0,0.0,261.0
2023-07-03 05:00:00,3260.0,373.0,1278.0,0.0,195.0
2023-07-03 06:00:00,3117.0,367.0,1239.0,0.0,205.0
2023-07-03 07:00:00,2868.0,324.0,1201.0,0.0,259.0
2023-07-03 08:00:00,2850.0,336.0,1182.0,0.0,239.0
2023-07-03 09:00:00,2997.0,377.0,1169.0,0.0,202.0
2023-07-03 10:00:00,2914.0,326.0,1145.0,0.0,187.0
2023-07-03 11:00:00,2917.0,340.0,1118.0,0.0,128.0
2023-07-03 12:00:00,2962.0,353.0,1117.0,2.0,99.0
2023-07-03 13:00:00,2890.0,318.0,1159.0,70.0,74.0
2023-07-03 14:00:00,2804.0,287.0,1272.0,205.0,103.0
2023-07-03 15:00:00,2840.0,294.0,1318.0,257.0,93.0
2023-07-03 16:00:00,2946.0,338.0,1353.0,268.0,99.0
2023-07-03 17:00:00,3098.0,375.0,1313.0,275.0,114.0
2023-07-03 18:00:00,3089.0,350.0,1303.0,272.0,187.0
2023-07-03 19:00:00,3008.0,339.0,1329.0,238.0,281.0
2023-07-03 20:00:00,3049.0,409.0,1350.0,201.0,262.0
2023-07-03 21:00:00,3156.0,507.0,1371.0,202.0,165.0
2023-07-03 22:00:00,3392.0,539.0,1415.0,205.0,128.0
2023-07-03 23:00:00,3502.0,562.0,1464.0,193.0,93.0
