UTC time,coal,nat_gas,hydro,solar,wind
2023-05-06 00:00:00,1296.0,280.0,1040.0,146.0,752.0
2023-05-06 01:00:00,1194.0,272.0,1130.0,102.0,906.0
2023-05-06 02:00:00,1280.0,321.0,1167.0,19.0,671.0
2023-05-06 03:00:00,1618.0,454.0,1157.0,0.0,650.0
2023-05-06 04:00:00,1857.0,455.0,1147.0,0.0,316.0
2023-05-06 05:00:00,1759.0,346.0,1068.0,0.0,398.0
2023-05-06 06:00:00,1694.0,374.0,912.0,0.0,396.0
2023-05-06 07:00:00,1621.0,332.0,887.0,0.0,325.0
2023-05-06 08:00:00,1582.0,339.0,934.0,0.0,213.0
2023-05-06 09:00:00,1862.0,466.0,911.0,0.0,126.0
2023-05-06 10:00:00,1957.0,431.0,911.0,0.0,148.0
2023-05-06 11:00:00,1962.0,436.0,936.0,0.0,97.0
2023-05-06 12:00:00,1996.0,441.0,996.0,0.0,116.0
2023-05-06 13:00:00,1962.0,432.0,1062.0,19.0,111.0
2023-05-06 14:00:00,1713.0,359.0,1076.0,109.0,153.0
2023-05-06 15:00:00,1499.0,323.0,1001.0,159.0,199.0
2023-05-06 16:00:00,1428.0,347.0,996.0,199.0,286.0
2023-05-06 17:00:00,1328.0,283.0,994.0,202.0,376.0
2023-05-06 18:00:00,1492.0,374.0,963.0,201.0,278.0
2023-05-06 19:00:00,1672.0,400.0,971.0,200.0,258.0
2023-05-06 20:00:00,1619.0,407.0,937.0,200.0,328.0
2023-05-06 21:00:00,1643.0,396.0,976.0,195.0,341.0
2023-05-06 22:00:00,1615.0,358.0,986.0,187.0,357.0
2023-05-06 23:00:00,1440.0,277.0,985.0,174.0,385.0
