UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast
2023-12-11 00:00:00,2024-07-17 00:00:00,3.1,3.492980090601096,274.8398020064852,270.3748947292862,196.9108734604616,0.3159807120966573,2985.10672,171.01387,655.13365,94.69636,450.78012
2023-12-11 01:00:00,2024-07-17 00:00:00,3.1,2.924302182165839,271.6781100573753,264.9044177834123,0.0236150290767691,0.0018580104937273,3100.94313,172.54559,684.81072,85.17343,446.77864
2023-12-11 02:00:00,2024-07-17 00:00:00,3.1,2.924302182165839,271.6781100573753,264.9044177834123,0.0236150290767691,0.0018580104937273,3117.29233,181.82516,685.25014,76.35731,436.77261
2023-12-11 03:00:00,2024-07-17 00:00:00,3.1,2.924302182165839,271.6781100573753,264.9044177834123,0.0236150290767691,0.0018580104937273,3159.96614,173.73039,675.00214,69.33979,413.37949
2023-12-11 04:00:00,2024-07-17 00:00:00,3.1,2.816025501493611,271.1338648741712,264.931351433124,0.0117944059252761,0.0063680330117334,3050.4832,182.18599,680.66074,58.58487,371.57202
2023-12-11 05:00:00,2024-07-17 00:00:00,3.1,2.816025501493611,271.1338648741712,264.931351433124,0.0117944059252761,0.0063680330117334,3014.41852,183.63448,643.64715,43.59888,362.67607
2023-12-11 06:00:00,2024-07-17 00:00:00,3.1,2.816025501493611,271.1338648741712,264.931351433124,0.0117944059252761,0.0063680330117334,3001.45562,189.65398,617.23123,24.27209,337.19754
2023-12-11 07:00:00,2024-07-17 00:00:00,3.1,2.682059370659528,270.662938487766,265.1944483634828,0.0,0.0084919832950044,2950.29999,178.22262,601.54176,12.48861,334.66139
2023-12-11 08:00:00,2024-07-17 00:00:00,3.1,2.682059370659528,270.662938487766,265.1944483634828,0.0,0.0084919832950044,2782.57496,169.59303,555.05668,3.80055,356.98516
2023-12-11 09:00:00,2024-07-17 00:00:00,3.1,2.682059370659528,270.662938487766,265.1944483634828,0.0,0.0084919832950044,2665.76445,169.28585,576.14832,0.0,397.51251
2023-12-11 10:00:00,2024-07-17 00:00:00,3.1,2.5946243771604784,270.3399536067998,265.3156661105104,0.0,0.0354881335888514,2609.48814,173.83774,591.49458,0.0,422.9267
2023-12-11 11:00:00,2024-07-17 00:00:00,3.1,2.5946243771604784,270.3399536067998,265.3156661105104,0.0,0.0354881335888514,2589.74719,184.61877,561.81593,0.0,440.10571
