UTC time,coal,nat_gas,hydro,solar,wind
2023-12-10 00:00:00,2454.0,387.0,787.0,12.0,717.0
2023-12-10 01:00:00,3049.0,488.0,862.0,0.0,681.0
2023-12-10 02:00:00,3163.0,540.0,924.0,0.0,546.0
2023-12-10 03:00:00,3154.0,548.0,923.0,0.0,414.0
2023-12-10 04:00:00,3181.0,547.0,836.0,0.0,398.0
2023-12-10 05:00:00,3109.0,519.0,663.0,0.0,503.0
2023-12-10 06:00:00,2890.0,392.0,533.0,0.0,566.0
2023-12-10 07:00:00,2800.0,371.0,373.0,0.0,586.0
2023-12-10 08:00:00,2744.0,393.0,331.0,0.0,716.0
2023-12-10 09:00:00,2664.0,363.0,321.0,0.0,742.0
2023-12-10 10:00:00,2445.0,306.0,321.0,0.0,772.0
2023-12-10 11:00:00,2518.0,307.0,324.0,0.0,804.0
2023-12-10 12:00:00,2605.0,322.0,355.0,0.0,752.0
2023-12-10 13:00:00,2752.0,354.0,460.0,0.0,729.0
2023-12-10 14:00:00,2803.0,424.0,579.0,0.0,717.0
2023-12-10 15:00:00,2845.0,424.0,636.0,20.0,769.0
2023-12-10 16:00:00,2673.0,346.0,584.0,140.0,711.0
2023-12-10 17:00:00,2763.0,412.0,569.0,218.0,495.0
2023-12-10 18:00:00,2707.0,404.0,569.0,234.0,320.0
2023-12-10 19:00:00,2687.0,326.0,545.0,209.0,470.0
2023-12-10 20:00:00,2440.0,302.0,516.0,206.0,622.0
2023-12-10 21:00:00,2561.0,312.0,494.0,203.0,707.0
2023-12-10 22:00:00,2596.0,315.0,477.0,136.0,832.0
2023-12-10 23:00:00,2739.0,341.0,533.0,112.0,911.0
