Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
43032,2023-11-29 00:00:00,2024-07-17 00:00:00,3.1,570.81,3232.0,461.0,625.0,13.0,271.0
43033,2023-11-29 01:00:00,2024-07-17 00:00:00,3.1,557.45,3394.0,518.0,688.0,0.0,371.0
43034,2023-11-29 02:00:00,2024-07-17 00:00:00,3.1,548.9,3374.0,499.0,692.0,0.0,443.0
43035,2023-11-29 03:00:00,2024-07-17 00:00:00,3.1,540.61,3325.0,508.0,676.0,0.0,513.0
43036,2023-11-29 04:00:00,2024-07-17 00:00:00,3.1,552.13,3366.0,510.0,647.0,0.0,452.0
43037,2023-11-29 05:00:00,2024-07-17 00:00:00,3.1,560.92,3273.0,475.0,549.0,0.0,451.0
43038,2023-11-29 06:00:00,2024-07-17 00:00:00,3.1,554.49,3033.0,391.0,425.0,0.0,569.0
43039,2023-11-29 07:00:00,2024-07-17 00:00:00,3.1,565.81,2988.0,380.0,357.0,0.0,537.0
43040,2023-11-29 08:00:00,2024-07-17 00:00:00,3.1,575.69,2944.0,343.0,342.0,0.0,478.0
43041,2023-11-29 09:00:00,2024-07-17 00:00:00,3.1,568.91,2942.0,338.0,319.0,0.0,551.0
43042,2023-11-29 10:00:00,2024-07-17 00:00:00,3.1,566.6,3035.0,337.0,322.0,0.0,597.0
43043,2023-11-29 11:00:00,2024-07-17 00:00:00,3.1,564.05,3006.0,341.0,346.0,0.0,581.0
43044,2023-11-29 12:00:00,2024-07-17 00:00:00,3.1,550.18,2943.0,343.0,364.0,0.0,646.0
43045,2023-11-29 13:00:00,2024-07-17 00:00:00,3.1,547.14,3051.0,349.0,479.0,0.0,595.0
43046,2023-11-29 14:00:00,2024-07-17 00:00:00,3.1,536.06,3031.0,372.0,571.0,0.0,580.0
43047,2023-11-29 15:00:00,2024-07-17 00:00:00,3.1,519.13,2987.0,348.0,596.0,45.0,645.0
43048,2023-11-29 16:00:00,2024-07-17 00:00:00,3.1,496.22,2834.0,293.0,568.0,202.0,662.0
43049,2023-11-29 17:00:00,2024-07-17 00:00:00,3.1,503.54,2676.0,290.0,530.0,257.0,499.0
43050,2023-11-29 18:00:00,2024-07-17 00:00:00,3.1,516.68,2713.0,298.0,507.0,252.0,434.0
43051,2023-11-29 19:00:00,2024-07-17 00:00:00,3.1,511.41,2711.0,321.0,504.0,236.0,489.0
43052,2023-11-29 20:00:00,2024-07-17 00:00:00,3.1,507.33,2692.0,324.0,499.0,243.0,511.0
43053,2023-11-29 21:00:00,2024-07-17 00:00:00,3.1,502.97,2589.0,318.0,513.0,246.0,480.0
43054,2023-11-29 22:00:00,2024-07-17 00:00:00,3.1,503.22,2517.0,349.0,514.0,252.0,426.0
43055,2023-11-29 23:00:00,2024-07-17 00:00:00,3.1,534.94,2922.0,345.0,585.0,123.0,415.0
