UTC time,nuclear,hydro,solar,wind
2023-07-03 00:00:00,2784.0,876.0,0.0,15.0
2023-07-03 01:00:00,2786.0,861.0,0.0,19.0
2023-07-03 02:00:00,2787.0,872.0,0.0,22.0
2023-07-03 03:00:00,2786.0,946.0,0.0,20.0
2023-07-03 04:00:00,2785.0,1271.0,15.0,13.0
2023-07-03 05:00:00,2785.0,2469.0,132.0,10.0
2023-07-03 06:00:00,2783.0,1959.0,422.0,9.0
2023-07-03 07:00:00,2800.0,1194.0,1060.0,7.0
2023-07-03 08:00:00,2869.0,1065.0,1702.0,7.0
2023-07-03 09:00:00,2943.0,1297.0,1517.0,9.0
2023-07-03 10:00:00,2942.0,920.0,1174.0,11.0
2023-07-03 11:00:00,2941.0,639.0,1558.0,14.0
2023-07-03 12:00:00,2938.0,804.0,1402.0,16.0
2023-07-03 13:00:00,2938.0,1037.0,1505.0,17.0
2023-07-03 14:00:00,2935.0,1008.0,1203.0,19.0
2023-07-03 15:00:00,2935.0,1177.0,1729.0,17.0
2023-07-03 16:00:00,2934.0,1626.0,1184.0,21.0
2023-07-03 17:00:00,2935.0,2840.0,505.0,18.0
2023-07-03 18:00:00,2936.0,3514.0,172.0,17.0
2023-07-03 19:00:00,2939.0,3541.0,12.0,16.0
2023-07-03 20:00:00,2941.0,3032.0,0.0,19.0
2023-07-03 21:00:00,2945.0,2175.0,0.0,20.0
2023-07-03 22:00:00,2944.0,1059.0,0.0,29.0
2023-07-03 23:00:00,2944.0,977.0,0.0,26.0
