Unnamed: 0,UTC time,carbon_intensity,nuclear,hydro,solar,wind
41592,2023-09-30 00:00:00,0.0,2968.0,825.0,0.0,2.0
41593,2023-09-30 01:00:00,0.0,2966.0,638.0,0.0,0.0
41594,2023-09-30 02:00:00,0.0,2969.0,579.0,0.0,1.0
41595,2023-09-30 03:00:00,0.0,2967.0,695.0,0.0,1.0
41596,2023-09-30 04:00:00,0.0,2970.0,1476.0,0.0,1.0
41597,2023-09-30 05:00:00,0.0,2970.0,2169.0,1.0,1.0
41598,2023-09-30 06:00:00,0.0,2970.0,2152.0,65.0,1.0
41599,2023-09-30 07:00:00,0.0,2969.0,1515.0,459.0,2.0
41600,2023-09-30 08:00:00,0.0,2966.0,558.0,1010.0,2.0
41601,2023-09-30 09:00:00,0.0,2964.0,451.0,1531.0,2.0
41602,2023-09-30 10:00:00,0.0,2962.0,329.0,1720.0,1.0
41603,2023-09-30 11:00:00,0.0,2959.0,376.0,1742.0,2.0
41604,2023-09-30 12:00:00,0.0,2956.0,413.0,1805.0,3.0
41605,2023-09-30 13:00:00,0.0,2954.0,569.0,1560.0,7.0
41606,2023-09-30 14:00:00,0.0,2953.0,936.0,952.0,10.0
41607,2023-09-30 15:00:00,0.0,2952.0,2532.0,364.0,10.0
41608,2023-09-30 16:00:00,0.0,2954.0,2917.0,175.0,8.0
41609,2023-09-30 17:00:00,0.0,2958.0,3947.0,14.0,6.0
41610,2023-09-30 18:00:00,0.0,2964.0,3704.0,0.0,5.0
41611,2023-09-30 19:00:00,0.0,2965.0,2580.0,0.0,3.0
41612,2023-09-30 20:00:00,0.0,2971.0,2151.0,0.0,0.0
41613,2023-09-30 21:00:00,0.0,2973.0,1824.0,0.0,0.0
41614,2023-09-30 22:00:00,0.0,2976.0,1799.0,0.0,0.0
41615,2023-09-30 23:00:00,0.0,2979.0,1159.0,0.0,0.0
