Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nuclear,hydro,solar,wind
39744,2023-07-15 00:00:00,2024-07-17 00:00:00,3.1,0.0,2934.0,1101.0,0.0,41.0
39745,2023-07-15 01:00:00,2024-07-17 00:00:00,3.1,0.0,2938.0,999.0,0.0,41.0
39746,2023-07-15 02:00:00,2024-07-17 00:00:00,3.1,0.0,2940.0,1016.0,0.0,33.0
39747,2023-07-15 03:00:00,2024-07-17 00:00:00,3.1,0.0,2944.0,1053.0,0.0,31.0
39748,2023-07-15 04:00:00,2024-07-17 00:00:00,3.1,0.0,2945.0,1090.0,33.0,29.0
39749,2023-07-15 05:00:00,2024-07-17 00:00:00,3.1,0.0,2944.0,1050.0,243.0,27.0
39750,2023-07-15 06:00:00,2024-07-17 00:00:00,3.1,0.0,2939.0,1036.0,657.0,25.0
39751,2023-07-15 07:00:00,2024-07-17 00:00:00,3.1,0.0,2929.0,962.0,1283.0,22.0
39752,2023-07-15 08:00:00,2024-07-17 00:00:00,3.1,0.0,2916.0,886.0,1835.0,15.0
39753,2023-07-15 09:00:00,2024-07-17 00:00:00,3.1,0.0,2910.0,856.0,2170.0,9.0
39754,2023-07-15 10:00:00,2024-07-17 00:00:00,3.1,0.0,2899.0,849.0,2402.0,18.0
39755,2023-07-15 11:00:00,2024-07-17 00:00:00,3.1,0.0,2895.0,877.0,2462.0,24.0
39756,2023-07-15 12:00:00,2024-07-17 00:00:00,3.1,0.0,2890.0,1042.0,1091.0,16.0
39757,2023-07-15 13:00:00,2024-07-17 00:00:00,3.1,0.0,2893.0,1002.0,1245.0,19.0
39758,2023-07-15 14:00:00,2024-07-17 00:00:00,3.1,0.0,2892.0,986.0,1635.0,10.0
39759,2023-07-15 15:00:00,2024-07-17 00:00:00,3.1,0.0,2887.0,1109.0,1477.0,7.0
39760,2023-07-15 16:00:00,2024-07-17 00:00:00,3.1,0.0,2886.0,1515.0,504.0,10.0
39761,2023-07-15 17:00:00,2024-07-17 00:00:00,3.1,0.0,2892.0,1810.0,147.0,15.0
39762,2023-07-15 18:00:00,2024-07-17 00:00:00,3.1,0.0,2894.0,2194.0,66.0,25.0
39763,2023-07-15 19:00:00,2024-07-17 00:00:00,3.1,0.0,2899.0,2182.0,0.0,21.0
39764,2023-07-15 20:00:00,2024-07-17 00:00:00,3.1,0.0,2912.0,1905.0,0.0,19.0
39765,2023-07-15 21:00:00,2024-07-17 00:00:00,3.1,0.0,2920.0,1201.0,0.0,42.0
39766,2023-07-15 22:00:00,2024-07-17 00:00:00,3.1,0.0,2922.0,1311.0,0.0,49.0
39767,2023-07-15 23:00:00,2024-07-17 00:00:00,3.1,0.0,2932.0,1050.0,0.0,53.0
