UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast
2023-05-13 00:00:00,2024-07-17 00:00:00,3.1,1.1734807820781814,277.6632521574701,276.5954994712615,2.115345156166987,0.9048255302383172,1694.98282,273.59501,0.0,0.0
2023-05-13 01:00:00,2024-07-17 00:00:00,3.1,1.2904962534345696,276.50813749159965,275.3699840208608,0.0,0.0186719040646558,1684.3269,151.90418,0.0,0.0
2023-05-13 02:00:00,2024-07-17 00:00:00,3.1,1.2904962534345696,276.50813749159965,275.3699840208608,0.0,0.0186719040646558,1674.48067,178.94294,0.0,0.0
2023-05-13 03:00:00,2024-07-17 00:00:00,3.1,1.2904962534345696,276.50813749159965,275.3699840208608,0.0,0.0186719040646558,1669.61292,551.37955,0.0,0.0
2023-05-13 04:00:00,2024-07-17 00:00:00,3.1,1.101401707988339,278.4775696529891,277.0268505334991,17.25990451153458,0.0748824620170655,1677.58849,1061.99592,2.0,0.0
2023-05-13 05:00:00,2024-07-17 00:00:00,3.1,1.101401707988339,278.4775696529891,277.0268505334991,17.25990451153458,0.0748824620170655,1685.72479,1532.83825,12.0,0.0
2023-05-13 06:00:00,2024-07-17 00:00:00,3.1,1.101401707988339,278.4775696529891,277.0268505334991,17.25990451153458,0.0748824620170655,1694.72104,1774.33389,29.0,0.0
2023-05-13 07:00:00,2024-07-17 00:00:00,3.1,1.801357789706468,280.719610084053,277.93235920961325,245.7310302789539,0.2835076726405282,1695.82362,1631.99464,49.0,0.0
2023-05-13 08:00:00,2024-07-17 00:00:00,3.1,1.801357789706468,280.719610084053,277.93235920961325,245.7310302789539,0.2835076726405282,1728.46856,1335.51428,67.0,0.0
2023-05-13 09:00:00,2024-07-17 00:00:00,3.1,1.801357789706468,280.719610084053,277.93235920961325,245.7310302789539,0.2835076726405282,1735.42326,1220.04092,81.0,0.0
2023-05-13 10:00:00,2024-07-17 00:00:00,3.1,2.2520026400720714,282.4470268671363,278.53539158952503,351.85868996985914,1.13426724639078,1698.34364,1174.45844,90.0,0.0
2023-05-13 11:00:00,2024-07-17 00:00:00,3.1,2.2520026400720714,282.4470268671363,278.53539158952503,351.85868996985914,1.13426724639078,1715.88841,1054.46651,94.0,0.0
2023-05-13 12:00:00,2024-07-17 00:00:00,3.1,2.2520026400720714,282.4470268671363,278.53539158952503,351.85868996985914,1.13426724639078,1656.12363,830.51289,92.0,0.0
2023-05-13 13:00:00,2024-07-17 00:00:00,3.1,2.088252400219539,282.45091812118994,279.19363709754566,446.2036729679157,1.2881076464285743,1707.51428,623.97024,82.0,0.0
2023-05-13 14:00:00,2024-07-17 00:00:00,3.1,2.088252400219539,282.45091812118994,279.19363709754566,446.2036729679157,1.2881076464285743,1702.10392,805.93867,66.0,0.0
2023-05-13 15:00:00,2024-07-17 00:00:00,3.1,2.088252400219539,282.45091812118994,279.19363709754566,446.2036729679157,1.2881076464285743,1701.21483,1218.63828,48.0,0.0
2023-05-13 16:00:00,2024-07-17 00:00:00,3.1,1.5994946370445695,280.578694228812,279.1567542018598,314.5306810613215,2.5379452084051985,1728.27681,1739.50871,28.0,0.0
2023-05-13 17:00:00,2024-07-17 00:00:00,3.1,1.5994946370445695,280.578694228812,279.1567542018598,314.5306810613215,2.5379452084051985,1723.6472,2098.86484,12.0,0.0
2023-05-13 18:00:00,2024-07-17 00:00:00,3.1,1.5994946370445695,280.578694228812,279.1567542018598,314.5306810613215,2.5379452084051985,1718.14246,2189.16749,2.0,0.0
2023-05-13 19:00:00,2024-07-17 00:00:00,3.1,1.5902988426290756,278.0300172209228,277.0944878579926,5.928552264838499,0.4502958303945072,1730.12244,1802.77777,0.0,0.0
2023-05-13 20:00:00,2024-07-17 00:00:00,3.1,1.5902988426290756,278.0300172209228,277.0944878579926,5.928552264838499,0.4502958303945072,1734.57766,1305.37102,0.0,0.0
2023-05-13 21:00:00,2024-07-17 00:00:00,3.1,1.5902988426290756,278.0300172209228,277.0944878579926,5.928552264838499,0.4502958303945072,1728.2413,942.04786,0.0,0.0
2023-05-13 22:00:00,2024-07-17 00:00:00,3.1,1.6308849286286704,277.459600868551,276.4735169089031,2.965100147704666,0.5640869846697736,1721.88139,685.14144,0.0,0.0
2023-05-13 23:00:00,2024-07-17 00:00:00,3.1,1.6308849286286704,277.459600868551,276.4735169089031,2.965100147704666,0.5640869846697736,1723.69549,558.64808,0.0,0.0
2023-05-14 00:00:00,2024-07-17 00:00:00,3.1,1.6308849286286704,277.459600868551,276.4735169089031,2.965100147704666,0.5640869846697736,1708.84832,607.0468,12.0589,1.19235
2023-05-14 01:00:00,2024-07-17 00:00:00,3.1,1.732015724293664,276.7438140924048,275.7240543384896,0.0,0.0637753834199697,1698.14851,386.73626,19.97507,1.34097
2023-05-14 02:00:00,2024-07-17 00:00:00,3.1,1.732015724293664,276.7438140924048,275.7240543384896,0.0,0.0637753834199697,1688.29509,286.39772,0.0,1.69913
2023-05-14 03:00:00,2024-07-17 00:00:00,3.1,1.732015724293664,276.7438140924048,275.7240543384896,0.0,0.0637753834199697,1683.43681,549.38466,0.0,2.93004
2023-05-14 04:00:00,2024-07-17 00:00:00,3.1,1.5443916173802563,279.29968476243346,277.3686440573832,32.65888771207061,0.19980996656816,1691.39114,938.43919,0.0,4.09095
2023-05-14 05:00:00,2024-07-17 00:00:00,3.1,1.5443916173802563,279.29968476243346,277.3686440573832,32.65888771207061,0.19980996656816,1699.54639,1320.95689,2.00096,5.02752
2023-05-14 06:00:00,2024-07-17 00:00:00,3.1,1.5443916173802563,279.29968476243346,277.3686440573832,32.65888771207061,0.19980996656816,1708.59013,1531.55676,60.11067,5.46519
2023-05-14 07:00:00,2024-07-17 00:00:00,3.1,2.264360744653908,283.325835438954,277.94677283153,479.1520501805156,0.4501227954394752,1709.75417,1447.50623,86.23928,5.48224
2023-05-14 08:00:00,2024-07-17 00:00:00,3.1,2.264360744653908,283.325835438954,277.94677283153,479.1520501805156,0.4501227954394752,1742.39033,1225.87528,127.50463,5.75967
2023-05-14 09:00:00,2024-07-17 00:00:00,3.1,2.264360744653908,283.325835438954,277.94677283153,479.1520501805156,0.4501227954394752,1749.35021,1126.59506,202.90554,6.40689
2023-05-14 10:00:00,2024-07-17 00:00:00,3.1,2.425687773330319,285.3163323267538,278.36490708642737,638.9140788079992,1.3577827677618195,1712.13552,1043.06637,261.90466,7.21119
2023-05-14 11:00:00,2024-07-17 00:00:00,3.1,2.425687773330319,285.3163323267538,278.36490708642737,638.9140788079992,1.3577827677618195,1729.75152,889.6262,271.59716,7.69728
2023-05-14 12:00:00,2024-07-17 00:00:00,3.1,2.425687773330319,285.3163323267538,278.36490708642737,638.9140788079992,1.3577827677618195,1669.65242,629.97695,318.24327,7.70938
2023-05-14 13:00:00,2024-07-17 00:00:00,3.1,2.4239637493626507,284.94680288646674,279.5287865459999,639.5951564730024,1.320338210738624,1721.26825,424.32547,314.15149,7.56603
2023-05-14 14:00:00,2024-07-17 00:00:00,3.1,2.4239637493626507,284.94680288646674,279.5287865459999,639.5951564730024,1.320338210738624,1715.79683,655.20202,298.43038,7.9385
2023-05-14 15:00:00,2024-07-17 00:00:00,3.1,2.4239637493626507,284.94680288646674,279.5287865459999,639.5951564730024,1.320338210738624,1714.90654,1071.48155,234.0509,8.249
2023-05-14 16:00:00,2024-07-17 00:00:00,3.1,1.7938659137950448,282.0439449362723,279.9101520506033,455.0887608879284,2.7646904237627945,1742.00205,1637.059,163.99978,8.51716
2023-05-14 17:00:00,2024-07-17 00:00:00,3.1,1.7938659137950448,282.0439449362723,279.9101520506033,455.0887608879284,2.7646904237627945,1737.3427,2056.66073,125.43226,9.10053
2023-05-14 18:00:00,2024-07-17 00:00:00,3.1,1.7938659137950448,282.0439449362723,279.9101520506033,455.0887608879284,2.7646904237627945,1731.8214,2271.33333,41.30163,9.77102
2023-05-14 19:00:00,2024-07-17 00:00:00,3.1,1.852867389581255,279.37997131047024,278.34734788841786,6.798846151448075,0.7466819562780695,1743.878,2006.36113,2.27956,9.88969
2023-05-14 20:00:00,2024-07-17 00:00:00,3.1,1.852867389581255,279.37997131047024,278.34734788841786,6.798846151448075,0.7466819562780695,1748.37393,1623.3911,0.0,10.37618
2023-05-14 21:00:00,2024-07-17 00:00:00,3.1,1.852867389581255,279.37997131047024,278.34734788841786,6.798846151448075,0.7466819562780695,1741.9392,1301.96051,0.0,9.68658
2023-05-14 22:00:00,2024-07-17 00:00:00,3.1,1.891215905322622,278.9951300371838,278.165691911415,3.399561894923907,1.1986865913487643,1735.56492,1067.11716,0.0,8.97039
2023-05-14 23:00:00,2024-07-17 00:00:00,3.1,1.891215905322622,278.9951300371838,278.165691911415,3.399561894923907,1.1986865913487643,1737.29003,948.28558,5.04611,9.60188
2023-05-15 00:00:00,2024-07-17 00:00:00,3.1,1.891215905322622,278.9951300371838,278.165691911415,3.399561894923907,1.1986865913487643,1722.54482,706.12043,16.68771,5.69779
2023-05-15 01:00:00,2024-07-17 00:00:00,3.1,2.306624076564672,278.71292567620446,277.9719929369263,0.0,0.3714720087275551,1711.80171,461.24673,10.31366,5.54614
2023-05-15 02:00:00,2024-07-17 00:00:00,3.1,2.306624076564672,278.71292567620446,277.9719929369263,0.0,0.3714720087275551,1701.94151,336.38868,0.0,5.81108
2023-05-15 03:00:00,2024-07-17 00:00:00,3.1,2.306624076564672,278.71292567620446,277.9719929369263,0.0,0.3714720087275551,1697.09221,586.02633,0.0,6.86633
2023-05-15 04:00:00,2024-07-17 00:00:00,3.1,2.709983306088866,279.5926941853748,278.6555404870052,10.215360266750029,1.1155891061333278,1705.02539,961.60637,0.0,7.86562
2023-05-15 05:00:00,2024-07-17 00:00:00,3.1,2.709983306088866,279.5926941853748,278.6555404870052,10.215360266750029,1.1155891061333278,1713.19939,1339.04479,61.75516,8.70468
2023-05-15 06:00:00,2024-07-17 00:00:00,3.1,2.709983306088866,279.5926941853748,278.6555404870052,10.215360266750029,1.1155891061333278,1722.29002,1572.07857,174.36525,9.06596
2023-05-15 07:00:00,2024-07-17 00:00:00,3.1,3.40619400647871,279.91543059797584,278.66287198743896,89.00877379866395,1.2843370986121885,1723.51452,1528.52563,252.4368,9.00058
2023-05-15 08:00:00,2024-07-17 00:00:00,3.1,3.40619400647871,279.91543059797584,278.66287198743896,89.00877379866395,1.2843370986121885,1756.14249,1348.75154,353.18957,9.25939
