Unnamed: 0,UTC time,carbon_intensity,nuclear,hydro,solar,wind
39720,2023-07-14 00:00:00,16.4,2958.0,1716.0,0.0,1.0
39721,2023-07-14 01:00:00,16.52,2960.0,1789.0,0.0,2.0
39722,2023-07-14 02:00:00,16.5,2962.0,1782.0,0.0,4.0
39723,2023-07-14 03:00:00,17.12,2965.0,2216.0,0.0,8.0
39724,2023-07-14 04:00:00,17.89,2966.0,2683.0,42.0,11.0
39725,2023-07-14 05:00:00,18.81,2964.0,2510.0,277.0,11.0
39726,2023-07-14 06:00:00,20.38,2960.0,2359.0,666.0,12.0
39727,2023-07-14 07:00:00,22.51,2954.0,1355.0,1295.0,10.0
39728,2023-07-14 08:00:00,24.57,2945.0,1355.0,1854.0,6.0
39729,2023-07-14 09:00:00,25.72,2937.0,1268.0,2206.0,4.0
39730,2023-07-14 10:00:00,26.48,2932.0,1292.0,2467.0,4.0
39731,2023-07-14 11:00:00,26.68,2924.0,1303.0,2541.0,7.0
39732,2023-07-14 12:00:00,26.72,2922.0,1336.0,2561.0,11.0
39733,2023-07-14 13:00:00,26.06,2919.0,1565.0,2347.0,13.0
39734,2023-07-14 14:00:00,25.42,2913.0,1441.0,2113.0,15.0
39735,2023-07-14 15:00:00,24.01,2910.0,2315.0,1674.0,15.0
39736,2023-07-14 16:00:00,22.4,2909.0,3043.0,1131.0,18.0
39737,2023-07-14 17:00:00,20.61,2905.0,3401.0,559.0,15.0
39738,2023-07-14 18:00:00,19.28,2905.0,3610.0,164.0,11.0
39739,2023-07-14 19:00:00,18.56,2909.0,3483.0,9.0,13.0
39740,2023-07-14 20:00:00,17.94,2917.0,2884.0,0.0,21.0
39741,2023-07-14 21:00:00,16.75,2923.0,1932.0,0.0,21.0
39742,2023-07-14 22:00:00,16.17,2925.0,1580.0,0.0,31.0
39743,2023-07-14 23:00:00,15.16,2931.0,1066.0,0.0,39.0
