UTC time,nuclear,hydro,solar,wind
2023-06-28 00:00:00,2631.0,1147.0,0.0,6.0
2023-06-28 01:00:00,2633.0,1246.0,0.0,8.0
2023-06-28 02:00:00,2637.0,1279.0,0.0,12.0
2023-06-28 03:00:00,2641.0,1477.0,0.0,11.0
2023-06-28 04:00:00,2647.0,2672.0,60.0,11.0
2023-06-28 05:00:00,2648.0,3225.0,271.0,8.0
2023-06-28 06:00:00,2653.0,3349.0,458.0,6.0
2023-06-28 07:00:00,2651.0,2919.0,806.0,5.0
2023-06-28 08:00:00,2641.0,2439.0,1109.0,3.0
2023-06-28 09:00:00,2639.0,2205.0,1396.0,4.0
2023-06-28 10:00:00,2638.0,1274.0,2393.0,10.0
2023-06-28 11:00:00,2637.0,1116.0,2544.0,10.0
2023-06-28 12:00:00,2638.0,1054.0,2445.0,11.0
2023-06-28 13:00:00,2636.0,1000.0,2298.0,13.0
2023-06-28 14:00:00,2638.0,1223.0,1996.0,13.0
2023-06-28 15:00:00,2642.0,2102.0,1579.0,12.0
2023-06-28 16:00:00,2646.0,2813.0,1072.0,11.0
2023-06-28 17:00:00,2649.0,3599.0,525.0,11.0
2023-06-28 18:00:00,2651.0,3496.0,172.0,9.0
2023-06-28 19:00:00,2655.0,3387.0,26.0,6.0
2023-06-28 20:00:00,2662.0,3341.0,0.0,4.0
2023-06-28 21:00:00,2665.0,3002.0,0.0,4.0
2023-06-28 22:00:00,2667.0,2827.0,0.0,7.0
2023-06-28 23:00:00,2671.0,2227.0,0.0,8.0
