Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nuclear,hydro,solar,wind
39984,2023-07-25 00:00:00,2024-07-17 00:00:00,3.1,0.0,2938.0,1504.0,0.0,14.0
39985,2023-07-25 01:00:00,2024-07-17 00:00:00,3.1,0.0,2939.0,1529.0,0.0,26.0
39986,2023-07-25 02:00:00,2024-07-17 00:00:00,3.1,0.0,2941.0,1673.0,0.0,29.0
39987,2023-07-25 03:00:00,2024-07-17 00:00:00,3.1,0.0,2939.0,2178.0,0.0,29.0
39988,2023-07-25 04:00:00,2024-07-17 00:00:00,3.1,0.0,2938.0,2414.0,14.0,36.0
39989,2023-07-25 05:00:00,2024-07-17 00:00:00,3.1,0.0,2940.0,2772.0,86.0,39.0
39990,2023-07-25 06:00:00,2024-07-17 00:00:00,3.1,0.0,2943.0,2778.0,401.0,24.0
39991,2023-07-25 07:00:00,2024-07-17 00:00:00,3.1,0.0,2943.0,2627.0,1079.0,27.0
39992,2023-07-25 08:00:00,2024-07-17 00:00:00,3.1,0.0,2941.0,2363.0,1525.0,40.0
39993,2023-07-25 09:00:00,2024-07-17 00:00:00,3.1,0.0,2938.0,2315.0,1186.0,31.0
39994,2023-07-25 10:00:00,2024-07-17 00:00:00,3.1,0.0,2940.0,2142.0,1291.0,19.0
39995,2023-07-25 11:00:00,2024-07-17 00:00:00,3.1,0.0,2943.0,1576.0,2279.0,38.0
39996,2023-07-25 12:00:00,2024-07-17 00:00:00,3.1,0.0,2942.0,1461.0,1292.0,48.0
39997,2023-07-25 13:00:00,2024-07-17 00:00:00,3.1,0.0,2944.0,1048.0,2185.0,52.0
39998,2023-07-25 14:00:00,2024-07-17 00:00:00,3.1,0.0,2941.0,1341.0,1805.0,52.0
39999,2023-07-25 15:00:00,2024-07-17 00:00:00,3.1,0.0,2936.0,1863.0,1628.0,48.0
40000,2023-07-25 16:00:00,2024-07-17 00:00:00,3.1,0.0,2940.0,2414.0,738.0,46.0
40001,2023-07-25 17:00:00,2024-07-17 00:00:00,3.1,0.0,2949.0,3032.0,403.0,36.0
40002,2023-07-25 18:00:00,2024-07-17 00:00:00,3.1,0.0,2957.0,3296.0,99.0,42.0
40003,2023-07-25 19:00:00,2024-07-17 00:00:00,3.1,0.0,2955.0,3035.0,4.0,48.0
40004,2023-07-25 20:00:00,2024-07-17 00:00:00,3.1,0.0,2958.0,2521.0,0.0,56.0
40005,2023-07-25 21:00:00,2024-07-17 00:00:00,3.1,0.0,2959.0,1982.0,0.0,47.0
40006,2023-07-25 22:00:00,2024-07-17 00:00:00,3.1,0.0,2959.0,1760.0,0.0,41.0
40007,2023-07-25 23:00:00,2024-07-17 00:00:00,3.1,0.0,2962.0,1237.0,0.0,33.0
