Unnamed: 0,UTC time,carbon_intensity,nuclear,hydro,solar,wind
42528,2023-11-08 00:00:00,0.0,3020.0,957.0,0.0,24.0
42529,2023-11-08 01:00:00,0.0,3021.0,964.0,0.0,23.0
42530,2023-11-08 02:00:00,0.0,3020.0,1009.0,0.0,24.0
42531,2023-11-08 03:00:00,0.0,3021.0,953.0,0.0,20.0
42532,2023-11-08 04:00:00,0.0,3020.0,1072.0,0.0,18.0
42533,2023-11-08 05:00:00,0.0,3018.0,1229.0,0.0,21.0
42534,2023-11-08 06:00:00,0.0,3019.0,2029.0,2.0,21.0
42535,2023-11-08 07:00:00,0.0,3017.0,2298.0,58.0,19.0
42536,2023-11-08 08:00:00,0.0,3016.0,1558.0,198.0,16.0
42537,2023-11-08 09:00:00,0.0,3016.0,1147.0,578.0,12.0
42538,2023-11-08 10:00:00,0.0,3013.0,1078.0,720.0,12.0
42539,2023-11-08 11:00:00,0.0,3012.0,1072.0,992.0,11.0
42540,2023-11-08 12:00:00,0.0,3007.0,1155.0,1364.0,17.0
42541,2023-11-08 13:00:00,0.0,3010.0,1325.0,1015.0,16.0
42542,2023-11-08 14:00:00,0.0,3008.0,1574.0,575.0,15.0
42543,2023-11-08 15:00:00,0.0,3008.0,1811.0,140.0,20.0
42544,2023-11-08 16:00:00,0.0,3009.0,2315.0,2.0,26.0
42545,2023-11-08 17:00:00,0.0,3012.0,2472.0,0.0,45.0
42546,2023-11-08 18:00:00,0.0,3013.0,2071.0,0.0,47.0
42547,2023-11-08 19:00:00,0.0,3016.0,1827.0,0.0,50.0
42548,2023-11-08 20:00:00,0.0,3018.0,1480.0,0.0,56.0
42549,2023-11-08 21:00:00,0.0,3020.0,1219.0,0.0,62.0
42550,2023-11-08 22:00:00,0.0,3021.0,1111.0,0.0,62.0
42551,2023-11-08 23:00:00,0.0,3022.0,1136.0,0.0,58.0
