Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nuclear,hydro,solar,wind
43560,2023-12-21 00:00:00,2024-07-17 00:00:00,3.1,0.0,3023.0,786.0,0.0,35.0
43561,2023-12-21 01:00:00,2024-07-17 00:00:00,3.1,0.0,3024.0,770.0,0.0,34.0
43562,2023-12-21 02:00:00,2024-07-17 00:00:00,3.1,0.0,3021.0,614.0,0.0,32.0
43563,2023-12-21 03:00:00,2024-07-17 00:00:00,3.1,0.0,3020.0,755.0,0.0,37.0
43564,2023-12-21 04:00:00,2024-07-17 00:00:00,3.1,0.0,3019.0,717.0,0.0,34.0
43565,2023-12-21 05:00:00,2024-07-17 00:00:00,3.1,0.0,3019.0,918.0,0.0,38.0
43566,2023-12-21 06:00:00,2024-07-17 00:00:00,3.1,0.0,3016.0,1468.0,0.0,48.0
43567,2023-12-21 07:00:00,2024-07-17 00:00:00,3.1,0.0,3016.0,1540.0,0.0,57.0
43568,2023-12-21 08:00:00,2024-07-17 00:00:00,3.1,0.0,3015.0,1441.0,7.0,57.0
43569,2023-12-21 09:00:00,2024-07-17 00:00:00,3.1,0.0,3013.0,1549.0,90.0,57.0
43570,2023-12-21 10:00:00,2024-07-17 00:00:00,3.1,0.0,3012.0,1562.0,163.0,56.0
43571,2023-12-21 11:00:00,2024-07-17 00:00:00,3.1,0.0,3012.0,1468.0,267.0,54.0
43572,2023-12-21 12:00:00,2024-07-17 00:00:00,3.1,0.0,3006.0,1474.0,408.0,55.0
43573,2023-12-21 13:00:00,2024-07-17 00:00:00,3.1,0.0,3010.0,1426.0,132.0,54.0
43574,2023-12-21 14:00:00,2024-07-17 00:00:00,3.1,0.0,3010.0,1414.0,47.0,56.0
43575,2023-12-21 15:00:00,2024-07-17 00:00:00,3.1,0.0,3006.0,1496.0,1.0,54.0
43576,2023-12-21 16:00:00,2024-07-17 00:00:00,3.1,0.0,3006.0,1600.0,0.0,55.0
43577,2023-12-21 17:00:00,2024-07-17 00:00:00,3.1,0.0,3007.0,1411.0,0.0,58.0
43578,2023-12-21 18:00:00,2024-07-17 00:00:00,3.1,0.0,3003.0,1296.0,0.0,61.0
43579,2023-12-21 19:00:00,2024-07-17 00:00:00,3.1,0.0,3001.0,1253.0,0.0,62.0
43580,2023-12-21 20:00:00,2024-07-17 00:00:00,3.1,0.0,3002.0,1062.0,0.0,55.0
43581,2023-12-21 21:00:00,2024-07-17 00:00:00,3.1,0.0,3004.0,1092.0,0.0,59.0
43582,2023-12-21 22:00:00,2024-07-17 00:00:00,3.1,0.0,3004.0,674.0,0.0,63.0
43583,2023-12-21 23:00:00,2024-07-17 00:00:00,3.1,0.0,3007.0,631.0,0.0,62.0
