Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nuclear,hydro,solar,wind
41712,2023-10-05 00:00:00,2024-07-17 00:00:00,3.1,0.0,2991.0,457.0,0.0,1.0
41713,2023-10-05 01:00:00,2024-07-17 00:00:00,3.1,0.0,2992.0,423.0,0.0,0.0
41714,2023-10-05 02:00:00,2024-07-17 00:00:00,3.1,0.0,2995.0,492.0,0.0,1.0
41715,2023-10-05 03:00:00,2024-07-17 00:00:00,3.1,0.0,2997.0,847.0,0.0,4.0
41716,2023-10-05 04:00:00,2024-07-17 00:00:00,3.1,0.0,2997.0,1901.0,0.0,4.0
41717,2023-10-05 05:00:00,2024-07-17 00:00:00,3.1,0.0,2996.0,3141.0,1.0,4.0
41718,2023-10-05 06:00:00,2024-07-17 00:00:00,3.1,0.0,2997.0,3110.0,152.0,4.0
41719,2023-10-05 07:00:00,2024-07-17 00:00:00,3.1,0.0,2994.0,2757.0,557.0,4.0
41720,2023-10-05 08:00:00,2024-07-17 00:00:00,3.1,0.0,2993.0,1535.0,869.0,1.0
41721,2023-10-05 09:00:00,2024-07-17 00:00:00,3.1,0.0,2988.0,1221.0,1421.0,1.0
41722,2023-10-05 10:00:00,2024-07-17 00:00:00,3.1,0.0,2982.0,791.0,1669.0,1.0
41723,2023-10-05 11:00:00,2024-07-17 00:00:00,3.1,0.0,2972.0,922.0,1897.0,1.0
41724,2023-10-05 12:00:00,2024-07-17 00:00:00,3.1,0.0,2968.0,975.0,1843.0,7.0
41725,2023-10-05 13:00:00,2024-07-17 00:00:00,3.1,0.0,2967.0,1332.0,1516.0,7.0
41726,2023-10-05 14:00:00,2024-07-17 00:00:00,3.1,0.0,2966.0,2125.0,1097.0,7.0
41727,2023-10-05 15:00:00,2024-07-17 00:00:00,3.1,0.0,2970.0,3296.0,474.0,8.0
41728,2023-10-05 16:00:00,2024-07-17 00:00:00,3.1,0.0,2970.0,3598.0,131.0,6.0
41729,2023-10-05 17:00:00,2024-07-17 00:00:00,3.1,0.0,2973.0,3787.0,2.0,4.0
41730,2023-10-05 18:00:00,2024-07-17 00:00:00,3.1,0.0,2977.0,3758.0,0.0,3.0
41731,2023-10-05 19:00:00,2024-07-17 00:00:00,3.1,0.0,2979.0,3340.0,0.0,1.0
41732,2023-10-05 20:00:00,2024-07-17 00:00:00,3.1,0.0,2984.0,2144.0,0.0,2.0
41733,2023-10-05 21:00:00,2024-07-17 00:00:00,3.1,0.0,2987.0,1434.0,0.0,1.0
41734,2023-10-05 22:00:00,2024-07-17 00:00:00,3.1,0.0,2991.0,989.0,0.0,2.0
41735,2023-10-05 23:00:00,2024-07-17 00:00:00,3.1,0.0,2994.0,854.0,0.0,3.0
