UTC time,nuclear,hydro,solar,wind
2023-10-02 00:00:00,2978.0,717.0,0.0,4.0
2023-10-02 01:00:00,2980.0,660.0,0.0,4.0
2023-10-02 02:00:00,2982.0,599.0,0.0,4.0
2023-10-02 03:00:00,2985.0,1028.0,0.0,3.0
2023-10-02 04:00:00,2986.0,3511.0,0.0,4.0
2023-10-02 05:00:00,2983.0,4180.0,1.0,4.0
2023-10-02 06:00:00,2985.0,4137.0,100.0,4.0
2023-10-02 07:00:00,2983.0,3569.0,430.0,4.0
2023-10-02 08:00:00,2978.0,1868.0,1046.0,4.0
2023-10-02 09:00:00,2968.0,1048.0,1542.0,4.0
2023-10-02 10:00:00,2958.0,848.0,1834.0,2.0
2023-10-02 11:00:00,2951.0,802.0,1933.0,1.0
2023-10-02 12:00:00,2941.0,886.0,1857.0,3.0
2023-10-02 13:00:00,2936.0,988.0,1559.0,3.0
2023-10-02 14:00:00,2934.0,2303.0,1151.0,4.0
2023-10-02 15:00:00,2933.0,3850.0,639.0,6.0
2023-10-02 16:00:00,2935.0,4219.0,202.0,4.0
2023-10-02 17:00:00,2940.0,4252.0,5.0,2.0
2023-10-02 18:00:00,2946.0,4103.0,0.0,7.0
2023-10-02 19:00:00,2953.0,3004.0,0.0,20.0
2023-10-02 20:00:00,2956.0,1996.0,0.0,23.0
2023-10-02 21:00:00,2962.0,1103.0,0.0,34.0
2023-10-02 22:00:00,2966.0,1438.0,0.0,42.0
2023-10-02 23:00:00,2968.0,926.0,0.0,42.0
