Unnamed: 0,UTC time,carbon_intensity,nuclear,hydro,solar,wind
36456,2023-02-28 00:00:00,0.0,3023.0,617.0,0.0,14.0
36457,2023-02-28 01:00:00,0.0,3022.0,650.0,0.0,11.0
36458,2023-02-28 02:00:00,0.0,3021.0,681.0,0.0,5.0
36459,2023-02-28 03:00:00,0.0,3020.0,575.0,0.0,3.0
36460,2023-02-28 04:00:00,0.0,3019.0,1184.0,0.0,2.0
36461,2023-02-28 05:00:00,0.0,3017.0,2490.0,0.0,3.0
36462,2023-02-28 06:00:00,0.0,3018.0,3322.0,2.0,4.0
36463,2023-02-28 07:00:00,0.0,3018.0,3182.0,58.0,4.0
36464,2023-02-28 08:00:00,0.0,3022.0,3201.0,305.0,6.0
36465,2023-02-28 09:00:00,0.0,3021.0,2982.0,432.0,5.0
36466,2023-02-28 10:00:00,0.0,3018.0,2533.0,721.0,5.0
36467,2023-02-28 11:00:00,0.0,2841.0,1345.0,765.0,6.0
36468,2023-02-28 12:00:00,0.0,3018.0,1374.0,796.0,6.0
36469,2023-02-28 13:00:00,0.0,3020.0,1434.0,752.0,8.0
36470,2023-02-28 14:00:00,0.0,3018.0,1572.0,483.0,10.0
36471,2023-02-28 15:00:00,0.0,3020.0,1753.0,297.0,11.0
36472,2023-02-28 16:00:00,0.0,3019.0,3047.0,97.0,12.0
36473,2023-02-28 17:00:00,0.0,3020.0,3456.0,2.0,13.0
36474,2023-02-28 18:00:00,0.0,3018.0,3438.0,0.0,13.0
36475,2023-02-28 19:00:00,0.0,3020.0,3257.0,0.0,18.0
36476,2023-02-28 20:00:00,0.0,3020.0,2699.0,0.0,29.0
36477,2023-02-28 21:00:00,0.0,3022.0,2177.0,0.0,29.0
36478,2023-02-28 22:00:00,0.0,3022.0,1394.0,0.0,30.0
36479,2023-02-28 23:00:00,0.0,3022.0,691.0,0.0,27.0
