UTC time,nuclear,hydro,solar,wind
2023-06-06 00:00:00,1981.0,1436.0,0.0,5.0
2023-06-06 01:00:00,1983.0,1573.0,0.0,5.0
2023-06-06 02:00:00,1983.0,1843.0,0.0,5.0
2023-06-06 03:00:00,1986.0,2289.0,0.0,6.0
2023-06-06 04:00:00,1986.0,2711.0,63.0,8.0
2023-06-06 05:00:00,1983.0,3281.0,303.0,9.0
2023-06-06 06:00:00,1981.0,3091.0,755.0,7.0
2023-06-06 07:00:00,1974.0,2806.0,1376.0,5.0
2023-06-06 08:00:00,1975.0,2119.0,1867.0,4.0
2023-06-06 09:00:00,1973.0,1542.0,2240.0,7.0
2023-06-06 10:00:00,1971.0,975.0,2477.0,10.0
2023-06-06 11:00:00,1972.0,932.0,2633.0,11.0
2023-06-06 12:00:00,1969.0,1055.0,2547.0,11.0
2023-06-06 13:00:00,1967.0,1095.0,2346.0,11.0
2023-06-06 14:00:00,1967.0,1458.0,2073.0,11.0
2023-06-06 15:00:00,1967.0,2450.0,1244.0,13.0
2023-06-06 16:00:00,1968.0,2710.0,823.0,14.0
2023-06-06 17:00:00,1967.0,3022.0,502.0,12.0
2023-06-06 18:00:00,1968.0,3061.0,150.0,8.0
2023-06-06 19:00:00,1970.0,2992.0,14.0,10.0
2023-06-06 20:00:00,1974.0,2744.0,0.0,8.0
2023-06-06 21:00:00,1976.0,2617.0,0.0,5.0
2023-06-06 22:00:00,1977.0,1676.0,0.0,7.0
2023-06-06 23:00:00,1977.0,1644.0,0.0,20.0
