Unnamed: 0,UTC time,carbon_intensity,nuclear,hydro,solar,wind
37152,2023-03-29 00:00:00,14.12,3016.0,662.0,0.0,50.0
37153,2023-03-29 01:00:00,12.95,3013.0,267.0,0.0,45.0
37154,2023-03-29 02:00:00,13.8,3013.0,546.0,0.0,46.0
37155,2023-03-29 03:00:00,14.79,3013.0,931.0,0.0,40.0
37156,2023-03-29 04:00:00,14.38,3011.0,758.0,0.0,37.0
37157,2023-03-29 05:00:00,17.24,3011.0,2358.0,2.0,38.0
37158,2023-03-29 06:00:00,18.28,3009.0,2769.0,123.0,34.0
37159,2023-03-29 07:00:00,18.52,3010.0,2011.0,335.0,34.0
37160,2023-03-29 08:00:00,18.3,3008.0,1073.0,489.0,30.0
37161,2023-03-29 09:00:00,20.96,3006.0,661.0,1049.0,28.0
37162,2023-03-29 10:00:00,20.86,3005.0,269.0,1081.0,31.0
37163,2023-03-29 11:00:00,24.77,2996.0,511.0,1934.0,36.0
37164,2023-03-29 12:00:00,23.53,2994.0,403.0,1613.0,24.0
37165,2023-03-29 13:00:00,22.52,2992.0,433.0,1382.0,19.0
37166,2023-03-29 14:00:00,21.16,2990.0,644.0,1080.0,17.0
37167,2023-03-29 15:00:00,17.13,2990.0,718.0,377.0,17.0
37168,2023-03-29 16:00:00,17.28,2989.0,1440.0,227.0,30.0
37169,2023-03-29 17:00:00,17.7,2989.0,2589.0,36.0,38.0
37170,2023-03-29 18:00:00,16.65,2992.0,1907.0,0.0,20.0
37171,2023-03-29 19:00:00,15.18,2993.0,1085.0,0.0,16.0
37172,2023-03-29 20:00:00,13.84,2993.0,549.0,0.0,27.0
37173,2023-03-29 21:00:00,13.33,2993.0,382.0,0.0,39.0
37174,2023-03-29 22:00:00,13.48,2994.0,432.0,0.0,47.0
37175,2023-03-29 23:00:00,13.13,2995.0,320.0,0.0,44.0
