Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nuclear,hydro,solar,wind
36120,2023-02-14 00:00:00,2024-07-17 00:00:00,3.1,13.54,3019.0,446.0,0.0,1.0
36121,2023-02-14 01:00:00,2024-07-17 00:00:00,3.1,13.11,3019.0,309.0,0.0,1.0
36122,2023-02-14 02:00:00,2024-07-17 00:00:00,3.1,13.16,3019.0,324.0,0.0,3.0
36123,2023-02-14 03:00:00,2024-07-17 00:00:00,3.1,13.04,3019.0,287.0,0.0,3.0
36124,2023-02-14 04:00:00,2024-07-17 00:00:00,3.1,13.75,3018.0,516.0,0.0,2.0
36125,2023-02-14 05:00:00,2024-07-17 00:00:00,3.1,16.9,3017.0,2087.0,0.0,3.0
36126,2023-02-14 06:00:00,2024-07-17 00:00:00,3.1,18.39,3016.0,3439.0,0.0,3.0
36127,2023-02-14 07:00:00,2024-07-17 00:00:00,3.1,18.68,3018.0,3447.0,70.0,4.0
36128,2023-02-14 08:00:00,2024-07-17 00:00:00,3.1,19.36,3021.0,3124.0,304.0,4.0
36129,2023-02-14 09:00:00,2024-07-17 00:00:00,3.1,20.24,3018.0,2211.0,670.0,4.0
36130,2023-02-14 10:00:00,2024-07-17 00:00:00,3.1,20.97,3016.0,1222.0,974.0,3.0
36131,2023-02-14 11:00:00,2024-07-17 00:00:00,3.1,22.61,3017.0,815.0,1380.0,2.0
36132,2023-02-14 12:00:00,2024-07-17 00:00:00,3.1,22.53,3016.0,600.0,1376.0,3.0
36133,2023-02-14 13:00:00,2024-07-17 00:00:00,3.1,21.69,3015.0,685.0,1188.0,4.0
36134,2023-02-14 14:00:00,2024-07-17 00:00:00,3.1,20.06,3014.0,807.0,849.0,5.0
36135,2023-02-14 15:00:00,2024-07-17 00:00:00,3.1,19.32,3012.0,2263.0,447.0,4.0
36136,2023-02-14 16:00:00,2024-07-17 00:00:00,3.1,18.77,3012.0,3389.0,103.0,2.0
36137,2023-02-14 17:00:00,2024-07-17 00:00:00,3.1,18.55,3012.0,3621.0,0.0,2.0
36138,2023-02-14 18:00:00,2024-07-17 00:00:00,3.1,18.23,3012.0,3254.0,0.0,2.0
36139,2023-02-14 19:00:00,2024-07-17 00:00:00,3.1,17.65,3016.0,2684.0,0.0,4.0
36140,2023-02-14 20:00:00,2024-07-17 00:00:00,3.1,16.58,3017.0,1863.0,0.0,5.0
36141,2023-02-14 21:00:00,2024-07-17 00:00:00,3.1,14.97,3019.0,994.0,0.0,6.0
36142,2023-02-14 22:00:00,2024-07-17 00:00:00,3.1,13.87,3020.0,560.0,0.0,5.0
36143,2023-02-14 23:00:00,2024-07-17 00:00:00,3.1,13.75,3021.0,518.0,0.0,5.0
