Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nuclear,hydro,solar,wind
41160,2023-09-12 00:00:00,2024-07-17 00:00:00,3.1,17.1,2587.0,1915.0,0.0,2.0
41161,2023-09-12 01:00:00,2024-07-17 00:00:00,3.1,16.8,2589.0,1727.0,0.0,1.0
41162,2023-09-12 02:00:00,2024-07-17 00:00:00,3.1,17.19,2589.0,1973.0,0.0,1.0
41163,2023-09-12 03:00:00,2024-07-17 00:00:00,3.1,18.2,2589.0,2773.0,0.0,1.0
41164,2023-09-12 04:00:00,2024-07-17 00:00:00,3.1,18.59,2593.0,3166.0,0.0,2.0
41165,2023-09-12 05:00:00,2024-07-17 00:00:00,3.1,19.05,2591.0,3601.0,19.0,3.0
41166,2023-09-12 06:00:00,2024-07-17 00:00:00,3.1,19.61,2599.0,3662.0,146.0,4.0
41167,2023-09-12 07:00:00,2024-07-17 00:00:00,3.1,21.55,2595.0,3307.0,712.0,3.0
41168,2023-09-12 08:00:00,2024-07-17 00:00:00,3.1,21.79,2588.0,2751.0,831.0,3.0
41169,2023-09-12 09:00:00,2024-07-17 00:00:00,3.1,23.52,2580.0,1740.0,1346.0,2.0
41170,2023-09-12 10:00:00,2024-07-17 00:00:00,3.1,23.98,2424.0,1572.0,1382.0,2.0
41171,2023-09-12 11:00:00,2024-07-17 00:00:00,3.1,24.99,2558.0,1240.0,1723.0,2.0
41172,2023-09-12 12:00:00,2024-07-17 00:00:00,3.1,25.19,2552.0,1446.0,1789.0,4.0
41173,2023-09-12 13:00:00,2024-07-17 00:00:00,3.1,24.77,2554.0,1906.0,1686.0,4.0
41174,2023-09-12 14:00:00,2024-07-17 00:00:00,3.1,24.06,2587.0,2492.0,1498.0,3.0
41175,2023-09-12 15:00:00,2024-07-17 00:00:00,3.1,22.4,2615.0,3166.0,982.0,6.0
41176,2023-09-12 16:00:00,2024-07-17 00:00:00,3.1,20.35,2657.0,3492.0,387.0,10.0
41177,2023-09-12 17:00:00,2024-07-17 00:00:00,3.1,19.24,2668.0,3683.0,70.0,6.0
41178,2023-09-12 18:00:00,2024-07-17 00:00:00,3.1,18.9,2676.0,3633.0,0.0,7.0
41179,2023-09-12 19:00:00,2024-07-17 00:00:00,3.1,18.69,2691.0,3404.0,0.0,12.0
41180,2023-09-12 20:00:00,2024-07-17 00:00:00,3.1,18.32,2695.0,3025.0,0.0,17.0
41181,2023-09-12 21:00:00,2024-07-17 00:00:00,3.1,17.19,2695.0,2077.0,0.0,23.0
41182,2023-09-12 22:00:00,2024-07-17 00:00:00,3.1,17.56,2697.0,2344.0,0.0,15.0
41183,2023-09-12 23:00:00,2024-07-17 00:00:00,3.1,16.26,2701.0,1492.0,0.0,11.0
