UTC time,nuclear,hydro,solar,wind
2023-12-28 00:00:00,3024.0,482.0,0.0,51.0
2023-12-28 01:00:00,3024.0,459.0,0.0,53.0
2023-12-28 02:00:00,3024.0,458.0,0.0,51.0
2023-12-28 03:00:00,3023.0,468.0,0.0,43.0
2023-12-28 04:00:00,3021.0,481.0,0.0,42.0
2023-12-28 05:00:00,3020.0,523.0,0.0,45.0
2023-12-28 06:00:00,3022.0,629.0,0.0,37.0
2023-12-28 07:00:00,3022.0,685.0,11.0,32.0
2023-12-28 08:00:00,3024.0,673.0,77.0,35.0
2023-12-28 09:00:00,3024.0,593.0,194.0,29.0
2023-12-28 10:00:00,3023.0,535.0,476.0,31.0
2023-12-28 11:00:00,3021.0,540.0,830.0,30.0
2023-12-28 12:00:00,3019.0,539.0,743.0,44.0
2023-12-28 13:00:00,3018.0,649.0,304.0,47.0
2023-12-28 14:00:00,3019.0,684.0,93.0,36.0
2023-12-28 15:00:00,3025.0,858.0,19.0,19.0
2023-12-28 16:00:00,3018.0,1079.0,0.0,15.0
2023-12-28 17:00:00,3019.0,1016.0,0.0,10.0
2023-12-28 18:00:00,3018.0,746.0,0.0,19.0
2023-12-28 19:00:00,3017.0,530.0,0.0,37.0
2023-12-28 20:00:00,3019.0,506.0,0.0,40.0
2023-12-28 21:00:00,3018.0,580.0,0.0,40.0
2023-12-28 22:00:00,3019.0,525.0,0.0,46.0
2023-12-28 23:00:00,3019.0,474.0,0.0,39.0
