Unnamed: 0,UTC time,carbon_intensity,nuclear,hydro,solar,wind
36384,2023-02-25 00:00:00,13.96,3011.0,600.0,0.0,37.0
36385,2023-02-25 01:00:00,13.8,3013.0,539.0,0.0,30.0
36386,2023-02-25 02:00:00,13.44,3014.0,416.0,0.0,23.0
36387,2023-02-25 03:00:00,13.44,3014.0,416.0,0.0,19.0
36388,2023-02-25 04:00:00,13.8,3013.0,537.0,0.0,13.0
36389,2023-02-25 05:00:00,14.01,3014.0,610.0,0.0,12.0
36390,2023-02-25 06:00:00,15.67,3014.0,1322.0,3.0,8.0
36391,2023-02-25 07:00:00,16.5,3015.0,1448.0,97.0,7.0
36392,2023-02-25 08:00:00,19.18,3016.0,1735.0,517.0,8.0
36393,2023-02-25 09:00:00,21.19,3015.0,1266.0,1017.0,8.0
36394,2023-02-25 10:00:00,19.23,3016.0,846.0,691.0,7.0
36395,2023-02-25 11:00:00,22.35,3016.0,706.0,1330.0,8.0
36396,2023-02-25 12:00:00,17.57,3017.0,767.0,435.0,9.0
36397,2023-02-25 13:00:00,17.97,3017.0,742.0,504.0,10.0
36398,2023-02-25 14:00:00,17.71,3016.0,863.0,436.0,13.0
36399,2023-02-25 15:00:00,17.51,3017.0,1140.0,339.0,11.0
36400,2023-02-25 16:00:00,17.98,3017.0,2160.0,188.0,9.0
36401,2023-02-25 17:00:00,17.84,3019.0,2872.0,1.0,10.0
36402,2023-02-25 18:00:00,17.89,3019.0,2923.0,0.0,12.0
36403,2023-02-25 19:00:00,17.53,3020.0,2594.0,0.0,14.0
36404,2023-02-25 20:00:00,16.62,3020.0,1905.0,0.0,17.0
36405,2023-02-25 21:00:00,16.54,3022.0,1854.0,0.0,21.0
36406,2023-02-25 22:00:00,15.59,3023.0,1304.0,0.0,21.0
36407,2023-02-25 23:00:00,14.4,3022.0,765.0,0.0,22.0
